#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         732     1.09404     1.11654  0.00417578
         733      1.1054     1.11653  0.00417011
         734     1.11564     1.11653  0.00416443
         735     1.12386     1.11654  0.00415877
         736     1.12929     1.11655  0.00415316
         737     1.13199     1.11657  0.00414758
         738     1.13321      1.1166  0.00414202
         739     1.13453     1.11662  0.00413648
         740     1.13669     1.11665  0.00413098
         741     1.13898     1.11668  0.00412552
         742     1.13996     1.11671  0.00412008
         743     1.13836     1.11674  0.00411464
         744     1.13368     1.11676  0.00410917
         745     1.12616     1.11677  0.00410367
         746     1.11638     1.11677  0.00409817
         747     1.10492     1.11676  0.00409272
         748     1.09203     1.11672  0.00408738
         749     1.07761     1.11667  0.00408225
         750     1.06163      1.1166  0.00407747
         751     1.04456      1.1165  0.00407317
         752     1.02751     1.11638  0.00406947
         753     1.01185     1.11625  0.00406644
         754    0.998782     1.11609  0.00406403
         755    0.989208     1.11592  0.00406212
         756     0.98392     1.11575  0.00406049
         757    0.983641     1.11557  0.00405888
         758    0.988469      1.1154  0.00405699
         759    0.997236     1.11525  0.00405463
         760     1.00776     1.11511  0.00405176
         761     1.01801     1.11498  0.00404844
         762     1.02707     1.11486  0.00404477
         763     1.03506     1.11476  0.00404082
         764     1.04254     1.11467  0.00403664
         765     1.05008     1.11458  0.00403225
         766     1.05831     1.11451  0.00402765
         767     1.06796     1.11445  0.00402286
         768     1.07972      1.1144  0.00401787
         769     1.09373     1.11437  0.00401274
         770     1.10903     1.11437  0.00400753
         771     1.12363     1.11438  0.00400235
         772     1.13534     1.11441  0.00399726
         773     1.14281     1.11444  0.00399226
         774     1.14623     1.11448  0.00398731
         775     1.14721     1.11453  0.00398239
         776     1.14786     1.11457  0.00397749
         777     1.14965     1.11462  0.00397263
         778     1.15278     1.11466  0.00396782
         779     1.15629     1.11472  0.00396309
         780     1.15875     1.11477  0.00395841
         781     1.15916     1.11483  0.00395375
         782      1.1575     1.11489  0.00394907
         783     1.15464     1.11494  0.00394435
         784     1.15162     1.11498   0.0039396
         785      1.1486     1.11503  0.00393481
         786     1.14467     1.11506  0.00392999
         787     1.13891     1.11509  0.00392511
         788     1.13155     1.11511  0.00392019
         789     1.12429     1.11513  0.00391524
         790     1.11928     1.11513  0.00391028
         791     1.11787     1.11514  0.00390534
         792     1.11971     1.11514  0.00390041
         793     1.12304     1.11515  0.00389551
         794     1.12559     1.11516  0.00389062
         795      1.1258     1.11518  0.00388575
         796     1.12352     1.11519  0.00388089
         797     1.12008     1.11519  0.00387602
         798     1.11747      1.1152  0.00387117
         799     1.11734      1.1152  0.00386632
         800     1.12037     1.11521  0.00386149
         801     1.12614     1.11522   0.0038567
         802     1.13333     1.11524  0.00385195
         803     1.14012     1.11527  0.00384728
         804     1.14447     1.11531  0.00384267
         805     1.14442     1.11535  0.00383806
         806     1.13857     1.11537  0.00383341
         807     1.12661     1.11539  0.00382869
         808     1.10962     1.11538  0.00382395
         809        1.09     1.11535  0.00381936
         810     1.07097      1.1153  0.00381503
         811     1.05586     1.11522  0.00381103
         812     1.04726     1.11514  0.00380726
         813     1.04651     1.11505  0.00380351
         814     1.05369     1.11498  0.00379959
         815     1.06804     1.11492  0.00379536
         816     1.08832     1.11489  0.00379085
         817     1.11287     1.11489  0.00378621
         818     1.13953     1.11492   0.0037817
         819     1.16585     1.11498   0.0037776
         820     1.18937     1.11507  0.00377408
         821     1.20787     1.11518  0.00377117
         822     1.21959     1.11531  0.00376872
         823     1.22344     1.11544  0.00376643
         824     1.21914     1.11557  0.00376396
         825     1.20741     1.11568  0.00376105
         826     1.18978     1.11577  0.00375756
         827     1.16823     1.11583  0.00375356
         828     1.14472     1.11587  0.00374919
         829     1.12094     1.11587  0.00374467
         830     1.09832     1.11585  0.00374022
         831     1.07811      1.1158  0.00373599
         832     1.06141     1.11574  0.00373207
         833     1.04905     1.11566  0.00372845
         834     1.04156     1.11557  0.00372504
         835     1.03912     1.11548   0.0037217
         836     1.04169     1.11539   0.0037183
         837     1.04911     1.11531   0.0037147
         838     1.06114     1.11525  0.00371083
         839     1.07734      1.1152  0.00370668
         840     1.09664     1.11518  0.00370233
         841     1.11719     1.11518  0.00369793
         842     1.13641     1.11521  0.00369363
         843     1.15157     1.11525   0.0036895
         844      1.1603      1.1153  0.00368551
         845      1.1611     1.11536  0.00368155
         846     1.15348      1.1154  0.00367747
         847     1.13805     1.11543  0.00367323
         848      1.1166     1.11543   0.0036689
         849     1.09204      1.1154  0.00366468
         850     1.06808     1.11535  0.00366079
         851     1.04839     1.11527  0.00365733
         852     1.03552     1.11518  0.00365424
         853     1.03014     1.11508  0.00365131
         854     1.03105     1.11498  0.00364836
         855     1.03589     1.11489  0.00364527
         856     1.04188      1.1148  0.00364201
         857     1.04651     1.11472  0.00363863
         858     1.04787     1.11464  0.00363522
         859     1.04495     1.11456   0.0036319
         860     1.03766     1.11447  0.00362877
         861     1.02669     1.11437  0.00362599
         862     1.01311     1.11425  0.00362369
         863    0.998159     1.11412  0.00362198
         864    0.983533     1.11397  0.00362094
         865    0.972242      1.1138  0.00362046
         866    0.968821     1.11364  0.00362015
         867    0.977397     1.11348  0.00361938
         868    0.998238     1.11335  0.00361765
         869     1.02662     1.11325  0.00361486
         870     1.05577     1.11318  0.00361131
         871     1.08054     1.11314  0.00360736
         872     1.09859     1.11313  0.00360326
         873     1.10976     1.11312  0.00359913
         874     1.11497     1.11312  0.00359502
         875     1.11539     1.11313  0.00359091
         876     1.11215     1.11313  0.00358681
         877      1.1062     1.11312  0.00358273
         878     1.09842      1.1131  0.00357869
         879     1.08962     1.11307  0.00357472
         880     1.08056     1.11304  0.00357084
         881     1.07193     1.11299   0.0035671
         882     1.06422     1.11293  0.00356348
         883     1.05771     1.11287  0.00355999
         884     1.05238      1.1128  0.00355662
         885     1.04788     1.11273  0.00355336
         886     1.04351     1.11265  0.00355021
         887     1.03857     1.11257  0.00354719
         888      1.0329     1.11248  0.00354433
         889     1.02729     1.11238  0.00354164
         890     1.02316     1.11228  0.00353908
         891     1.02151     1.11218  0.00353657
         892     1.02187     1.11208  0.00353406
         893     1.02229     1.11198  0.00353153
         894     1.02043     1.11188  0.00352906
         895     1.01499     1.11177  0.00352678
         896     1.00669     1.11165  0.00352479
         897    0.998256     1.11153  0.00352313
         898    0.993465     1.11139  0.00352166
         899    0.995701     1.11126  0.00352009
         900     1.00662     1.11115   0.0035181
         901     1.02542     1.11105  0.00351548
         902     1.04903     1.11098  0.00351226
         903     1.07329     1.11094  0.00350861
         904     1.09434     1.11092  0.00350478
         905     1.10975     1.11092  0.00350091
         906     1.11895     1.11093  0.00349706
         907     1.12293     1.11095  0.00349323
         908     1.12355     1.11096  0.00348941
         909     1.12274     1.11097  0.00348559
         910     1.12179     1.11098  0.00348178
         911     1.12113       1.111  0.00347798
         912      1.1205     1.11101  0.00347418
         913     1.11955     1.11102  0.00347039
         914     1.11824     1.11102   0.0034666
         915     1.11687     1.11103  0.00346282
         916     1.11603     1.11103  0.00345904
         917     1.11636     1.11104  0.00345527
         918     1.11852     1.11105  0.00345152
         919     1.12297     1.11106  0.00344779
         920     1.12989     1.11108   0.0034441
         921     1.13888     1.11111  0.00344049
         922       1.149     1.11115  0.00343701
         923     1.15879     1.11121  0.00343367
         924     1.16662     1.11127  0.00343048
         925     1.17102     1.11133  0.00342738
         926     1.17102     1.11139  0.00342428
         927     1.16645     1.11145   0.0034211
         928     1.15782      1.1115  0.00341778
         929      1.1461     1.11154  0.00341431
         930     1.13242     1.11156  0.00341071
         931     1.11823     1.11157  0.00340705
         932     1.10566     1.11156   0.0034034
         933     1.09765     1.11155  0.00339979
         934     1.09687     1.11153  0.00339618
         935     1.10443     1.11153  0.00339256
         936     1.11949     1.11153  0.00338895
         937     1.13978     1.11156  0.00338546
         938     1.16221     1.11162  0.00338228
         939     1.18352     1.11169  0.00337955
         940     1.20091     1.11179  0.00337729
         941     1.21259      1.1119   0.0033754
         942     1.21774     1.11201  0.00337368
         943     1.21642     1.11212  0.00337192
         944     1.20924     1.11222  0.00336992
         945     1.19716     1.11231  0.00336755
         946      1.1812     1.11239  0.00336478
         947     1.16227     1.11244  0.00336164
         948     1.14136     1.11247  0.00335823
         949     1.12009     1.11248   0.0033547
         950     1.10092     1.11246  0.00335119
         951     1.08675     1.11244  0.00334778
         952     1.07998      1.1124  0.00334443
         953     1.08163     1.11237  0.00334108
         954     1.09098     1.11235  0.00333765
         955     1.10602     1.11234  0.00333417
         956     1.12439     1.11235   0.0033307
         957     1.14405     1.11239  0.00332739
         958     1.16362     1.11244  0.00332434
         959     1.18223     1.11251  0.00332167
         960     1.19926      1.1126  0.00331944
         961     1.21391     1.11271  0.00331766
         962     1.22513     1.11283  0.00331627
         963     1.23162     1.11295  0.00331512
         964     1.23211     1.11307  0.00331398
         965      1.2256     1.11319   0.0033126
         966     1.21172     1.11329  0.00331074
         967     1.19101     1.11337  0.00330829
         968     1.16501     1.11343   0.0033053
         969     1.13625     1.11345  0.00330198
         970     1.10774     1.11344  0.00329858
         971     1.08233     1.11341  0.00329534
         972     1.06218     1.11336  0.00329237
         973     1.04852     1.11329  0.00328966
         974     1.04197     1.11322   0.0032871
         975     1.04249     1.11315  0.00328453
         976     1.04902     1.11308  0.00328182
         977      1.0592     1.11303  0.00327892
         978     1.06985     1.11298  0.00327587
         979     1.07819     1.11295  0.00327271
         980     1.08278     1.11292  0.00326952
         981     1.08393     1.11289  0.00326632
         982     1.08333     1.11286  0.00326313
         983     1.08334     1.11283  0.00325995
         984      1.0858      1.1128  0.00325675
         985     1.09123     1.11278  0.00325352
         986      1.0989     1.11276  0.00325025
         987     1.10765     1.11276  0.00324696
         988     1.11654     1.11276  0.00324368
         989     1.12494     1.11277  0.00324042
         990     1.13226     1.11279  0.00323721
         991     1.13755     1.11282  0.00323404
         992     1.13959     1.11284  0.00323089
         993     1.13721     1.11287  0.00322773
         994     1.12966     1.11289  0.00322453
         995     1.11691     1.11289  0.00322129
         996     1.09979     1.11288  0.00321808
         997     1.08009     1.11284  0.00321502
         998     1.06046     1.11279  0.00321223
         999     1.04392     1.11272  0.00320975
        1000     1.03302     1.11264  0.00320753
        1001     1.02904     1.11256  0.00320541
        1002     1.03175     1.11248  0.00320323
        1003     1.03969     1.11241  0.00320086
        1004     1.05072     1.11235  0.00319826
        1005     1.06266      1.1123  0.00319546
        1006     1.07384     1.11226  0.00319251
        1007     1.08361     1.11223  0.00318947
        1008     1.09248     1.11221  0.00318636
        1009     1.10204      1.1122  0.00318322
        1010     1.11445      1.1122  0.00318007
        1011     1.13149     1.11222  0.00317698
        1012     1.15359     1.11226  0.00317411
        1013     1.17915     1.11233  0.00317166
        1014     1.20481     1.11242  0.00316984
        1015     1.22666     1.11253  0.00316872
        1016     1.24145     1.11266  0.00316814
        1017     1.24716     1.11279  0.00316778
        1018     1.24303     1.11292  0.00316725
        1019     1.22938     1.11303  0.00316621
        1020     1.20748     1.11313  0.00316446
        1021     1.17945     1.11319  0.00316202
        1022     1.14803     1.11322  0.00315911
        1023     1.11636     1.11323  0.00315603
        1024     1.08757      1.1132  0.00315304
        1025     1.06458     1.11315  0.00315032
        1026     1.04956     1.11309  0.00314786
        1027     1.04325     1.11302  0.00314553
        1028     1.04471     1.11296  0.00314318
        1029     1.05178      1.1129  0.00314068
        1030     1.06212     1.11285  0.00313802
        1031     1.07375     1.11281  0.00313521
        1032     1.08519     1.11278  0.00313228
        1033     1.09518     1.11277   0.0031293
        1034     1.10242     1.11276  0.00312629
        1035     1.10564     1.11275  0.00312327
        1036     1.10386     1.11274  0.00312027
        1037     1.09661     1.11273   0.0031173
        1038     1.08411      1.1127  0.00311442
        1039     1.06739     1.11266  0.00311173
        1040      1.0485     1.11259  0.00310935
        1041      1.0306     1.11252  0.00310736
        1042     1.01755     1.11242  0.00310571
        1043     1.01265     1.11233  0.00310421
        1044     1.01721     1.11224  0.00310257
        1045     1.02989     1.11216   0.0031006
        1046     1.04744      1.1121  0.00309825
        1047     1.06629     1.11205   0.0030956
        1048     1.08361     1.11203  0.00309277
        1049     1.09768     1.11201  0.00308985
        1050     1.10767     1.11201  0.00308691
        1051      1.1135     1.11201  0.00308397
        1052     1.11576     1.11201  0.00308104
        1053     1.11549     1.11202  0.00307812
        1054     1.11371     1.11202   0.0030752
        1055     1.11084     1.11202  0.00307228
        1056     1.10652     1.11201  0.00306938
        1057     1.10007       1.112   0.0030665
        1058     1.09137     1.11198  0.00306366
        1059     1.08139     1.11195   0.0030609
        1060     1.07222     1.11191  0.00305825
        1061     1.06632     1.11187  0.00305567
        1062     1.06555     1.11183   0.0030531
        1063     1.07026     1.11179  0.00305048
        1064     1.07883     1.11176  0.00304777
        1065     1.08817     1.11174  0.00304499
        1066     1.09482     1.11172  0.00304217
        1067     1.09618     1.11171  0.00303936
        1068      1.0912     1.11169  0.00303657
        1069     1.08059     1.11166  0.00303387
        1070     1.06646     1.11161  0.00303133
        1071     1.05193     1.11156  0.00302901
        1072     1.04069     1.11149   0.0030269
        1073     1.03651     1.11142  0.00302489
        1074     1.04226     1.11136  0.00302276
        1075     1.05865     1.11131  0.00302034
        1076     1.08317     1.11128  0.00301765
        1077     1.11062     1.11128  0.00301485
        1078     1.13487      1.1113  0.00301213
        1079     1.15095     1.11134  0.00300956
        1080     1.15624     1.11138  0.00300706
        1081     1.15094     1.11142  0.00300451
        1082     1.13796     1.11144  0.00300183
        1083     1.12205     1.11145  0.00299907
        1084     1.10834     1.11145  0.00299631
        1085     1.10044     1.11144  0.00299356
        1086     1.09936     1.11143  0.00299083
        1087     1.10371     1.11142  0.00298808
        1088     1.11076     1.11142  0.00298534
        1089     1.11773     1.11143   0.0029826
        1090     1.12244     1.11144  0.00297988
        1091     1.12362     1.11145  0.00297717
        1092     1.12099     1.11146  0.00297446
        1093      1.1153     1.11146  0.00297174
        1094     1.10816     1.11146  0.00296903
        1095     1.10152     1.11145  0.00296633
        1096     1.09694     1.11144  0.00296365
        1097     1.09483     1.11142  0.00296099
        1098     1.09451     1.11141  0.00295833
        1099     1.09472     1.11139  0.00295568
        1100     1.09449     1.11137  0.00295303
        1101     1.09362     1.11136  0.00295039
        1102     1.09254     1.11134  0.00294777
        1103     1.09177     1.11132  0.00294515
        1104     1.09157     1.11131  0.00294253
        1105     1.09201     1.11129  0.00293992
        1106     1.09328     1.11127  0.00293731
        1107     1.09584     1.11126  0.00293469
        1108     1.10023     1.11125  0.00293206
        1109     1.10667     1.11124  0.00292942
        1110     1.11472     1.11125  0.00292678
        1111     1.12322     1.11126  0.00292416
        1112     1.13042     1.11128  0.00292158
        1113     1.13449      1.1113  0.00291903
        1114      1.1342     1.11132  0.00291649
        1115     1.12943     1.11133  0.00291392
        1116     1.12126     1.11134  0.00291132
        1117     1.11122     1.11134  0.00290871
        1118     1.10021     1.11133  0.00290613
        1119     1.08798     1.11131  0.00290361
        1120      1.0737     1.11128  0.00290121
        1121     1.05711     1.11123  0.00289902
        1122     1.03933     1.11116  0.00289715
        1123     1.02283     1.11109  0.00289563
        1124     1.01084       1.111  0.00289443
        1125     1.00631      1.1109  0.00289335
        1126     1.01069     1.11082  0.00289215
        1127     1.02308     1.11074  0.00289063
        1128     1.04065     1.11068  0.00288874
        1129      1.0601     1.11063  0.00288653
        1130     1.07901      1.1106  0.00288411
        1131     1.09607     1.11059  0.00288159
        1132     1.11045     1.11059  0.00287904
        1133     1.12132      1.1106  0.00287652
        1134     1.12791     1.11061  0.00287402
        1135     1.12986     1.11063  0.00287154
        1136     1.12749     1.11065  0.00286905
        1137     1.12177     1.11066  0.00286654
        1138     1.11412     1.11066  0.00286402
        1139     1.10604     1.11065  0.00286151
        1140     1.09871     1.11064  0.00285902
        1141      1.0926     1.11063  0.00285656
        1142     1.08728     1.11061  0.00285413
        1143     1.08171     1.11058  0.00285175
        1144     1.07493     1.11055  0.00284942
        1145     1.06667     1.11051  0.00284719
        1146     1.05743     1.11047  0.00284508
        1147     1.04814     1.11041  0.00284312
        1148     1.03979     1.11035  0.00284131
        1149      1.0332     1.11028  0.00283963
        1150     1.02903     1.11021  0.00283804
        1151     1.02775     1.11014  0.00283648
        1152     1.02966     1.11007  0.00283488
        1153     1.03477     1.11001  0.00283317
        1154     1.04271     1.10995  0.00283132
        1155     1.05255      1.1099   0.0028293
        1156       1.063     1.10986  0.00282715
        1157      1.0728     1.10983  0.00282488
        1158     1.08116      1.1098  0.00282255
        1159     1.08782     1.10978  0.00282018
        1160       1.093     1.10977  0.00281779
        1161      1.0972     1.10976  0.00281538
        1162     1.10103     1.10975  0.00281297
        1163     1.10519     1.10975  0.00281055
        1164     1.11037     1.10975  0.00280814
        1165     1.11709     1.10975  0.00280573
        1166     1.12548     1.10977  0.00280336
        1167     1.13498     1.10979  0.00280104
        1168     1.14419     1.10982   0.0027988
        1169     1.15103     1.10985  0.00279663
        1170     1.15322     1.10989  0.00279448
        1171     1.14908     1.10992  0.00279229
        1172     1.13829     1.10995  0.00279002
        1173     1.12225     1.10996  0.00278766
        1174      1.1039     1.10995  0.00278529
        1175     1.08688     1.10993  0.00278299
        1176     1.07455      1.1099  0.00278078
        1177     1.06895     1.10987  0.00277864
        1178     1.07004     1.10983  0.00277649
        1179     1.07552      1.1098  0.00277428
        1180      1.0816     1.10978  0.00277204
        1181     1.08446     1.10976  0.00276977
        1182     1.08195     1.10974  0.00276753
        1183     1.07443     1.10971  0.00276535
        1184     1.06447     1.10967  0.00276328
        1185     1.05563     1.10962  0.00276132
        1186     1.05082     1.10957  0.00275944
        1187     1.05116     1.10952  0.00275755
        1188     1.05572     1.10948   0.0027556
        1189     1.06227     1.10944  0.00275357
        1190     1.06846      1.1094  0.00275147
        1191     1.07273     1.10937  0.00274934
        1192      1.0747     1.10934  0.00274718
        1193     1.07502     1.10932  0.00274503
        1194     1.07484     1.10929  0.00274288
        1195      1.0752     1.10926  0.00274074
        1196     1.07671     1.10923  0.00273858
        1197     1.07942     1.10921  0.00273641
        1198     1.08302     1.10918  0.00273421
        1199     1.08696     1.10917  0.00273199
        1200     1.09049     1.10915  0.00272976
        1201     1.09262     1.10914  0.00272752
        1202     1.09201     1.10912  0.00272529
        1203     1.08722      1.1091  0.00272308
        1204      1.0771     1.10908  0.00272095
        1205     1.06118     1.10904  0.00271898
        1206     1.04003     1.10898  0.00271733
        1207     1.01555      1.1089  0.00271618
        1208    0.991014      1.1088  0.00271569
        1209    0.970575     1.10869  0.00271585
        1210    0.958111     1.10857  0.00271645
        1211    0.955795     1.10844  0.00271714
        1212    0.963471     1.10832  0.00271753
        1213    0.979111     1.10821  0.00271737
        1214     0.99981     1.10812   0.0027166
        1215     1.02268     1.10805  0.00271527
        1216     1.04537       1.108  0.00271353
        1217     1.06628     1.10797  0.00271152
        1218     1.08452     1.10795  0.00270936
        1219     1.09983     1.10794  0.00270715
        1220     1.11232     1.10795  0.00270493
        1221     1.12246     1.10796  0.00270274
        1222     1.13092     1.10798  0.00270059
        1223     1.13849       1.108   0.0026985
        1224     1.14583     1.10803  0.00269647
        1225     1.15341     1.10807  0.00269453
        1226     1.16138     1.10811  0.00269268
        1227     1.16949     1.10816  0.00269095
        1228     1.17711     1.10822  0.00268934
        1229     1.18323     1.10828  0.00268785
        1230     1.18689     1.10834  0.00268642
        1231     1.18758     1.10841  0.00268501
        1232     1.18556     1.10847  0.00268356
        1233     1.18182     1.10853  0.00268204
        1234     1.17769     1.10859  0.00268046
        1235     1.17438     1.10864  0.00267882
        1236     1.17251     1.10869  0.00267715
        1237     1.17195     1.10874  0.00267547
        1238     1.17192     1.10879   0.0026738
        1239      1.1713     1.10884  0.00267211
        1240     1.16906     1.10889   0.0026704
        1241     1.16467     1.10894  0.00266863
        1242     1.15836     1.10898  0.00266677
        1243     1.15126     1.10901  0.00266485
        1244     1.14494     1.10904  0.00266286
        1245      1.1409     1.10907  0.00266084
        1246        1.14     1.10909  0.00265882
        1247     1.14221     1.10912  0.00265683
        1248     1.14692     1.10915  0.00265487
        1249     1.15316     1.10918  0.00265298
        1250     1.15986     1.10922  0.00265116
        1251     1.16586     1.10927  0.00264943
        1252     1.17009     1.10932  0.00264776
        1253     1.17183     1.10937  0.00264612
        1254     1.17119     1.10942  0.00264447
        1255     1.16923     1.10946  0.00264279
        1256     1.16766     1.10951  0.00264109
        1257     1.16791     1.10956   0.0026394
        1258     1.17018     1.10961  0.00263774
        1259     1.17317     1.10966  0.00263613
        1260     1.17469     1.10971  0.00263454
        1261     1.17264     1.10976  0.00263293
        1262     1.16573      1.1098  0.00263121
        1263       1.154     1.10984  0.00262936
        1264     1.13883     1.10986  0.00262738
        1265     1.12247     1.10987  0.00262532
        1266     1.10684     1.10987  0.00262325
        1267     1.09274     1.10985  0.00262122
        1268     1.07998     1.10983  0.00261925
        1269     1.06806      1.1098   0.0026174
        1270     1.05676     1.10976  0.00261567
        1271      1.0464     1.10971  0.00261409
        1272     1.03778     1.10965  0.00261264
        1273     1.03212     1.10959   0.0026113
        1274     1.03084     1.10953  0.00260998
        1275     1.03503     1.10947  0.00260859
        1276     1.04506     1.10942  0.00260703
        1277     1.06043     1.10938  0.00260527
        1278     1.07985     1.10936  0.00260334
        1279     1.10157     1.10935  0.00260131
        1280     1.12361     1.10936   0.0025993
        1281     1.14412     1.10939  0.00259741
        1282     1.16172     1.10943  0.00259571
        1283     1.17555     1.10948   0.0025942
        1284     1.18513     1.10954  0.00259284
        1285     1.19009      1.1096  0.00259158
        1286     1.19011     1.10966  0.00259033
        1287     1.18501     1.10972  0.00258897
        1288     1.17496     1.10977  0.00258746
        1289     1.16083     1.10981  0.00258576
        1290     1.14459     1.10984  0.00258389
        1291     1.12918     1.10986  0.00258193
        1292     1.11775     1.10986  0.00257994
        1293     1.11231     1.10986  0.00257795
        1294     1.11298     1.10987  0.00257596
        1295     1.11814     1.10987  0.00257397
        1296     1.12507     1.10988  0.00257202
        1297     1.13105      1.1099  0.00257008
        1298     1.13411     1.10992  0.00256817
        1299     1.13345     1.10994  0.00256626
        1300     1.12924     1.10995  0.00256433
        1301     1.12229     1.10996  0.00256237
        1302     1.11348     1.10996  0.00256041
        1303     1.10337     1.10996  0.00255845
        1304      1.0921     1.10995  0.00255652
        1305     1.07981     1.10992  0.00255467
        1306     1.06725     1.10989  0.00255292
        1307     1.05606     1.10985   0.0025513
        1308     1.04851      1.1098  0.00254978
        1309     1.04681     1.10975  0.00254829
        1310      1.0524     1.10971  0.00254672
        1311     1.06545     1.10968    0.002545
        1312     1.08458     1.10966  0.00254313
        1313     1.10714     1.10965  0.00254119
        1314     1.12978     1.10967  0.00253931
        1315     1.14928      1.1097  0.00253755
        1316     1.16329     1.10974  0.00253595
        1317     1.17077     1.10979  0.00253445
        1318     1.17207     1.10983  0.00253297
        1319     1.16864     1.10988  0.00253144
        1320     1.16264     1.10992  0.00252984
        1321     1.15632     1.10995  0.00252817
        1322     1.15134     1.10999  0.00252645
        1323     1.14815     1.11001   0.0025247
        1324     1.14597     1.11004  0.00252294
        1325     1.14329     1.11007  0.00252116
        1326     1.13881     1.11009  0.00251935
        1327     1.13215      1.1101  0.00251751
        1328     1.12391     1.11012  0.00251564
        1329     1.11533     1.11012  0.00251375
        1330     1.10747     1.11012  0.00251186
        1331     1.10061     1.11011  0.00250998
        1332     1.09417      1.1101  0.00250812
        1333     1.08728     1.11008   0.0025063
        1334     1.07952     1.11006  0.00250453
        1335     1.07121     1.11003  0.00250282
        1336     1.06303     1.10999  0.00250119
        1337     1.05552     1.10995  0.00249966
        1338     1.04916     1.10991   0.0024982
        1339     1.04488     1.10986  0.00249681
        1340     1.04419     1.10981  0.00249542
        1341     1.04807     1.10976  0.00249399
        1342     1.05591     1.10972  0.00249245
        1343     1.06565     1.10969  0.00249081
        1344     1.07499     1.10967  0.00248909
        1345     1.08254     1.10965  0.00248732
        1346     1.08774     1.10963  0.00248553
        1347     1.09048     1.10961  0.00248372
        1348     1.09064      1.1096  0.00248192
        1349     1.08812     1.10958  0.00248013
        1350      1.0832     1.10957  0.00247837
        1351     1.07678     1.10954  0.00247666
        1352     1.07036     1.10951  0.00247499
        1353     1.06587     1.10948  0.00247338
        1354     1.06523     1.10945  0.00247177
        1355     1.06976     1.10942  0.00247011
        1356     1.07927      1.1094  0.00246839
        1357     1.09166     1.10938  0.00246661
        1358     1.10373     1.10938   0.0024648
        1359     1.11249     1.10938  0.00246298
        1360     1.11629     1.10939  0.00246118
        1361      1.1152     1.10939  0.00245937
        1362     1.11092     1.10939  0.00245757
        1363     1.10629     1.10939  0.00245577
        1364      1.1041     1.10938  0.00245397
        1365      1.1057     1.10938  0.00245217
        1366     1.11047     1.10938  0.00245038
        1367     1.11664     1.10939  0.00244859
        1368     1.12261      1.1094  0.00244682
        1369     1.12757     1.10941  0.00244507
        1370     1.13133     1.10943  0.00244334
        1371     1.13382     1.10944  0.00244162
        1372      1.1348     1.10946  0.00243991
        1373     1.13391     1.10948   0.0024382
        1374     1.13102      1.1095  0.00243647
        1375     1.12637     1.10951  0.00243473
        1376      1.1205     1.10952  0.00243297
        1377     1.11415     1.10952  0.00243121
        1378     1.10795     1.10952  0.00242945
        1379      1.1024     1.10951  0.00242769
        1380     1.09776     1.10951  0.00242595
        1381     1.09395     1.10949  0.00242421
        1382     1.09055     1.10948   0.0024225
        1383     1.08684     1.10946   0.0024208
        1384     1.08232     1.10944  0.00241913
        1385     1.07729     1.10942   0.0024175
        1386     1.07301      1.1094   0.0024159
        1387      1.0713     1.10937  0.00241431
        1388     1.07364     1.10934  0.00241271
        1389     1.08042     1.10932  0.00241106
        1390     1.09076     1.10931  0.00240936
        1391     1.10287      1.1093  0.00240764
        1392     1.11468     1.10931  0.00240591
        1393     1.12437     1.10932  0.00240421
        1394     1.13079     1.10933  0.00240253
        1395     1.13361     1.10935  0.00240087
        1396     1.13317     1.10937  0.00239921
        1397     1.13059     1.10938  0.00239754
        1398     1.12783      1.1094  0.00239587
        1399     1.12737     1.10941  0.00239419
        1400       1.131     1.10942  0.00239253
        1401     1.13873     1.10945  0.00239091
        1402     1.14858     1.10947  0.00238937
        1403      1.1578     1.10951  0.00238791
        1404     1.16426     1.10955  0.00238653
        1405     1.16716     1.10959  0.00238518
        1406     1.16689     1.10963  0.00238384
        1407     1.16424     1.10967  0.00238246
        1408     1.15968      1.1097  0.00238103
        1409     1.15327     1.10973  0.00237954
        1410     1.14506     1.10976  0.00237799
        1411     1.13568     1.10978  0.00237637
        1412     1.12667     1.10979  0.00237472
        1413     1.12001      1.1098  0.00237305
        1414     1.11713      1.1098  0.00237138
        1415     1.11824     1.10981  0.00236971
        1416     1.12243     1.10982  0.00236805
        1417     1.12835     1.10983  0.00236642
        1418     1.13486     1.10985  0.00236481
        1419     1.14125     1.10987  0.00236325
        1420     1.14721      1.1099  0.00236173
        1421     1.15259     1.10993  0.00236026
        1422     1.15716     1.10996  0.00235884
        1423      1.1604     1.10999  0.00235744
        1424     1.16153     1.11003  0.00235607
        1425     1.15964     1.11007  0.00235467
        1426     1.15406      1.1101  0.00235322
        1427     1.14463     1.11012   0.0023517
        1428     1.13176     1.11014   0.0023501
        1429     1.11627     1.11014  0.00234846
        1430     1.09914     1.11013  0.00234683
        1431     1.08132     1.11011  0.00234527
        1432     1.06368     1.11008  0.00234386
        1433     1.04721     1.11004  0.00234264
        1434     1.03305     1.10998  0.00234162
        1435     1.02242     1.10992  0.00234078
        1436     1.01631     1.10986  0.00234006
        1437     1.01522     1.10979  0.00233936
        1438     1.01901     1.10973  0.00233858
        1439     1.02697     1.10967  0.00233766
        1440       1.038     1.10962  0.00233657
        1441     1.05095     1.10958   0.0023353
        1442     1.06491     1.10955  0.00233389
        1443     1.07926     1.10953  0.00233237
