#     GENERATION:   L1:   BEST HALF <L1>:
         173     172.142     172.489
         174     172.142     172.276
         175     171.977     172.223
         176     170.628     172.116
         177     170.628      171.86
         178     167.079     171.236
         179     167.079     170.253
         180     162.989     169.236
         181     162.989     168.818
         182     162.989     167.447
         183     162.989     167.302
         184     162.989     166.026
         185     162.989     164.803
         186     162.989     163.128
         187     162.989     163.209
         188     162.989     162.989
         189     162.989     162.989
         190     162.989     162.989
         191     162.989     162.989
         192     162.688     162.983
         193     162.688     162.955
         194     162.378     162.861
         195     161.551     162.686
         196     160.979     162.352
         197     159.504      162.05
         198     159.504     161.515
         199     159.504     160.743
         200     153.171     160.122
         201     153.171     159.662
         202     153.171     158.966
         203     153.171     157.923
         204     152.622     156.298
         205     152.622     155.103
         206     152.622     153.381
         207     152.252     152.899
         208      151.69     152.951
         209      151.69     152.281
         210      151.69     151.878
         211      151.69     151.692
         212      151.69     151.701
         213      151.69      151.69
         214      151.69      151.82
         215      151.69      151.69
         216      151.69      151.69
         217      151.69     152.372
         218      151.69     152.221
         219     147.239     151.812
         220     147.239     150.369
         221     141.875     148.389
         222     141.875     146.893
         223     140.937     144.685
         224     140.937     143.389
         225     140.937     142.807
         226     140.071     143.855
         227     140.028     142.793
         228     138.912     141.737
         229     138.912     140.409
         230     138.869     139.687
         231     138.869     139.394
         232     138.869     139.039
         233      137.86     138.851
         234      137.86     138.729
         235      137.86     138.525
         236      137.86     138.203
         237      137.86     137.928
         238      137.86     137.907
         239      137.86      137.86
         240     136.812     137.827
         241     136.812     137.617
         242     136.812     137.257
         243     136.812      136.92
         244     136.812     136.812
         245     136.812     136.812
         246     136.812     136.812
         247     136.812     136.812
         248     136.812     136.828
         249     136.812     136.812
         250     136.812     136.812
         251     136.812     136.812
         252     136.812     136.812
         253     136.812     136.812
         254     136.812     136.812
         255     136.808     136.812
         256     136.808     136.812
         257     136.808     136.811
         258     136.808     136.811
         259     136.808     137.126
         260     135.261     136.777
         261     133.129     136.992
         262     133.129     136.001
         263     133.129     135.329
         264     133.129     135.232
         265     133.129      136.17
         266     133.129     135.315
         267     130.701     133.584
         268     130.701     134.049
         269     130.701     132.496
         270     130.074     131.657
         271     125.338     131.254
         272     125.338     130.645
         273     125.338     128.504
         274     124.818     126.779
         275     123.019     125.638
         276     123.743     125.578
         277     123.743      125.61
         278     123.743     125.154
         279     123.351      124.69
         280     122.406     124.792
         281     122.406     125.704
         282     122.406     124.193
         283     122.406     122.994
         284     122.406     122.797
         285     122.406     122.567
         286     121.607     122.399
         287     121.607     122.526
         288     121.607     121.936
         289     120.463     121.676
         290     120.463     121.504
         291     120.463     121.401
         292     119.486     121.142
         293     119.486     120.735
         294     119.486     120.238
         295     119.452     119.793
         296     119.452      119.67
         297     119.452     119.476
         298     119.452     119.466
         299     118.635     119.551
         300     116.075     119.186
         301     117.259     119.238
         302     115.306      118.62
         303     115.306     117.955
         304     114.907     117.286
         305     114.907     117.385
         306     114.907     117.011
         307     114.907     115.483
         308     114.907      115.17
         309     113.353     115.011
         310     113.353     115.316
         311     113.353     114.596
         312     113.353     114.388
         313     113.353      113.85
         314     113.018     113.343
         315     113.018     113.322
         316     113.018     113.337
         317     113.018     113.303
         318     112.845      113.32
         319     112.845     112.993
         320     112.845     112.915
         321     112.845     112.897
         322     112.845     112.866
         323     112.685     112.842
         324     111.905     112.807
         325     111.905      112.68
         326     111.905     112.495
         327     111.905     112.291
         328     111.732     111.969
         329     111.131     111.878
         330     111.131     111.798
         331     109.936     111.613
         332     109.162     111.154
         333     109.162     110.498
         334     109.162     110.154
         335     109.162     109.661
         336     109.162     109.307
         337     109.162     109.176
         338     107.859     109.136
         339     107.859     108.902
         340     107.859     108.563
         341     107.859     108.058
         342      106.78     107.838
         343      106.78     107.708
         344      106.78     107.428
         345      106.78     107.107
         346      106.78     106.879
         347      106.78      106.78
         348     105.467     106.754
         349     105.467      106.57
         350     105.467     106.179
         351     105.467     105.824
         352     105.467     105.467
         353     105.467     105.503
         354     105.467     105.505
         355     105.253     105.612
         356     104.778     105.427
         357     104.778     105.337
         358     104.778     105.112
         359     104.778     104.819
         360     104.778     104.778
         361     104.778     104.778
         362     104.755     104.777
         363     104.755     104.776
         364     104.755     104.772
         365     104.755     104.764
         366     104.755     104.756
         367     104.755     104.755
         368     104.755     104.755
         369     104.755     104.755
         370     104.755     104.755
         371     104.755     104.755
         372     104.755     104.755
         373     104.755     104.755
         374     104.755     104.755
         375     104.755     104.755
         376     104.362     104.747
         377     103.899     104.643
         378     103.899     104.531
         379     103.816     104.367
         380     102.864     103.948
         381     102.864     103.768
         382     102.864     103.681
         383     102.841     103.451
         384     102.841     103.328
         385     101.958     103.012
         386     101.738     102.721
         387     101.738     102.551
         388     101.714     102.359
         389     101.714     101.885
         390     101.714     101.782
         391     101.714     101.738
         392     101.714     101.802
         393     101.714     101.714
         394     101.714     101.714
         395     101.714     101.714
         396     101.714     101.714
         397     101.714     101.714
         398     101.516      101.71
         399     101.516      101.67
         400     101.516      101.61
         401     101.516      101.57
         402     101.516     101.542
         403     101.516     101.516
         404     101.516     101.516
         405     101.516     101.516
         406     101.516     101.516
         407     101.516     101.516
         408     100.797     101.502
         409     100.797      101.43
         410     100.797     101.605
         411     100.383     102.253
         412     100.383     102.087
         413     100.383     102.158
         414     100.383     101.959
         415     100.383      101.17
         416     100.383     101.418
         417     100.383     100.459
         418     100.383     100.383
         419     100.383     100.383
         420     99.7753     100.371
         421     99.7753     100.359
         422     99.7753     100.334
         423     99.7753     100.225
         424     99.7753      100.36
         425     99.7753     100.556
         426     99.7753      101.74
         427     99.1638     101.157
         428     99.1638      100.42
         429     99.1534     100.658
         430     99.1534      99.372
         431     99.1534     99.2817
         432     99.1534     99.1545
         433     99.1534     99.1967
         434     99.1534     99.1534
         435     99.1534     99.1783
         436     98.9152     99.4285
         437     98.9152     100.187
         438     98.9152     100.457
         439     98.9152     99.5669
         440     98.9152     99.1015
         441     98.9152     98.9594
         442     98.6182     98.9231
         443     98.6182     98.8736
         444     98.6182     98.8837
         445     98.6182     98.7345
         446     98.6182     98.6633
         447     98.6182     98.8214
         448     98.3483     98.6431
         449     98.3483     98.5777
         450     98.3483     98.5211
         451     98.3483     98.4833
         452     98.3483     98.3861
         453     98.3483     98.3537
         454     98.3483     98.3483
         455     98.3483     98.3483
         456     97.4457     98.3302
         457     97.4457     98.1497
         458     97.4457     97.9927
         459     97.4457     97.8068
         460     97.4457     97.6799
         461     97.4457     97.4457
         462     97.4457     97.4457
         463     97.4457     97.5341
         464     97.2608      97.442
         465     97.2608     97.4124
         466     97.2608     97.3569
         467     97.2608     97.3336
         468     97.2608     97.2818
         469     97.2608     97.2608
         470     97.2608     97.2608
         471     97.2608     97.2608
         472     97.2608     97.2608
         473     97.2608     97.2608
         474     97.2608     97.2608
         475     97.2608     97.2608
         476     97.2608     97.2608
         477     97.2608     97.2608
         478     97.2608     97.2608
         479     97.0248      97.256
         480     95.9229      97.201
         481     95.9229     97.0092
         482     95.9229     96.7871
         483     95.9229     96.3813
         484     95.6659     95.9938
         485     95.6659     96.0282
         486     95.6659     95.9342
         487     95.6659     95.9418
         488     95.5952     96.1553
         489     95.5952     96.6613
         490     95.5952     96.0539
         491     95.5952     95.6136
         492     95.5952     95.6009
         493     95.3496     95.5903
         494     95.3496     95.5545
         495     95.3496     95.4695
         496     95.3496      95.384
         497     95.3496     95.4366
         498     95.3496     95.3496
         499     95.3496     95.3689
         500     93.8247     95.3191
         501     93.8247     95.1666
         502     93.8247     94.9087
         503     93.8247     95.6949
         504     93.8247     94.8654
         505     93.8247     94.2599
         506     93.8247     94.4815
         507     93.8247     93.9815
         508     93.8247     94.1525
         509     93.8247     93.8247
         510     93.8247     93.8247
         511     93.8247     93.8247
         512     93.8247     93.9294
         513     93.8247     93.8705
         514     93.8247     93.8247
         515     93.8247     93.8247
         516     93.8247     93.8247
         517     93.8247     93.8247
         518     93.8247     93.8247
         519     93.5334      93.832
         520      93.482     93.7829
         521      93.482     93.7877
         522      93.482     93.9016
         523      93.482     93.7627
         524      93.482     94.4823
         525      93.482     94.5072
         526      93.482     93.9918
         527     93.1592     93.5914
         528     93.1592     93.4239
         529     93.1592     93.3271
         530     93.1592     93.2689
         531     93.1592     93.1721
         532     93.1592     93.1592
         533     93.1592     93.1592
         534     93.1592     93.1592
         535     93.1592     93.1592
         536     93.1592     93.1592
         537     93.1592     93.1592
         538     93.1592     93.1592
         539     92.8806     93.1536
         540     91.9824     93.0855
         541     91.3169     93.7723
         542     91.3169     93.8206
         543     91.3169     92.4672
         544     91.0383     92.0064
         545     91.0383     91.4541
         546     91.0383     91.3701
         547     91.0383     91.1854
         548     91.0383     91.1442
         549     91.0383     91.0728
         550     91.0383     91.0383
         551     91.0383     91.0383
         552     91.0383     91.0383
         553     91.0383     91.0383
         554     91.0383     91.0383
         555     91.0383     91.0383
         556     91.0383     91.0383
         557     91.0383     91.0383
         558     91.0383     91.0383
         559     91.0383     91.0383
         560     91.0383     91.0383
         561     91.0383     91.0383
         562     90.9913     91.0374
         563     90.9913     91.0299
         564     90.9913     91.0195
         565     90.9913     91.0073
         566     90.9913     90.9998
         567     90.9913     90.9913
         568     90.9913     90.9913
         569     90.9913     90.9913
         570     90.9913     90.9913
         571     90.9913     90.9913
         572     90.9913     90.9913
         573     90.9913     90.9913
         574     90.9913     90.9913
         575     90.4559     90.9806
         576     90.4231     90.9258
         577     90.4231     90.7693
         578     90.4231     90.6764
         579     90.4231     90.4604
         580     90.4231     90.4599
         581     90.4231     90.4231
         582     90.4231     90.4231
         583     90.4231     90.4231
         584     90.2266     90.4191
         585     90.2266     90.4152
         586     90.2266     90.3681
         587     90.2266     90.3209
         588     90.2266     90.2463
         589     90.2266     90.4163
         590     90.2266     90.2306
         591     90.2266     90.2609
         592     90.2266     90.9755
         593     90.2266       90.35
         594     90.2266     90.2266
         595     90.2266     90.3465
         596     90.2266     90.2266
         597     90.2266     90.2266
         598     90.2266     90.2266
         599     90.2266     90.2266
         600      89.564     90.2134
         601     88.9957     90.2233
         602     88.9957     90.3702
         603     88.9957     89.9395
         604     88.9957     89.6699
         605     88.9957     89.4015
         606     88.9957     89.5359
         607     88.9957     89.2112
         608     88.9957     89.1462
         609     88.9957     88.9957
         610     88.9957     88.9957
         611     88.9957     88.9957
         612     88.9957     88.9957
         613     88.9957     88.9957
         614     88.9957     89.1279
         615     88.9192     88.9942
         616     88.7532      88.971
         617     88.7532     88.9161
         618     88.7532     88.8558
         619     88.7532     88.7856
         620     88.5425      88.749
         621      87.849     88.7264
         622     87.8376     88.5152
         623     87.8376     88.2521
         624     87.8376     87.9671
         625     87.8376     87.8383
         626     87.8376     87.8376
         627     87.8376     87.8891
         628     87.8376     87.8376
         629     87.8376     87.8376
         630     87.8376     87.8376
         631     87.8376     87.8376
         632     87.8376     87.8376
         633     87.8376     87.8376
         634     87.8376     87.8376
         635     87.8376     87.8376
         636     87.8376     87.8376
         637     87.8376     87.8376
         638     87.8376     87.8376
         639     87.8376     87.8376
         640     87.8376     87.8376
         641     87.8376     87.8376
         642     87.8376     87.8376
         643     87.8376     87.8376
         644     87.8376     87.8376
         645     87.8376     87.8376
         646     87.8376     87.8376
         647     87.8376     87.8376
         648     87.8376     87.8376
         649     87.8376     87.8376
         650     87.8376     87.8376
         651     87.8376     87.8376
         652     87.8376     87.8376
         653     87.8376     87.8376
         654     87.8376     87.8376
         655     87.8376     87.8376
         656     87.8376     87.8376
         657     87.8376     87.8376
         658     87.8376     87.8376
         659     87.8376     87.8376
         660      87.581     87.8325
         661      87.581     87.8109
         662     87.5045     87.7444
         663     87.5045      87.679
         664     87.5045     87.5713
         665     87.5045     87.5283
         666     87.5045     87.5047
         667     87.5045     87.5045
         668     87.5045     87.5045
         669     87.5045     87.5045
         670     87.5045     87.5045
         671     87.5045     87.5045
         672     87.5045     87.5045
         673     87.5045     87.5045
         674     87.5045     87.5045
         675     87.5045     87.5045
         676     87.5045     87.5045
         677     87.5045     87.5045
         678     87.5045     87.5045
         679     87.5045     87.5045
         680     87.5045     87.5045
         681     87.5045     87.5045
         682     87.5045     87.5045
         683     87.5045     87.5045
         684     87.5045     87.5045
         685     87.5045     87.5045
         686     87.5045     87.5045
         687     87.5045     87.5045
         688     87.5045     87.5045
         689     87.5045     87.5045
         690     87.5045     87.5045
         691     87.5045     87.5045
         692     87.5045     87.5045
         693     87.5045     87.5045
         694     87.5045     87.5045
         695     87.5045     87.5045
         696     87.5045     87.5045
         697     87.5045     87.5045
         698     87.5045     87.5045
         699     87.5045     87.5045
         700     86.7632     87.4897
         701     86.6867     87.4125
         702     86.6867     87.2147
         703     86.6867     87.1947
         704     86.6867     87.2676
         705     86.6867     87.0956
         706     86.6867     86.7892
         707     86.6867     86.6867
         708     86.6867     86.6867
         709     86.6867     86.6867
         710     86.6867     86.6867
         711     86.6867     86.6867
         712     86.6867     86.6867
         713     86.6867     86.6867
         714     86.6867     86.6867
         715     86.6867     86.6867
         716     86.6867     86.6867
         717     86.6867     86.6867
         718     86.6867     86.6867
         719     86.6867     86.6867
         720     86.6867     86.6867
         721     86.6867     86.6867
         722     86.6867     86.6867
         723     86.6867     86.6867
         724     86.6867     86.6867
         725     86.6867     86.6867
         726     86.6867     86.6867
         727     86.6867     86.6867
         728     86.6867     86.6867
         729     86.6867     86.6867
         730     86.6867     86.6867
         731     86.6867     86.6867
         732     86.6867     86.6867
         733     86.6867     86.6867
         734     86.6867     86.6867
         735     86.6867     86.6867
         736     86.6867     86.6867
         737     86.6867     86.6867
         738     86.6867     86.6867
         739     86.6867     86.6867
         740     86.6867     86.6867
         741     86.6867     86.6867
         742     86.6867     86.6867
         743     86.6867     86.6867
         744     86.6867     86.6867
         745     86.6867     86.6867
         746     86.6867     86.6867
         747     86.6867     86.6867
         748     86.6867     86.6867
         749     86.6867     86.6867
         750     86.6867     86.6867
         751     86.6867     86.6867
         752     86.6867     86.6867
         753     86.6867     86.6867
         754     86.6867     86.6867
         755     86.6867     86.6867
         756     86.6867     86.6867
         757     86.6867     86.6867
         758     86.6867     86.6867
         759     86.6867     86.6867
         760      86.595     86.6849
         761      86.595     86.6739
         762      86.595     86.7045
         763      86.595     86.6543
         764      86.595      86.595
         765      86.595      86.595
         766      86.595      86.595
         767      86.595      86.595
         768      86.595      86.595
         769      86.595      86.595
         770      86.595     86.6957
         771      86.595      86.595
         772      86.595      86.595
         773      86.595      86.595
         774      86.595      86.595
         775      86.595      86.595
         776      86.595      86.595
         777      86.595      86.595
         778      86.595      86.595
         779      86.595     86.7037
         780     86.4744     86.5926
         781     86.4744     86.5781
         782     86.3827     86.6077
         783     86.3827     86.5142
         784     86.3827     86.4473
         785     86.3827     86.4445
         786     86.3827     86.4114
         787     86.3827     86.3997
         788     86.3827     86.3959
         789     86.3827     86.3832
         790     86.3827     86.3827
         791     86.3827     86.3827
         792     86.3827      86.976
         793     86.3827     86.3827
         794     86.3827     86.3827
         795     86.3827     86.3827
         796     86.3827     86.3827
         797     86.3827     86.3827
         798     86.3827     86.3827
         799     86.3827     86.3827
         800     85.0405     86.3559
         801     85.0405     86.0838
         802     85.0405     85.7615
         803     84.6693      85.399
         804     84.6672     85.0977
         805     84.6672     84.9282
         806     84.6672     84.8183
         807     84.6672     84.6672
         808     84.6672     84.6748
         809     84.6672     84.6672
         810     84.6672     84.6747
         811     84.6672     84.6673
         812     84.6672     84.6672
         813     84.6672     84.6672
         814     84.6672     84.7062
         815     84.6672     84.7045
         816     84.6672     84.6672
         817     84.6672     84.6672
         818     84.6672     84.6672
         819     84.6672     84.6672
         820     84.6672     84.6672
         821     84.6672     84.6672
         822     84.5192     84.6642
         823     84.5192     84.6435
         824     84.5192      84.611
         825     84.5192     84.5518
         826     84.5192      84.537
         827     84.5192     84.5311
         828     84.5192     84.5192
         829     84.5192     84.5192
         830     84.5192     84.5192
         831     84.5192     84.5192
         832     84.5192     84.5192
         833     84.5192     84.5192
         834     84.5192     84.5192
         835     84.5192     84.5192
         836     84.5192     84.5192
         837     84.5192     84.5192
         838     84.5192     84.5192
         839     84.5192     84.5192
         840     84.4882     84.5186
         841     84.3402     84.5049
         842     84.3402     84.4674
         843     84.3402     84.4159
         844     84.3402     84.3639
         845     84.3402     84.3461
         846     84.3402     84.3402
         847     84.3402     84.3402
         848     84.3402     84.3402
         849     84.3402     84.3402
         850     84.3402     84.4011
         851     84.3402     84.3402
         852     84.3402     84.3402
         853     84.3402     84.3402
         854     84.3402     84.3402
         855     84.3402     84.3402
         856     84.3402     84.3402
         857     84.3402     84.3402
         858     84.3402     84.3402
         859     84.3402     84.3402
         860     84.3402     84.3402
         861     84.3402     84.3507
         862     84.3402     84.3402
         863     84.3402     84.3402
         864     84.3402     84.3402
         865     84.3402     84.3402
         866     84.3402     84.3402
         867     84.3402     84.3402
         868     84.3402     84.3402
         869     84.3402     84.3402
         870     84.3402     84.3402
         871     84.3402     84.3402
         872     84.3402     84.3533
         873     84.3402     84.3402
         874     84.3402     84.3402
         875     84.3402     84.3402
         876     84.3402     84.3402
         877     84.3402     84.3402
         878     84.3402     84.3402
         879     84.3402     84.3402
         880     84.3352     84.3401
         881     84.3352     84.3396
         882     84.3008     84.3377
         883     84.3008     85.0277
         884     84.3008     84.4344
         885     84.3008     84.3116
         886     84.3008      84.307
         887     84.3008      84.305
         888     84.3008     84.3008
         889     84.3008     84.3008
         890     84.3008     84.3008
         891     84.3008     84.3008
         892     84.3008      84.378
         893     84.3008     84.3008
         894     84.3008     84.3008
         895     84.3008     84.3008
         896     84.3008     84.3008
         897     84.3008     84.3008
         898     84.3008     84.3008
         899     84.3008     84.3008
         900     83.3588      84.282
         901     83.3588     84.1193
         902     83.3588     83.8134
         903     83.3588     83.6674
         904     83.3588     83.4216
         905     83.3588     83.3588
         906     83.3588     83.3588
         907     83.3588     83.3588
         908     83.3588     83.4015
         909     83.3588     83.3588
         910     83.3588     83.3588
         911     83.3588     83.3588
         912     83.3588     83.3588
         913     83.3588     83.3588
         914     83.3588      83.374
         915     83.1992     83.3556
         916     83.1992     83.3269
         917     83.1992     83.2694
         918     83.1992     83.2279
         919     83.1992     83.2279
         920     83.1992     83.2343
         921     83.1992     83.2087
         922     83.1992     83.1992
         923     83.1992     83.1992
         924     83.1992     83.1992
         925     83.1992     83.1992
         926     83.1992     83.1992
         927     83.1992     83.1992
         928     83.1992     83.2097
         929     83.1992     83.1992
         930     83.1992     83.1992
         931     83.1992     83.1992
         932     83.1992     83.1992
         933     83.1992     83.1992
         934     83.1992     83.1992
         935     83.1992     83.1992
         936     83.1992     83.1992
         937     83.1992     83.1992
         938     83.1992     83.1992
         939     83.1992     83.1992
         940     83.1992     83.1992
         941     83.1992     83.1992
         942     83.1992     83.1992
         943     83.1992     83.1992
         944     83.1992     83.1992
         945     83.1992     83.1992
         946     83.1992     83.1992
         947     82.9802     83.1948
         948     82.9802     83.1554
         949     82.9802     83.0766
         950     82.9802       83.01
         951     82.9802     83.0284
         952     82.9802     82.9846
         953     82.9802     82.9802
         954     82.9802     82.9802
         955     82.9802     82.9802
         956     82.9802     82.9802
         957     82.9802     83.0097
         958     82.9802     83.1444
         959     82.9802     83.1898
         960     82.8481     82.9776
         961     82.6291      82.991
         962     82.6291     82.9082
         963     82.6291     82.7721
         964     82.6291     82.7511
         965     82.6291     82.7186
         966     82.6291     82.7684
         967     82.6291     82.6361
         968     82.6291     82.6291
         969     82.6291     82.6291
         970     82.6291     82.6291
         971     82.6291     82.6291
         972     82.6291     82.6291
         973     82.6291     82.6291
         974     82.6291     82.6291
         975     82.6291     82.6291
         976     82.4748      82.626
         977     82.4748     82.6168
         978     82.4748     82.5982
         979     82.4748     82.5427
         980     82.4748     82.5273
         981     82.4748     82.4748
         982     82.4748     82.4748
         983     82.4748     82.4748
         984     82.4748     82.4748
         985     82.4748     82.4748
         986     82.4748     82.4748
         987     82.4748     82.4748
         988     82.4748     82.4748
         989     82.4748     82.4748
         990     82.4748     82.4748
         991     82.4748     82.4748
         992     82.4748     82.4748
         993     82.4748     82.4748
         994     82.4748     82.4748
         995     82.4748     82.4748
         996     82.4748     82.4748
         997     82.4748     82.4748
         998     82.4748     82.4748
         999     82.4748     82.4829
        1000     82.4748     82.4748
