#     GENERATION:   L1:   BEST HALF <L1>:
         300     116.075      117.04
         301     116.075     116.969
         302     116.075      116.45
         303     113.326     116.099
         304     113.326     115.581
         305     113.326     114.976
         306     113.326     113.991
         307     113.326     113.433
         308     113.326     113.326
         309     113.326     113.326
         310     113.326     113.326
         311     113.326     113.781
         312     113.326     113.326
         313     113.326     113.344
         314     113.326     113.326
         315     113.326     113.326
         316     113.326     113.581
         317     113.326      113.51
         318     113.326     113.328
         319     112.349     113.347
         320     112.349     113.277
         321     112.349     113.013
         322     112.349     113.555
         323     111.497     112.552
         324     111.497     112.349
         325     111.474     112.214
         326     111.474     111.888
         327     111.474     111.767
         328     111.474     111.523
         329     111.367     111.602
         330     111.367     111.643
         331     111.367     111.469
         332     111.367      111.43
         333     111.367      111.38
         334     111.367     111.373
         335     111.367     111.367
         336     111.367     111.367
         337     111.367     111.367
         338     111.367     111.367
         339     111.367     111.367
         340     108.176     111.303
         341     107.614     111.013
         342     107.614       110.5
         343     107.543     110.028
         344     107.523     109.282
         345     107.523     108.784
         346     107.523     108.338
         347     107.523     108.207
         348     107.523     107.907
         349     106.667     108.154
         350     106.667     107.528
         351     106.647     107.021
         352     106.647     106.872
         353     106.458     106.778
         354     106.458     106.628
         355     105.681     106.534
         356     105.472     106.354
         357     105.472     106.014
         358     105.453     105.714
         359     105.453     105.574
         360     104.778     105.449
         361     104.105      105.41
         362     104.105     105.095
         363     104.105      104.87
         364     104.105     104.121
         365     104.105      104.12
         366     104.037     104.188
         367     104.037     104.093
         368     104.037     104.074
         369     103.302     104.048
         370     103.302         104
         371     103.302     103.939
         372     103.243     103.661
         373     103.243     103.505
         374     102.923     103.273
         375     102.923     103.251
         376     102.864     103.186
         377     102.864     103.027
         378     102.864     102.982
         379     102.864     103.289
         380     102.586     102.888
         381     102.207     102.855
         382     102.207     102.868
         383     102.207     102.583
         384     102.207     102.422
         385     102.207     102.342
         386     102.207     102.378
         387     102.002     102.203
         388     102.002     102.181
         389     102.002       102.1
         390     102.002     102.068
         391     102.002     102.042
         392     102.002     102.002
         393     102.002     102.002
         394     102.002     102.002
         395     101.615     101.994
         396     101.615     101.979
         397     101.615     101.948
         398     101.615     101.878
         399     101.615     101.737
         400     101.119     101.665
         401     101.119     101.683
         402     101.119     102.001
         403     101.119      101.47
         404     101.119     102.389
         405     101.119      102.38
         406     100.523     101.434
         407      100.28     101.268
         408      100.28     101.046
         409     99.6841     100.587
         410     99.6841     100.416
         411     99.6841     100.119
         412     99.6841     99.8781
         413     99.6841     99.7162
         414     99.6841     99.6841
         415     99.6841     99.6841
         416     99.6585     99.6835
         417     99.6585     99.6789
         418     99.6585     99.7204
         419     99.6585     99.7111
         420     99.5687     99.6618
         421     99.5687     99.6513
         422     99.5687     99.6351
         423     99.5687     99.6289
         424     99.5687     99.5812
         425     99.5687     99.5722
         426     99.5687     99.5687
         427     99.5687     99.5687
         428     99.5687     99.5687
         429     99.5687     99.5687
         430     99.5687     99.5687
         431     99.5687     99.7041
         432     99.5687     99.6361
         433     99.5687     99.5687
         434     99.5687     99.5687
         435     99.5687     99.5687
         436     99.5687     99.5687
         437     99.5687     99.5687
         438     99.5687     99.5687
         439     99.5687     99.5687
         440     99.4401     99.5661
         441     98.6017     99.7799
         442     98.4561     99.3631
         443     98.4561      100.48
         444     98.4561     98.9443
         445     98.0055      98.484
         446     98.0055     98.3985
         447     98.0055     98.2514
         448     98.0055     98.1355
         449     98.0055     98.0187
         450     98.0055     98.0055
         451     98.0055     98.0055
         452     98.0055     98.0055
         453     98.0055     98.0055
         454     98.0055     98.0055
         455     98.0055     98.0055
         456     98.0055     98.0955
         457     98.0055     98.0055
         458     98.0055     98.0055
         459     98.0055     98.5109
         460     96.8851     98.2022
         461     96.8851     97.9158
         462     96.8851     97.6475
         463     96.8851     97.9897
         464     96.8851     97.4755
         465     96.7598     98.2515
         466     96.7598     96.9955
         467     96.7598     96.8294
         468     95.8146      96.766
         469     95.8146     96.6489
         470     95.8146     96.4007
         471     95.8146     96.3061
         472     95.8146     96.0101
         473     95.8146     95.8524
         474     95.6171     95.9349
         475     95.6171     95.9968
         476     95.6171     95.7396
         477     95.6171     95.6724
         478     95.6171      95.629
         479     94.1476     95.5877
         480     94.1476     95.3798
         481     94.1476      95.087
         482     94.1476     94.7648
         483     94.1476     94.4709
         484     94.1476     94.1476
         485     94.1476     94.1476
         486     94.1476     94.1476
         487     94.1476     94.1476
         488     94.1476     94.1476
         489     94.1476     94.1476
         490     94.1476     94.1476
         491     94.1476     94.1476
         492     94.1476     94.1476
         493     94.1476     94.1476
         494     94.1476     94.1476
         495     94.1476     94.1476
         496     94.1476     94.1476
         497     94.1476     94.1476
         498     94.1476     94.1476
         499     93.8247     94.1412
         500     93.8247     94.3052
         501     93.4883     93.9278
         502     93.4883     93.8161
         503      93.418     93.6474
         504      93.418      93.577
         505      93.418     93.5055
         506      93.418     93.4921
         507     93.3631     93.4392
         508     93.3631     93.4219
         509     93.3631     93.4115
         510     93.3631     93.4883
         511     93.3631     93.3784
         512     93.3631     93.3674
         513     93.0135     93.3561
         514     93.0135     93.2931
         515     93.0135     93.1404
         516     93.0135     93.0625
         517     93.0135     93.2005
         518     92.8936     93.0111
         519     92.8936     93.0225
         520     92.8936     92.9584
         521     92.8472     92.9344
         522     92.5294     93.1508
         523     92.5294     92.8422
         524     92.5294     92.9232
         525     92.5294      92.701
         526     92.5294     92.5947
         527     92.5294     92.5294
         528     92.5294     92.5294
         529     92.5294     92.5294
         530     92.5294     92.5294
         531     92.5294     92.5294
         532     92.5294     92.5294
         533     92.5294     92.5599
         534     92.5294     92.5294
         535     92.5294     92.5294
         536     92.5294     92.5294
         537     92.5294     92.5294
         538     92.5294     92.5294
         539     92.5294     92.5294
         540     92.1385     92.5216
         541     92.1385     92.4903
         542     92.1385     92.4043
         543     92.1385     92.2949
         544     92.1385     92.1385
         545     92.1385     92.1385
         546     92.1385     92.1385
         547     92.1385     92.1385
         548     92.1385     92.1385
         549     92.1385     92.1385
         550     92.1385     92.1385
         551     92.1385     92.1385
         552     92.1385     92.1385
         553     92.1385     92.1385
         554     92.1385     92.1385
         555     92.1385     92.1385
         556     92.1385     92.1385
         557     92.1385     92.1385
         558     92.1385     92.1385
         559     92.1385     92.1385
         560     91.4691     92.1251
         561     91.4691     92.0716
         562     91.4691     92.0774
         563     91.4691     93.0391
         564     91.4691     93.1593
         565     91.4691     93.0327
         566     91.4691     92.2239
         567     91.4691     92.8329
         568     91.4101     92.6283
         569     91.4101     91.8804
         570     91.4101     91.4934
         571     91.4101     91.4255
         572     90.5282     91.4044
         573     90.5282     91.2161
         574     90.5282     90.9516
         575     90.5282     90.7223
         576     90.5282     90.7399
         577     90.5282     90.5804
         578     90.5282     90.5282
         579     90.5282     90.5282
         580     90.0966     90.5196
         581     90.0966     90.4678
         582     90.0966     90.3988
         583     89.2867     90.9248
         584     89.2127     90.3806
         585     89.1558      90.443
         586     89.1558     89.4299
         587     89.1558     89.2771
         588     89.1558     89.1849
         589     89.1558     89.1651
         590     89.1558     89.1558
         591     89.1558     89.1558
         592     89.1558     89.1558
         593     89.1558     89.1558
         594     89.1558     89.1558
         595     89.1558     89.1558
         596     89.1558     89.1558
         597     89.1558     89.1558
         598     88.9736     89.1522
         599     88.9736     89.1157
         600     88.9736     89.0665
         601     88.9736     89.0155
         602     88.9736     88.9736
         603     88.9736     88.9736
         604     88.9736     88.9846
         605     88.9736     88.9736
         606     88.9736     88.9736
         607     88.9736     88.9736
         608     88.9736     88.9736
         609     88.9736     88.9736
         610     88.9736     88.9736
         611     88.9736     88.9736
         612     88.9736     88.9736
         613     88.8687     88.9715
         614     88.8687      88.956
         615     88.8687     88.9469
         616     88.8687     88.8939
         617     88.8687     88.8687
         618     88.8687     88.8687
         619     88.8687     88.8687
         620     88.4053     88.8594
         621     88.4053     88.8316
         622     88.3004     88.7832
         623     88.3004     88.7078
         624     88.3004     88.6631
         625     88.3004     88.4254
         626     88.3004     88.3004
         627     88.3004     88.3004
         628     88.3004     88.3004
         629     88.3004     88.3004
         630     88.3004     88.3004
         631     88.3004     88.3004
         632     88.3004     88.3004
         633     88.3004     88.3004
         634     88.3004     88.3004
         635     88.3004     88.3004
         636     88.3004     88.3004
         637     88.3004     88.3004
         638     88.3004     88.3004
         639     88.3004     88.3004
         640     88.1555     88.2975
         641     88.0507     88.2697
         642      87.581     88.2255
         643      87.581     88.2397
         644      87.581     87.9356
         645      87.581     87.7559
         646      87.581     87.6495
         647      87.581     87.7285
         648      87.581      87.581
         649      87.581      87.581
         650      87.581      87.581
         651      87.581      87.581
         652      87.581      87.581
         653      87.581      87.581
         654      87.581      87.581
         655      87.581      87.581
         656      87.581      87.581
         657      87.581      87.581
         658      87.581      87.581
         659      87.581      87.581
         660      87.581      87.581
         661      87.581      87.581
         662      87.581      87.581
         663      87.581      87.581
         664      87.581      87.581
         665      87.581      87.581
         666      87.581      87.581
         667      87.581      87.581
         668      87.581      87.581
         669      87.581      87.581
         670      87.581      87.581
         671      87.581      87.581
         672      87.581      87.581
         673      87.581      87.581
         674      87.581      87.581
         675     87.5221     87.5798
         676     87.5221     87.5657
         677     87.5221     87.5362
         678     87.5221     87.5291
         679     87.5221     87.5315
         680     87.5221     87.5221
         681     87.0655     87.5129
         682     87.0655     87.4764
         683     87.0655     87.3577
         684     86.7632     87.2504
         685     86.7632     87.1158
         686     86.7632     86.9105
         687     86.7632     86.8047
         688     86.7632     86.7684
         689     86.7632     86.7632
         690     86.7632     86.7632
         691     86.7632     86.7632
         692     86.7632     86.7632
         693     86.7632     86.7632
         694     86.7632     86.7632
         695     86.7632     86.7632
         696     86.7632     86.7632
         697     86.7632     86.7632
         698     86.7632     86.7632
         699     86.7632     86.7632
         700     86.7632     86.7632
         701     86.7632     86.7632
         702     86.6867     86.7616
         703     86.6867     86.7509
         704     86.6867     86.7372
         705     86.6867     86.7173
         706     86.6867      86.705
         707     86.6867     86.6867
         708     86.6867     86.6867
         709     86.6867     86.6867
         710     86.6867     86.6867
         711     86.6867     86.6867
         712     86.6867     86.6867
         713     86.6867     86.6867
         714     86.6867     86.7529
         715     86.6867     86.6867
         716     86.6867     86.6867
         717     86.6867     86.6867
         718     86.6867     86.6867
         719     86.6867     86.6867
         720     86.6867     86.6867
         721     86.6867     86.6867
         722     86.6867     86.6867
         723     86.6867     86.6867
         724     86.6867     86.6867
         725     86.6867     86.6867
         726     86.6867     86.6867
         727     86.6867     86.6867
         728     86.6867     86.6867
         729     86.6867     86.6867
         730      86.595     86.6849
         731      86.595     86.6794
         732      86.595     86.6628
         733      86.595     86.6335
         734      86.595     86.6152
         735      86.595      86.595
         736      86.595      86.595
         737      86.595      86.595
         738      86.595      86.595
         739      86.595      86.595
         740      86.595      86.595
         741      86.595      86.595
         742      86.595      86.595
         743      86.595      86.595
         744      86.595      86.595
         745      86.595      86.595
         746      86.595      86.595
         747      86.595      86.595
         748      86.595      86.595
         749      86.595      86.595
         750      86.595      86.595
         751      86.595      86.595
         752      86.595      86.595
         753      86.595      86.595
         754      86.595      86.595
         755      86.595      86.595
         756      86.595      86.595
         757      86.595      86.595
         758      86.595      86.595
         759      86.595      86.595
         760     86.5821     86.5947
         761     86.5821     86.5919
         762     85.4469     86.5653
         763     85.4341     86.4199
         764     85.4341     86.2843
         765     85.4341     85.8115
         766     85.4341     85.6447
         767     85.4341     85.4351
         768     85.4341     85.4341
         769     85.4341     85.4341
         770     85.4341     85.4341
         771     85.4341     85.4341
         772     85.4341     85.4341
         773     85.4341     85.4341
         774     85.4341     85.4341
         775     85.4341     85.4341
         776     85.4341     85.4341
         777     85.4341     85.4341
         778     85.4341     85.4341
         779     85.4341     85.4341
         780     85.0405     85.4262
         781     85.0405     85.3553
         782     85.0405     85.2373
         783     85.0405     85.1822
         784     85.0405     85.0877
         785     85.0405     85.0877
         786     85.0405     85.0483
         787     85.0405     85.0405
         788     85.0405     85.0405
         789     85.0405     85.0405
         790     85.0405     85.0405
         791     85.0405     85.0405
         792     85.0405     85.0405
         793     85.0405     85.0405
         794     85.0405     85.0405
         795     85.0405     85.0405
         796     85.0405     85.0405
         797     85.0405     85.0405
         798     85.0405     85.0405
         799     85.0405     85.0405
         800     85.0405     85.0405
         801     85.0405     85.0405
         802     85.0405     85.0405
         803     85.0405     85.5504
         804     85.0405     85.5507
         805     85.0405     85.2314
         806     85.0405     85.0405
         807     85.0405     85.0405
         808     85.0405     85.0405
         809     85.0405     85.0405
         810     85.0405     85.0405
         811     85.0405     85.0405
         812     85.0405     85.0405
         813     85.0405     85.0405
         814     85.0405     85.0405
         815     85.0405     85.0405
         816     85.0405     85.0405
         817     85.0405     85.0405
         818     85.0405     85.0405
         819     85.0405     85.0405
         820     84.8959     85.0376
         821     84.8959     85.0231
         822     84.8959     84.9797
         823     84.8959     84.9335
         824     84.8959     84.9017
         825     84.8281     84.8945
         826     84.8281     84.8966
         827     84.8281     84.9981
         828     84.8281     84.8566
         829     84.8281      84.839
         830     84.8281     84.8295
         831     84.8281     84.8281
         832     84.8281     84.8281
         833     84.8281     84.9516
         834     84.8281     84.8281
         835     84.8281     84.8281
         836     84.8281     84.8281
         837     84.8281     85.1873
         838     84.8281      85.033
         839     84.8281     84.8281
         840     84.5192      84.822
         841     84.5192     84.7971
         842     84.5192     84.7014
         843     84.5192     84.6161
         844     84.3746     85.2782
         845     84.3746      84.584
         846     84.3746     84.4746
         847     84.3746     84.4472
         848     84.3746     84.4064
         849     84.3746     84.3746
         850     84.3746     84.3746
         851     84.3746     84.3746
         852     84.3746     84.3746
         853     84.3746     84.3746
         854     84.3746     84.3746
         855     84.3746     84.3746
         856     84.3746     84.3746
         857     84.3589     84.3743
         858     84.3589     84.3724
         859     84.3589     84.3693
         860     84.3352     84.3662
         861     84.3352     84.7481
         862     84.3352     85.1119
         863     84.3352     84.8514
         864     84.3352     84.4117
         865     84.3352     84.3352
         866     84.3352     84.3352
         867     84.3352     84.3352
         868     84.3352     84.3352
         869     84.3352     84.3352
         870     84.3352     84.3352
         871     84.3352     84.3352
         872     84.3352     84.3352
         873     84.3352     84.3352
         874     84.3352     84.3352
         875     84.3352     84.3352
         876     84.3352     84.3983
         877     84.3352     84.3352
         878     84.3352     84.3352
         879     84.3352     84.3352
         880     83.6533     84.3678
         881     83.6533     84.2807
         882     83.6533     84.1459
         883     83.6533     84.0352
         884     83.6533     83.9458
         885     83.3588     83.8193
         886     83.3588     83.6303
         887     83.3588     83.5746
         888     83.3588     83.4001
         889     83.3588     83.3588
         890     83.3588     83.3588
         891     83.3588     83.3588
         892     83.3588     83.3588
         893     83.3588     83.3588
         894     83.3588     83.3588
         895     83.3588     83.3588
         896     83.3588     83.3588
         897     83.3588     83.3588
         898     83.3588     83.4131
         899     83.3588     83.8806
         900     83.3588     83.3588
         901     83.3588     83.3588
         902     83.3588     83.3588
         903     83.3588     83.3588
         904     83.3588     83.3588
         905     83.3588     83.3588
         906     83.3588     83.3588
         907     83.3588     83.3588
         908     83.3588     83.3588
         909     83.3588     83.3588
         910     83.3588     83.3588
         911     83.3588     83.3588
         912     83.3588     83.3588
         913     83.3588     83.3588
         914     83.3588     83.3588
         915     83.3588     83.3588
         916     83.3588     83.3588
         917     83.3588     83.3588
         918     83.3588     83.3588
         919     83.3588     83.3588
         920     83.3588     83.3588
         921     83.3588     83.3588
         922     83.3588     83.3588
         923     83.3588     83.3588
         924     83.3588     83.3638
         925     83.3588     83.3588
         926     83.3588     83.3588
         927     83.3588     83.3588
         928     83.3588     83.3588
         929     83.3588     83.3588
         930     83.3588     83.3588
         931     83.3588     83.3588
         932     83.3588     83.3588
         933     83.3588     83.3588
         934     83.3588     83.3588
         935     83.3588     83.3588
         936     83.3588     83.3588
         937     83.3588     83.3588
         938     83.3588     83.3588
         939     83.3588     83.3588
         940     83.1051     83.3538
         941     83.1051     83.3284
         942     83.1051     83.2929
         943     83.1051     83.2523
         944     83.1051     83.1457
         945     83.1051     83.1425
         946     83.1051     83.3476
         947     83.1051     83.1431
         948     83.1051     83.1051
         949     83.1051     83.1051
         950     83.1051     83.1051
         951     83.1051     83.1051
         952     83.1051     83.1051
         953     83.1051     83.1051
         954     83.1051     83.1051
         955     83.1051     83.1051
         956     83.1051     83.1051
         957     83.1051     83.1051
         958     83.1051     83.1051
         959     83.1051     83.1051
         960     83.1051     83.1051
         961     83.1051     83.1051
         962     83.1051     83.1051
         963     83.1051     83.1051
         964     83.1051     83.1051
         965     83.1051     83.1051
         966     83.1051     83.1051
         967     83.1051     83.1051
         968     83.1051     83.1051
         969     83.1051     83.1051
         970     83.1051     83.1051
         971     83.1051     83.1051
         972     83.1051     83.1051
         973     83.1051     83.1051
         974     83.1051     83.1051
         975     83.1051     83.1051
         976     83.1051     83.1051
         977     83.1051     83.1051
         978     83.1051     83.1051
         979     83.1051     83.1051
         980     82.9528     83.1021
         981     82.9528     83.0893
         982     82.9528     83.0467
         983     82.9528     83.0856
         984     82.9528     83.1328
         985     82.9528     82.9528
         986     82.9528     82.9528
         987     82.9528     82.9584
         988     82.9528     82.9528
         989     82.9528     82.9528
         990     82.9528     82.9528
         991     82.9528     82.9528
         992     82.9528     82.9528
         993     82.9528     82.9528
         994     82.9528     82.9528
         995     82.9528     82.9528
         996     82.9528     82.9528
         997     82.9528     82.9528
         998     82.9528     82.9528
         999     82.9528     82.9528
        1000     82.9528     82.9528
