#     GENERATION:   L1:   BEST HALF <L1>:
         233     140.014     140.254
         234     140.014     140.229
         235     140.014      140.19
         236     139.879     140.338
         237     138.803     140.074
         238     138.803     140.406
         239     138.803     139.478
         240     138.218     139.583
         241     138.218     139.231
         242     138.218     139.869
         243     138.218     139.061
         244     138.218     138.623
         245       136.9     138.179
         246       136.9     138.199
         247       136.9      138.08
         248       136.9     137.842
         249       136.9     138.031
         250       136.9     137.339
         251       136.9     137.138
         252     136.791     137.155
         253     136.791     136.883
         254     136.502      136.84
         255     136.502     136.808
         256     136.502     136.761
         257     136.393     136.682
         258     135.261     136.578
         259     135.261     136.307
         260     131.013     136.107
         261     131.013     135.738
         262     131.013     134.948
         263     130.717     135.564
         264     130.717     133.749
         265     130.717     133.095
         266     129.526     132.478
         267     129.526      132.53
         268     129.526     130.372
         269     129.526     130.527
         270     129.526     129.885
         271     129.526     129.811
         272     129.526     129.526
         273     129.526     129.526
         274     129.526     129.526
         275     129.526      129.56
         276     129.526     129.526
         277     129.526     129.526
         278     129.526     129.526
         279     129.526     129.526
         280     125.223      129.44
         281     125.223     128.886
         282     124.287     128.307
         283     124.287     130.704
         284     123.488      129.86
         285     123.488     128.416
         286     123.488     127.035
         287       123.2      125.99
         288      122.71     124.059
         289      122.71     123.581
         290     122.108     123.285
         291     122.108     122.918
         292     122.108     122.634
         293     122.108     122.464
         294     122.108     122.616
         295     122.108     122.261
         296     122.108     122.191
         297     121.895     122.104
         298     121.895     122.087
         299     121.895     122.061
         300     118.635     121.971
         301     118.555     121.747
         302     118.555     123.601
         303     118.555     123.353
         304     118.256     123.265
         305     118.176     119.852
         306     118.027     118.854
         307     117.648     118.386
         308     117.435     118.228
         309     117.435     117.884
         310     117.435     117.733
         311     117.435     117.527
         312     117.435     117.452
         313     117.435     117.435
         314     116.702     117.425
         315     116.489     117.209
         316     116.489     116.996
         317     116.415     116.673
         318     116.415     116.491
         319     115.979     116.455
         320     115.979     116.392
         321     115.979     116.255
         322     115.979     116.122
         323     115.906     116.092
         324     115.906     116.027
         325     115.906     115.984
         326     115.906     116.006
         327     115.906     115.927
         328     115.906     115.908
         329     114.956      115.88
         330     114.956     116.196
         331     114.956     116.062
         332     114.619     117.089
         333     114.619     115.737
         334     114.391     114.812
         335     114.391     114.789
         336     114.391     114.607
         337     114.379     114.441
         338     114.379     114.399
         339     113.815     114.352
         340     111.367     114.132
         341     110.988     113.734
         342     110.988     114.059
         343     110.812     113.309
         344     110.812     111.878
         345     110.812     111.101
         346     110.812      110.83
         347     110.812     110.812
         348     110.812     110.812
         349     110.812     110.812
         350     110.812     110.812
         351     110.812     110.812
         352     110.812     110.812
         353     110.812     110.812
         354     110.812     110.812
         355      110.57     110.807
         356      110.57     110.764
         357      110.57     110.706
         358      110.57     111.278
         359     109.691     110.549
         360      106.84     110.321
         361      106.84     109.653
         362     106.461     109.414
         363     106.461     109.005
         364     106.461     107.952
         365     106.461     107.306
         366     106.461     106.489
         367     106.461     106.461
         368     106.461     106.461
         369     106.461     106.461
         370     106.461     106.461
         371     106.461     106.461
         372     106.187     106.455
         373     106.187     106.443
         374     106.187     106.394
         375     106.187     106.262
         376     106.187     106.198
         377     106.187     106.187
         378     106.187     106.187
         379     106.187     106.187
         380     103.816     106.139
         381     103.816     105.852
         382     103.816     105.483
         383     103.437     104.994
         384     102.332     105.288
         385     102.332     104.065
         386     102.332     103.845
         387     102.332     103.796
         388     102.332     105.062
         389     102.332     103.529
         390     102.332     102.377
         391     102.332     102.407
         392     102.332     102.332
         393     101.119     102.308
         394     101.119      102.21
         395     101.119     102.057
         396     101.119     101.796
         397     101.119     102.178
         398     101.119     102.181
         399     101.119     101.447
         400     101.119     101.119
         401     101.119     101.119
         402     101.119     101.119
         403     101.119     101.119
         404     101.119     101.119
         405     101.119     101.119
         406     101.077     101.118
         407     101.077     101.113
         408     100.586     101.094
         409     100.396     101.026
         410     100.396     100.956
         411      100.15     100.805
         412      100.15     100.665
         413      100.15      100.41
         414      100.15     100.365
         415      100.15      100.26
         416      100.15     100.151
         417      100.15      100.15
         418      100.15      100.19
         419      100.15      100.15
         420     99.7753     100.142
         421     99.7753     100.075
         422     99.7753     100.018
         423     99.7753     99.8652
         424     99.4401     99.7761
         425     99.4401     99.8568
         426     99.4401     99.7041
         427     99.4401     99.6127
         428     99.4401     99.4997
         429     99.4401      99.442
         430     99.4401     99.4401
         431     99.4401     99.4401
         432     99.4401     99.4401
         433     99.4401     99.4401
         434     99.4401     99.4401
         435     99.4401     99.4401
         436     99.4401     99.4401
         437     99.4401     99.4401
         438     99.4401     99.4401
         439     99.4401     99.4401
         440     99.3498     99.4383
         441     98.6017     99.4388
         442     98.3888     99.9739
         443     98.3888     100.497
         444     98.3888     99.3318
         445     98.3888     98.7897
         446     98.3888     98.7229
         447     98.3888     98.4215
         448     98.3888     98.4059
         449     98.3888     98.4562
         450     98.3888     98.3888
         451     98.3888     98.4082
         452     98.3888     98.3888
         453     98.0542     98.3783
         454     98.0542     98.3495
         455     97.7699     98.3276
         456     97.7699     98.2355
         457     97.7699      98.043
         458     97.7699     97.9777
         459     97.3576     97.8466
         460     97.3576     97.7728
         461     96.6073     97.6879
         462     96.1149     98.1104
         463     96.1149     97.4083
         464     96.1149     97.5554
         465     96.1149     96.4813
         466     96.1149     96.2963
         467     95.9229     96.1521
         468     95.9229     96.0957
         469     95.9229     96.0453
         470     95.9229     96.0074
         471     95.9229     95.9383
         472     95.9229     96.3292
         473     95.9229     95.9383
         474     95.9229     95.9229
         475     95.9229     95.9229
         476     95.9229     95.9229
         477     95.9229     95.9229
         478     95.9229     95.9229
         479     95.9229     95.9229
         480     95.9229     95.9229
         481     95.9229     95.9729
         482     95.9229     95.9229
         483     95.9229     96.3018
         484     95.9229     96.3778
         485     95.9229     96.3215
         486     95.5319     95.9151
         487     95.5319     95.8935
         488     95.4256     95.7175
         489     95.4256     95.6557
         490     94.9507     95.5513
         491     94.2591     95.3215
         492     94.2591     95.0599
         493     94.2591     94.7195
         494     94.2591     94.5066
         495     94.2591     94.3648
         496     93.8259     94.2504
         497     93.8259     94.1859
         498     93.8259     94.0866
         499     93.8259     94.0155
         500     93.8259     93.8987
         501     93.8259     93.8503
         502     93.8259     93.8259
         503     93.8259     93.8259
         504     93.5369     93.8202
         505     93.5369     93.7913
         506     93.5369      93.745
         507     93.5369     93.6294
         508     93.5369     93.5774
         509     93.5369     93.5369
         510     93.5369     93.5369
         511     93.5369     93.5873
         512     93.5369     93.9078
         513     93.5369     93.5369
         514     93.5369     93.5369
         515     93.5369     93.5369
         516     93.5369     93.5369
         517     93.5369     93.5369
         518     93.5369     93.5369
         519     93.5369     93.5369
         520     93.5334     93.5369
         521     92.3568      93.627
         522     92.3568     93.5415
         523     92.3568     93.0867
         524     92.3568     92.8654
         525     92.3568     92.7024
         526     92.3568     92.9803
         527     92.3568     92.6954
         528     92.3568      92.498
         529     92.3568     92.4515
         530     92.3568     92.6436
         531     92.3568     92.3568
         532     92.3568     92.4301
         533     92.3568     92.4595
         534     92.3568     92.3568
         535     92.3568     92.3568
         536     92.3568     92.3568
         537     92.3568     92.3568
         538     92.3568     92.3568
         539     91.9824     92.3494
         540     91.9824     92.2819
         541      91.868     92.1823
         542      91.868     92.0914
         543      91.868     91.9724
         544      91.868     91.8909
         545     91.2876     91.8816
         546     91.2876     91.7519
         547     91.2876     91.5894
         548     91.2876     91.3805
         549     91.2876     91.3108
         550     91.2876     91.2876
         551     91.2876     91.2876
         552     91.2876     91.2876
         553     91.2876     91.2876
         554     91.2876     91.2876
         555     91.2876     91.2876
         556     91.2876     91.2876
         557     91.2876     91.2876
         558     91.2876     91.2876
         559     91.2876     91.2876
         560     91.2876     91.2876
         561      90.938     91.2806
         562      90.938     91.2317
         563      90.938     91.1338
         564      90.938      91.008
         565      90.938      90.959
         566      90.938      90.938
         567      90.938      90.938
         568      90.938      90.938
         569      90.938      90.938
         570      90.938      90.938
         571      90.938      90.938
         572      90.938      90.938
         573      90.938      90.938
         574      90.938      90.938
         575      90.938      90.938
         576      90.938      90.938
         577      90.938      90.938
         578      90.938      90.938
         579      90.938      90.938
         580     90.4231     90.9277
         581     89.9543     90.8152
         582     89.9543     90.6432
         583     89.9543     90.2931
         584     89.9543     90.0745
         585     89.9543     90.2018
         586     89.9543     90.2888
         587     89.9543     90.2611
         588     89.9543      90.274
         589     89.9543      89.994
         590     89.9543     89.9543
         591     89.9543     89.9543
         592     89.9236     89.9537
         593     89.9236     89.9506
         594     89.9236     89.9463
         595     89.9236     89.9389
         596     89.9236     89.9285
         597     89.9236     89.9254
         598     89.9236     89.9236
         599     89.9236     89.9236
         600     88.9736     89.9046
         601     88.4053     89.8013
         602     88.4053     89.7081
         603     88.4053     88.9387
         604     88.4053     88.6342
         605     88.4053     88.5211
         606     88.4053     88.4053
         607     88.4053     88.4053
         608     88.4053     88.4053
         609     88.4053     88.4053
         610     88.4053     88.4053
         611     88.4053     88.4053
         612     88.4053     88.4053
         613     88.4053     88.4053
         614     88.4053     88.4053
         615     88.4053     88.4053
         616     88.4053     88.4053
         617     88.4053     88.4053
         618     88.4053     88.4053
         619     88.4053     88.4053
         620     88.4053     88.4053
         621     88.4053     88.4053
         622     88.4053     88.4053
         623     88.4053     88.4053
         624     88.4053     88.4053
         625     88.4053     88.4053
         626     88.4053     88.4053
         627     88.4053     88.4053
         628     88.4053     88.4053
         629     88.4053     88.4053
         630     88.1784     88.4007
         631     88.1784     88.3781
         632     88.1784     88.3191
         633     88.1784      88.251
         634     88.1784     88.1784
         635     88.1784     88.1784
         636     88.1555     88.1777
         637     88.1555     88.1744
         638     88.1555     88.1686
         639     88.1555     88.1635
         640     87.8376     88.1535
         641     87.8376     88.0983
         642     87.8376     88.0523
         643     87.8376     88.1056
         644     87.8376     87.9356
         645     87.8376     87.8407
         646     87.8376     87.8376
         647     87.8376     87.8376
         648     87.8376     87.8376
         649     87.8376     87.8376
         650     87.8376     87.8376
         651     87.8376     87.8376
         652     87.7886     87.8366
         653     87.7886     87.8327
         654     87.7886       87.82
         655     87.7886     87.8033
         656     87.7886     87.7906
         657     87.7886     87.7896
         658     87.7886     87.7886
         659     87.7886     87.7886
         660     87.7886     87.7886
         661     87.7886     87.7886
         662     87.7886     87.7886
         663     87.7886     87.7886
         664     87.7886     87.7886
         665     87.7886     87.7886
         666     87.7886     87.7886
         667     87.7886     87.7886
         668     87.7886     87.7886
         669     87.7886     87.7886
         670     87.7886     87.7886
         671     87.7886     87.7886
         672     87.7886     87.7886
         673     87.7886     87.7886
         674     87.7886     87.7886
         675     87.7886     87.7886
         676     87.7886     87.7886
         677     87.7886     87.7886
         678     87.7049      87.787
         679     87.7049     87.7719
         680     87.5221     87.7448
         681     87.4456     87.6924
         682     87.4226      87.637
         683     87.4226     88.1857
         684     87.4226     87.9048
         685     87.4226     87.8594
         686     87.4226     87.6606
         687     87.4226     87.5304
         688     87.2641     87.7243
         689     87.2641     87.4067
         690     87.2641      87.799
         691     87.2641     87.7544
         692     87.2641     87.6175
         693     87.2641     87.2862
         694     87.2641     87.2641
         695     87.2641     87.2641
         696     87.2641     87.4592
         697     87.2641     87.5814
         698     87.2641     87.2641
         699     87.2641     87.2641
         700     87.2641     87.2641
         701     87.2641     87.2641
         702     87.2641     87.2641
         703     87.2641     87.2641
         704     87.2641     87.2641
         705     87.2641     87.2641
         706     87.2641     88.0248
         707     87.2641     88.1955
         708     87.2641     87.4634
         709     87.2641     87.3077
         710     87.2641     88.1169
         711     87.2641      87.604
         712     87.2641     87.2641
         713     87.2641     87.2641
         714     87.2641     87.2641
         715     87.2641     87.2641
         716     87.2641     87.3039
         717     87.2641     87.2641
         718     87.2641     87.2641
         719     87.2641     87.2641
         720     87.2532     87.2638
         721     87.2532      87.263
         722     87.2532     87.2619
         723     87.2532     87.2578
         724     87.0518      87.252
         725     87.0518     87.2183
         726     87.0518      87.582
         727     87.0518     87.1328
         728     87.0518     87.4135
         729     87.0518     87.3681
         730     87.0518     87.0641
         731     87.0518     87.1085
         732     87.0518     87.0518
         733     87.0518     87.0604
         734     87.0518     87.5148
         735     87.0518     87.2927
         736     87.0518     87.0518
         737     87.0518     87.0518
         738     87.0518     87.0518
         739     87.0518     87.0518
         740     86.6759     87.0443
         741     86.4744     86.9801
         742     86.4744     86.9495
         743     86.4744     86.7866
         744     86.4744     86.6493
         745     86.4744     86.5465
         746     86.4744     86.4825
         747     86.4744     86.4946
         748     86.4744     86.4744
         749     86.4744     86.4744
         750     86.4744     86.4744
         751     86.4744     86.4744
         752     86.4744     86.4744
         753     86.4744     86.4744
         754     86.4744     86.4744
         755     86.4744     86.4744
         756     86.4744     86.4744
         757     86.4744     86.4744
         758     86.4744     86.4744
         759     86.4744     86.4744
         760     86.4744     86.4744
         761     86.4744     86.4744
         762     86.4744     86.4744
         763     86.4744     86.4744
         764     86.4744     86.4744
         765     86.4744     86.4744
         766     86.4744     86.4744
         767     86.4744     86.4744
         768     86.4744     86.4744
         769     86.4744     86.4744
         770     86.4744     86.4744
         771     86.4744     86.4744
         772     86.4744     86.4744
         773     86.4744     86.4744
         774     86.4744     86.4744
         775     86.4744     86.4744
         776     86.4744     86.4744
         777     86.4744     86.4744
         778     86.4744     86.4744
         779     86.4744     86.4744
         780     85.0405     86.4457
         781     85.0405      86.331
         782     85.0405     85.8961
         783     85.0405     85.8516
         784     85.0405     85.6039
         785     85.0405     85.2078
         786     85.0405     85.0405
         787     85.0405     85.0405
         788     85.0405     85.0405
         789     85.0405     85.0405
         790     85.0405     85.0405
         791     85.0405     85.0405
         792     85.0405     85.0405
         793     85.0405     85.0405
         794     85.0405     85.0405
         795     85.0405     85.0405
         796     85.0405     85.0405
         797     85.0405     85.0405
         798     85.0405     85.0405
         799     85.0405     85.0405
         800     85.0405     85.0405
         801     85.0405     85.0405
         802     85.0405     85.1582
         803     85.0405     85.0693
         804     85.0405     85.0405
         805     85.0405     85.0405
         806     85.0405     85.0405
         807     85.0405     85.0405
         808     85.0405     85.0511
         809     84.8925     85.0375
         810     84.8925     85.0411
         811     84.8925     84.9872
         812     84.8925     84.9487
         813     84.8925      84.931
         814     84.8925     84.9044
         815     84.8925     84.8925
         816     84.8925     84.8925
         817     84.8925     84.8925
         818     84.8925     84.8925
         819     84.8925     84.8925
         820     84.8925     84.8925
         821     84.8925     84.8925
         822     84.8925     84.8925
         823     84.8925     84.8925
         824     84.8925     84.8925
         825     84.8925     84.8925
         826     84.8925     84.8925
         827     84.8925     84.8925
         828     84.8925     85.0114
         829     84.6123     85.7607
         830     84.6123     84.8421
         831     84.6123      84.758
         832     84.6123     84.6627
         833     84.6123     84.6627
         834     84.6123     84.6179
         835     84.6123     84.6123
         836     84.6123     84.6123
         837     84.6123     84.6123
         838     84.6123     84.6123
         839     84.6123     84.6123
         840     84.6123     84.6123
         841     84.6123     84.6123
         842     84.6123     84.6123
         843     84.6123     84.6123
         844     84.6123     84.6123
         845     84.6123     84.6123
         846     84.3101     84.6062
         847     84.3101       84.57
         848     84.3101     84.5035
         849     84.3101     84.3584
         850     84.3101     84.3161
         851     84.3101     84.3101
         852     84.2105     84.3237
         853     84.2105     84.3122
         854     84.2105     84.2782
         855     84.2105     84.2484
         856     84.2105     84.2424
         857     84.2105     84.2105
         858     84.2105     84.2125
         859     84.2105     84.2105
         860     84.2105     84.2105
         861     84.2105     84.2105
         862     84.2105     84.2105
         863      84.066     84.2077
         864     84.0331     84.1896
         865     84.0331     84.1616
         866     84.0331      84.102
         867     83.6533     84.0539
         868     83.6533     83.9578
         869     83.6533     83.8338
         870     83.6533     83.6898
         871     83.6533     83.7522
         872     83.6533     83.6678
         873     83.6533     83.6533
         874     83.6533     83.6533
         875     83.6533     83.6533
         876     83.6533     83.6609
         877     83.6533     83.6533
         878     83.6533     83.6533
         879     83.6533     83.6533
         880     83.5986     83.6522
         881     83.5986     83.6511
         882     83.5986     83.6434
         883     83.5986     83.6347
         884     83.5986     83.6314
         885     83.5829     84.1227
         886     83.5829     83.6928
         887     83.5592     83.6533
         888     83.5592     83.8703
         889     83.5592     84.1353
         890     83.5592     84.1584
         891     83.5592     83.5597
         892     83.5592     83.5592
         893     83.5592     83.5592
         894     83.5592     83.5592
         895     83.5592     83.5592
         896     83.5592     83.5592
         897     83.5592     83.5592
         898     83.5592     83.5592
         899     83.5592     83.5592
         900     83.5592     83.5592
         901     83.5592     83.5592
         902     83.5592     83.5592
         903     83.5592     83.5592
         904     83.5592     83.5592
         905     83.5592     83.5592
         906     83.5592     83.5592
         907     83.5592     83.5592
         908     83.5592     83.5592
         909     83.5592     83.5592
         910     83.5592     83.5592
         911     83.5592     83.5592
         912     83.5592     83.5592
         913     83.5592     83.5592
         914     83.5592     83.5592
         915     83.5592     83.5592
         916     83.5592     83.5592
         917     83.5592     83.5592
         918     83.5592     83.5592
         919     83.5592     83.5592
         920     83.5592     83.5592
         921     83.5592     83.5592
         922     83.5592     83.5592
         923     83.5592     83.5592
         924     83.5592     83.5592
         925     83.5592     83.5592
         926     83.5592     83.5592
         927     83.5592     83.5991
         928     83.5592     83.5592
         929     83.5592     83.5592
         930     83.5592     83.5592
         931     83.5592     83.5592
         932     83.5592     83.5592
         933     83.5592     83.5592
         934     83.5592     83.5592
         935     83.5592     83.5592
         936     83.5592     83.5592
         937     83.5592     83.5592
         938     83.5592     83.5592
         939     83.5592     83.5592
         940     83.1992      83.552
         941     83.1992      83.516
         942     83.1992     83.4046
         943     83.0314     83.3202
         944     83.0314      83.213
         945     82.8481     83.1577
         946     82.8481     83.0667
         947     82.8481     82.9832
         948     82.8481     82.9348
         949     82.8481     82.8664
         950     82.8481     82.8591
         951     82.8481     82.8481
         952     82.8481     82.8481
         953     82.8481     83.0487
         954     82.8481     82.8481
         955     82.8481     82.8481
         956     82.8481     82.8481
         957     82.8481     82.8481
         958     82.8481     82.8481
         959     82.8481      82.913
         960     82.8481     82.8481
         961     82.8481     82.8481
         962     82.8481     82.8481
         963     82.8481     82.8481
         964     82.8481     82.8481
         965     82.8481     82.8481
         966     82.8481     82.8481
         967     82.8481     82.8481
         968     82.8481     82.8481
         969     82.8481     82.8481
         970     82.8481     82.8481
         971     82.8481     82.8481
         972     82.8481     82.8481
         973     82.8481     82.8481
         974     82.8481     82.8481
         975     82.8481     82.8481
         976     82.8481     82.8481
         977     82.8481     82.8481
         978     82.8481     82.8481
         979     82.8481     82.8481
         980     82.4748     82.8406
         981     82.4748     82.7734
         982     82.4748     82.6177
         983     82.4748     82.5034
         984     82.4748     82.4748
         985     82.4748     82.4748
         986     82.4748     82.4748
         987     82.4748     82.4748
         988     82.4748     82.4748
         989     82.4748     82.4748
         990     82.4748     82.4748
         991     82.4748     82.4748
         992     82.4748     82.4748
         993     82.4748     82.4748
         994     82.4748     82.4748
         995     82.4748     82.4748
         996     82.4748     82.4748
         997     82.4748     82.4748
         998     82.4748     82.4748
         999     82.4748     82.4748
        1000     82.4748     82.4748
