#     GENERATION:   L1:   BEST HALF <L1>:
         379     6.24306     6.24306
         380     6.24306     6.24306
         381     6.24306     6.24306
         382     6.24306     6.24306
         383     6.24306     6.24306
         384     6.24306     6.24306
         385     6.24306     6.24306
         386     6.24306     6.24306
         387     6.24306     6.24306
         388     6.24306     6.24306
         389     6.24306     6.24306
         390     6.24306     6.24306
         391     6.24306     6.24306
         392     6.24306     6.24306
         393     6.24306     6.24306
         394     6.24306     6.24306
         395     6.24306     6.24306
         396     6.24306     6.24306
         397     6.24306     6.24306
         398     6.24306     6.24306
         399     6.24306     6.24306
         400     6.24306     6.24306
         401     6.24306     6.24306
         402     6.24306     6.24306
         403     6.24306     6.24306
         404     6.24306     6.24306
         405     6.24306     6.24306
         406     6.24306     6.24306
         407     6.24306     6.24306
         408     6.24306     6.24306
         409     6.24306     6.24306
         410     6.24306     6.24306
         411     6.24306     6.24306
         412     6.24306     6.24306
         413     6.24306     6.24306
         414     6.24306     6.24306
         415     6.24306     6.24306
         416     6.24306     6.24306
         417     6.24306     6.24306
         418     6.24306     6.24306
         419     6.24306     6.24306
         420     6.24306     6.24306
         421     6.24306     6.24306
         422     6.24306     6.24306
         423     6.24306     6.24306
         424     6.24306     6.24306
         425     6.24306     6.24306
         426     6.24306     6.24306
         427     6.24306     6.24306
         428     6.24306     6.24306
         429     6.24306     6.24306
         430     6.24306     6.24306
         431     6.24306     6.24306
         432     6.24306     6.24306
         433     6.24306     6.24306
         434     6.24306     6.24306
         435     6.24306     6.24306
         436     6.24306     6.24306
         437     6.24306     6.24306
         438     6.24306     6.24306
         439     6.24306     6.24306
         440     6.24306     6.24306
         441     6.24306     6.24306
         442     6.24306     6.24306
         443     6.24306     6.24306
         444     6.24306     6.24306
         445     6.24306     6.24306
         446     6.24306     6.24306
         447     6.24306     6.24306
         448     6.24306     6.24306
         449     6.24306     6.24306
         450     6.24306     6.24306
         451     6.24306     6.24306
         452     6.24306     6.24306
         453     6.24306     6.24306
         454     6.24306     6.24306
         455     6.24306     6.24306
         456     6.24306     6.24306
         457     6.24306     6.24306
         458     6.24306     6.24306
         459     6.24306     6.24306
         460     6.24306     6.24306
         461     6.24306     6.24306
         462     6.24306     6.24306
         463     6.24306     6.24306
         464     6.24306     6.24306
         465     6.24306     6.24306
         466     6.24306     6.24306
         467     6.24306     6.24306
         468     6.24306     6.24306
         469     6.24306     6.24306
         470     6.24306     6.24306
         471     6.24306     6.24306
         472     6.24306     6.24306
         473     6.24306     6.24306
         474     6.24306     6.24306
         475     6.24306     6.24306
         476     6.24306     6.24306
         477     6.24306     6.24306
         478     6.24306     6.24306
         479     6.24306     6.24306
         480     6.24306     6.24306
         481     6.24306     6.24306
         482     6.24306     6.24306
         483     6.24306     6.24306
         484     6.24306     6.24356
         485     6.24306       6.505
         486     6.24306      6.3102
         487     6.24306     6.28017
         488     6.24306     6.25986
         489     6.24306     6.31295
         490     6.24306     6.24306
         491     6.24306     6.24306
         492     6.24306     6.24306
         493     6.24306     6.24306
         494     6.24306     6.24306
         495     6.24306     6.24306
         496     6.24306     6.24306
         497     6.24306     6.24306
         498     6.24306     6.24306
         499     6.24306     6.24306
         500     6.24306     6.24306
         501     6.24306     6.24306
         502     6.24306     6.24306
         503     6.24306     6.24306
         504     6.24306      6.2777
         505     6.24306     6.24306
         506     6.24306     6.24306
         507     6.24306     6.24306
         508     6.24306     6.24306
         509     6.24306     6.24306
         510     6.24306     6.24306
         511     6.24306     6.24306
         512     6.24306     6.24306
         513     6.24306     6.24306
         514     6.24306     6.24306
         515     6.24306     6.24306
         516     6.24306     6.24306
         517     6.24306     6.24306
         518     6.24306     6.24306
         519     6.24306     6.24306
         520     6.24306     6.24306
         521     6.24306     6.25838
         522     6.24306     6.38029
         523     6.24306     6.24306
         524     6.24306     6.24306
         525     6.24306     6.24306
         526     6.24306     6.24951
         527     6.24306     6.24306
         528     6.24306     6.24306
         529     6.24306     6.24306
         530     6.24306     6.24306
         531     6.24306     6.24306
         532     6.24306     6.24306
         533     6.24306     6.24306
         534     6.24306     6.24306
         535     6.24306     6.24306
         536     6.24306     6.24306
         537     6.24306     6.24306
         538     6.24306     6.24306
         539     6.24306     6.24306
         540     6.24306     6.24306
         541     6.24306     6.24306
         542     6.24306     6.24306
         543     6.24306     6.24306
         544     6.24306     6.24306
         545     6.24306     6.24306
         546     6.24306     6.24306
         547     6.24306     6.24306
         548     6.24306     6.24306
         549     6.24306     6.26103
         550     6.24306     6.33917
         551     6.24306     6.24345
         552     6.24306     6.24306
         553     6.24306     6.24306
         554     6.24306     6.24306
         555     6.24306     6.24306
         556     6.24306     6.24306
         557     6.24306     6.25463
         558     6.24306     6.24306
         559     6.24306     6.24306
         560     6.24306     6.24306
         561     6.24306     6.24306
         562     6.24306     6.24306
         563     6.24306     6.24306
         564     6.24306     6.24306
         565     6.24306     6.24306
         566     6.24306     6.24306
         567     6.24306     6.24306
         568     6.24306     6.24306
         569     6.24306     6.24306
         570     6.24306     6.24306
         571     6.24306     6.24306
         572     6.24306     6.24306
         573     6.24306     6.24306
         574     6.24306     6.24306
         575     6.24306     6.24306
         576     6.24306     6.24306
         577     6.24306     6.24306
         578     6.24306     6.24306
         579     6.24306     6.24306
         580     6.24306     6.24306
         581     6.24306     6.24306
         582     6.24306     6.24966
         583     6.24306     6.24306
         584     6.24306     6.24306
         585     6.24306     6.24306
         586     6.24306     6.24306
         587     6.24306     6.24306
         588     6.24306     6.24306
         589     6.24306     6.24306
         590     6.24306     6.24306
         591     6.24306     6.24306
         592     6.24306     6.24306
         593     6.24306     6.24306
         594     6.24306     6.24306
         595     6.24306     6.24306
         596     6.24306     6.24306
         597     6.24306     6.24306
         598     6.24306     6.24306
         599     6.24306     6.24306
         600     6.24306     6.24306
         601     6.24306     6.24306
         602     6.24306     6.24306
         603     6.24306     6.24306
         604     6.24306     6.24306
         605     6.24306     6.24306
         606     6.24306     6.24306
         607     6.24306     6.24306
         608     6.24306     6.24306
         609     6.24306     6.24306
         610     6.24306     6.25524
         611     6.24306     6.24306
         612     6.24306     6.24306
         613     6.24306     6.24306
         614     6.24306     6.24306
         615     6.24306     6.24306
         616     6.24306     6.24306
         617     6.24306     6.24306
         618     6.24306     6.24523
         619     6.24306     6.24306
         620     6.24306     6.24306
         621     6.24306     6.24306
         622     6.24306     6.24306
         623     6.24306     6.24306
         624     6.24306     6.24306
         625     6.24306     6.26076
         626     6.24306     6.24306
         627     6.24306     6.24306
         628     6.24306     6.24306
         629     6.24306     6.24306
         630     6.24306     6.24306
         631     6.24306     6.24306
         632     6.24306     6.24306
         633     6.24306     6.24306
         634     6.24306     6.24306
         635     6.24306     6.24306
         636     6.24306     6.24306
         637     6.24306     6.24306
         638     6.24306     6.24306
         639     6.24306     6.24889
         640     6.24306     6.24306
         641     6.24306     6.24306
         642     6.24306     6.24306
         643     6.24306     6.24306
         644     6.24306     6.40032
