#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             737          0.0512        0.156598      0.00296106
             738          0.2752        0.156759       0.0029614
             739          0.0648        0.156634      0.00296001
             740             0.1        0.156558        0.002957
             741           0.176        0.156584      0.00295312
             742          0.1952        0.156636       0.0029496
             743          0.2432        0.156753      0.00294793
             744          0.3112         0.15696      0.00295127
             745          0.1128        0.156901       0.0029479
             746          0.2408        0.157013       0.0029461
             747           0.324        0.157237      0.00295062
             748           0.228        0.157332      0.00294819
             749           0.244        0.157447      0.00294653
             750          0.1888        0.157489      0.00294289
             751           0.288        0.157663       0.0029441
             752          0.1448        0.157646      0.00294024
             753          0.1408        0.157623      0.00293642
             754          0.4232        0.157976      0.00295357
             755          0.2592         0.15811       0.0029527
             756          0.1448        0.158092      0.00294885
             757          0.2088        0.158159      0.00294571
             758          0.0968        0.158078      0.00294294
             759           0.272        0.158228      0.00294289
             760          0.0672        0.158108      0.00294145
             761          0.1512        0.158099       0.0029376
             762          0.2272         0.15819      0.00293514
             763          0.1152        0.158134      0.00293184
             764          0.0768        0.158027      0.00292993
             765          0.0968        0.157947       0.0029272
             766          0.0672        0.157829      0.00292577
             767          0.2208        0.157911      0.00292311
             768          0.1672        0.157923      0.00291933
             769          0.1792        0.157951      0.00291566
             770          0.2152        0.158025      0.00291282
             771          0.1448        0.158008       0.0029091
             772          0.1312        0.157973      0.00290553
             773          0.0712        0.157861      0.00290394
             774           0.432        0.158215      0.00292171
             775          0.2208        0.158296      0.00291906
             776          0.0872        0.158204      0.00291673
             777            0.08        0.158103      0.00291472
             778          0.0608        0.157978      0.00291365
             779          0.1512         0.15797      0.00290992
             780          0.1928        0.158014      0.00290654
             781          0.1312         0.15798      0.00290302
             782            0.16        0.157983      0.00289931
             783           0.052        0.157847      0.00289876
             784           0.208        0.157911      0.00289577
             785           0.292        0.158082      0.00289711
             786          0.1728        0.158101      0.00289349
             787          0.3528        0.158348      0.00290037
             788          0.2432        0.158456      0.00289869
             789          0.2208        0.158535      0.00289609
             790          0.2112        0.158602      0.00289319
             791          0.0288        0.158437      0.00289418
             792          0.1288          0.1584      0.00289077
             793          0.0768        0.158297      0.00288896
             794          0.1728        0.158315      0.00288537
             795          0.3528         0.15856       0.0028921
             796          0.1352        0.158531      0.00288861
             797          0.0392        0.158381      0.00288887
             798          0.1512        0.158372      0.00288526
             799          0.1248         0.15833      0.00288196
             800           0.356        0.158577      0.00288893
             801          0.1472        0.158563      0.00288535
             802          0.2728        0.158705      0.00288527
             803           0.164        0.158712      0.00288168
             804          0.2248        0.158794      0.00287927
             805          0.0608        0.158672      0.00287827
             806          0.1408         0.15865      0.00287478
             807          0.1768        0.158673      0.00287131
             808          0.2112        0.158738      0.00286849
             809          0.0712        0.158629      0.00286698
             810          0.2632        0.158759      0.00286635
             811          0.0488        0.158623      0.00286602
             812           0.144        0.158605      0.00286255
             813          0.0928        0.158524      0.00286017
             814          0.0992        0.158451      0.00285759
             815          0.1288        0.158415      0.00285431
             816          0.1792         0.15844      0.00285093
             817          0.1952        0.158485      0.00284779
             818          0.1288        0.158449      0.00284454
             819          0.0648        0.158335      0.00284337
             820          0.0832        0.158243      0.00284137
             821          0.0768        0.158144      0.00283964
             822          0.1288        0.158108      0.00283641
             823          0.2688        0.158243      0.00283615
             824          0.1608        0.158246      0.00283271
             825          0.1312        0.158213      0.00282947
             826            0.08        0.158118      0.00282763
             827          0.1152        0.158066      0.00282469
             828          0.2472        0.158174      0.00282333
             829          0.1248        0.158134      0.00282021
             830          0.1088        0.158074      0.00281744
             831          0.2528        0.158188      0.00281635
             832          0.2848         0.15834      0.00281707
             833          0.1472        0.158327      0.00281372
             834            0.16        0.158329      0.00281035
             835          0.1032        0.158263      0.00280776
             836          0.2728          0.1584      0.00280774
             837          0.1288        0.158365      0.00280461
             838          0.0328        0.158215      0.00280526
             839          0.1088        0.158156      0.00280254
             840          0.0992        0.158086      0.00280008
             841           0.112        0.158031      0.00279729
             842           0.112        0.157976       0.0027945
             843          0.2912        0.158134      0.00279565
             844          0.1312        0.158102      0.00279252
             845          0.0672        0.157995      0.00279128
             846          0.1792         0.15802       0.0027881
             847          0.1312        0.157988      0.00278499
             848          0.2888        0.158142      0.00278597
             849           0.148        0.158131      0.00278271
             850          0.1888        0.158167      0.00277968
             851           0.164        0.158173      0.00277642
             852           0.116        0.158124       0.0027736
             853          0.0648        0.158015      0.00277251
             854          0.1192        0.157969      0.00276963
             855          0.1472        0.157956      0.00276642
             856          0.1992        0.158005      0.00276361
             857          0.0672        0.157899      0.00276241
             858          0.1512        0.157891      0.00275921
             859          0.1792        0.157916       0.0027561
             860          0.1192        0.157871      0.00275327
             861          0.1032        0.157807       0.0027508
             862          0.1952        0.157851      0.00274795
             863          0.1952        0.157894      0.00274511
             864          0.1512        0.157886      0.00274194
             865          0.2048         0.15794      0.00273931
             866          0.1408        0.157921      0.00273622
             867          0.2848        0.158067      0.00273697
             868          0.2848        0.158213      0.00273771
             869            0.08        0.158123      0.00273604
             870          0.1152        0.158074      0.00273334
             871          0.2952        0.158231      0.00273473
             872          0.2952        0.158388       0.0027361
             873          0.1448        0.158373      0.00273301
             874          0.1768        0.158394      0.00272997
             875          0.4232        0.158696      0.00274357
             876          0.1032        0.158633      0.00274117
             877            0.16        0.158634      0.00273804
             878          0.1608        0.158637      0.00273493
             879          0.1448        0.158621      0.00273186
             880           0.372        0.158864       0.0027395
             881          0.0608        0.158752      0.00273865
             882          0.1728        0.158768      0.00273559
             883           0.068        0.158665      0.00273442
             884          0.1512        0.158657      0.00273134
             885          0.0968        0.158587      0.00272915
             886          0.2152        0.158651      0.00272682
             887          0.1312         0.15862      0.00272392
             888          0.0992        0.158553      0.00272167
             889           0.132        0.158523      0.00271877
             890          0.1032        0.158461      0.00271643
             891          0.1888        0.158495       0.0027136
             892            0.26        0.158609      0.00271294
             893           0.148        0.158597      0.00270993
             894          0.0808         0.15851      0.00270829
             895          0.1792        0.158533      0.00270536
             896           0.096        0.158463      0.00270324
             897          0.1992        0.158509      0.00270061
             898          0.1152        0.158461      0.00269804
             899          0.1992        0.158506      0.00269542
             900          0.0832        0.158422      0.00269372
             901          0.2088        0.158478      0.00269131
             902          0.1768        0.158498       0.0026884
             903          0.1448        0.158483      0.00268547
             904           0.288        0.158627      0.00268632
             905          0.2848        0.158766      0.00268696
             906          0.2528         0.15887        0.002686
             907           0.176        0.158889      0.00268311
             908          0.3072        0.159052      0.00268512
             909           0.404        0.159321      0.00269565
             910          0.2208        0.159389      0.00269354
             911          0.1568        0.159386      0.00269058
             912          0.0512        0.159268      0.00269024
             913          0.1568        0.159265       0.0026873
             914          0.1672        0.159274      0.00268437
             915          0.1952        0.159313      0.00268173
             916          0.2432        0.159404      0.00268036
             917          0.1312        0.159374      0.00267762
             918          0.0808        0.159288      0.00267607
             919          0.1128        0.159237      0.00267363
             920          0.3392        0.159433      0.00267787
             921          0.1032        0.159372      0.00267566
             922           0.164        0.159377      0.00267276
             923          0.1672        0.159385      0.00266988
             924          0.1312        0.159355      0.00266717
             925          0.1568        0.159352      0.00266428
             926          0.4712        0.159689      0.00268261
             927          0.0808        0.159604      0.00268106
             928          0.0608        0.159497      0.00268029
             929          0.1992         0.15954      0.00267774
             930          0.1792        0.159561      0.00267495
             931          0.1288        0.159528      0.00267228
             932          0.1472        0.159515      0.00266944
             933          0.1352        0.159489      0.00266671
             934          0.0768          0.1594      0.00266532
             935          0.4512        0.159713      0.00268068
             936          0.0992        0.159648       0.0026786
             937          0.1032        0.159588      0.00267642
             938           0.164        0.159592      0.00267357
             939          0.2592        0.159698      0.00267282
             940             0.1        0.159635      0.00267073
             941          0.2208          0.1597      0.00266869
             942           0.052        0.159586       0.0026683
             943          0.0552        0.159475      0.00266777
             944          0.2208         0.15954      0.00266573
             945          0.1032         0.15948      0.00266358
             946           0.208        0.159532      0.00266126
             947          0.0512        0.159417       0.0026609
             948           0.176        0.159435      0.00265815
             949          0.1312        0.159405      0.00265552
             950          0.1632        0.159409      0.00265273
             951           0.212        0.159464      0.00265051
             952          0.2208        0.159529      0.00264851
             953          0.3112        0.159688      0.00265051
             954           0.192        0.159722      0.00264795
             955          0.1248        0.159685      0.00264543
             956           0.048        0.159568      0.00264524
             957          0.2432        0.159656      0.00264392
             958          0.1568        0.159653      0.00264116
             959          0.2368        0.159733      0.00263963
             960          0.0648        0.159634      0.00263873
             961          0.3712        0.159854      0.00264516
             962          0.0672        0.159758      0.00264416
             963          0.2048        0.159805      0.00264183
             964          0.0552        0.159696      0.00264131
             965          0.1248         0.15966      0.00263882
             966          0.2112        0.159713      0.00263663
             967          0.2112        0.159767      0.00263444
             968           0.256        0.159866       0.0026336
             969          0.1128        0.159818      0.00263133
             970          0.0352        0.159689      0.00263175
             971           0.244        0.159776      0.00263047
             972          0.1152         0.15973      0.00262816
             973          0.1152        0.159684      0.00262586
             974          0.1352        0.159659      0.00262328
             975          0.0392        0.159536       0.0026235
             976           0.128        0.159503      0.00262101
             977           0.112        0.159455      0.00261878
             978          0.1288        0.159423      0.00261629
             979           0.212        0.159477      0.00261417
             980          0.1832        0.159501      0.00261161
             981           0.148         0.15949      0.00260898
             982          0.2152        0.159546      0.00260694
             983          0.3648        0.159755      0.00261263
             984          0.2752        0.159872      0.00261261
             985           0.224        0.159937      0.00261077
             986          0.1768        0.159955      0.00260818
             987          0.1928        0.159988      0.00260575
             988          0.0648        0.159891      0.00260489
             989          0.1832        0.159915      0.00260237
             990          0.1632        0.159918      0.00259974
             991          0.0768        0.159835      0.00259847
             992          0.2592        0.159935      0.00259778
             993          0.0872        0.159861      0.00259619
             994          0.0768        0.159778      0.00259493
             995          0.0872        0.159705      0.00259334
             996          0.0992        0.159644      0.00259145
             997          0.2912        0.159776      0.00259221
             998          0.1408        0.159757      0.00258968
             999          0.3392        0.159937      0.00259331
            1000          0.2792        0.160056      0.00259346
            1001          0.0832        0.159979        0.002592
            1002           0.052        0.159871      0.00259166
            1003          0.1288         0.15984      0.00258926
            1004          0.1768        0.159857      0.00258673
            1005          0.0352        0.159733      0.00258713
            1006          0.1032        0.159677      0.00258517
            1007          0.1032        0.159621      0.00258321
            1008           0.096        0.159558      0.00258142
            1009            0.16        0.159558      0.00257886
            1010          0.2952        0.159693       0.0025798
            1011          0.1832        0.159716      0.00257736
            1012            0.26        0.159815      0.00257671
            1013            0.24        0.159894      0.00257539
            1014          0.1832        0.159917      0.00257295
            1015          0.1288        0.159887       0.0025706
            1016          0.1728        0.159899       0.0025681
            1017          0.1288        0.159869      0.00256575
            1018          0.1928        0.159901      0.00256344
            1019           0.084        0.159826        0.002562
            1020           0.132        0.159799      0.00255964
            1021           0.096        0.159737      0.00255789
            1022           0.112         0.15969      0.00255582
            1023          0.0992        0.159631        0.002554
            1024           0.084        0.159557      0.00255258
            1025           0.164        0.159561      0.00255009
            1026          0.1288        0.159531      0.00254778
            1027          0.4768         0.15984      0.00256396
            1028          0.1152        0.159797      0.00256183
            1029          0.0768        0.159716      0.00256061
            1030          0.0712         0.15963      0.00255957
            1031          0.1632        0.159634      0.00255709
            1032           0.256        0.159727      0.00255632
            1033          0.3432        0.159905         0.00256
            1034          0.1408        0.159886      0.00255759
            1035           0.192        0.159917      0.00255531
            1036          0.0648        0.159825      0.00255449
            1037          0.0648        0.159734      0.00255367
            1038          0.1032        0.159679      0.00255179
            1039           0.192         0.15971      0.00254953
            1040           0.196        0.159745      0.00254732
            1041          0.1472        0.159733       0.0025449
            1042          0.2848        0.159853      0.00254528
            1043          0.1152        0.159811       0.0025432
            1044           0.064        0.159719      0.00254242
            1045           0.164        0.159723      0.00253999
            1046          0.1952        0.159757      0.00253779
            1047          0.2432        0.159836      0.00253662
            1048          0.0808        0.159761      0.00253532
            1049          0.0648        0.159671      0.00253452
            1050          0.2312        0.159739      0.00253302
            1051          0.2088        0.159785      0.00253104
            1052          0.1768        0.159802      0.00252868
            1053          0.1448        0.159787      0.00252632
            1054          0.1128        0.159743      0.00252432
            1055          0.1728        0.159755      0.00252196
            1056          0.1248        0.159722      0.00251979
            1057          0.3072        0.159861      0.00252126
            1058          0.1248        0.159828       0.0025191
            1059          0.1288        0.159799      0.00251689
            1060          0.0648        0.159709      0.00251611
            1061            0.32        0.159861      0.00251827
            1062          0.0608        0.159767      0.00251763
            1063          0.1128        0.159723      0.00251564
            1064          0.1128        0.159679      0.00251367
            1065          0.1888        0.159706      0.00251146
            1066          0.2152        0.159758      0.00250964
            1067          0.2368        0.159831      0.00250832
            1068          0.1568        0.159828      0.00250598
            1069           0.084        0.159757      0.00250464
            1070          0.1472        0.159745      0.00250232
            1071           0.256        0.159835       0.0025016
            1072          0.2272        0.159898      0.00250006
            1073          0.3488        0.160074      0.00250392
            1074          0.1448         0.16006      0.00250163
            1075          0.0928        0.159997      0.00250008
            1076          0.1608        0.159998      0.00249776
            1077          0.3008        0.160129      0.00249886
            1078          0.1608        0.160129      0.00249654
            1079          0.0488        0.160026      0.00249636
            1080          0.3528        0.160204      0.00250042
            1081          0.1312        0.160178      0.00249825
            1082          0.2272         0.16024      0.00249671
            1083          0.1288        0.160211      0.00249457
            1084           0.036        0.160096       0.0024949
            1085          0.2112        0.160143      0.00249305
            1086          0.1352         0.16012      0.00249086
            1087          0.1128        0.160077      0.00248895
            1088          0.1512        0.160068      0.00248667
            1089          0.0768        0.159992      0.00248556
            1090           0.416        0.160227      0.00249436
            1091          0.1608        0.160227      0.00249207
            1092          0.2592        0.160318      0.00249143
            1093          0.1088        0.160271       0.0024896
            1094          0.2792         0.16038       0.0024897
            1095           0.432        0.160628      0.00249975
            1096          0.0992        0.160572       0.0024981
            1097          0.0192        0.160443      0.00249914
            1098           0.052        0.160344      0.00249882
            1099          0.1888         0.16037      0.00249668
            1100          0.2592         0.16046      0.00249602
            1101           0.144        0.160445       0.0024938
            1102           0.224        0.160502      0.00249221
            1103          0.2048        0.160543      0.00249027
            1104           0.128        0.160513      0.00248819
            1105          0.1928        0.160542      0.00248611
            1106          0.0232        0.160418      0.00248696
            1107          0.3432        0.160583      0.00249019
            1108           0.208        0.160626      0.00248831
            1109           0.276         0.16073      0.00248824
            1110            0.16        0.160729        0.002486
            1111          0.2432        0.160804      0.00248487
            1112           0.116        0.160763      0.00248296
            1113           0.116        0.160723      0.00248105
            1114            0.24        0.160794      0.00247985
            1115           0.144        0.160779      0.00247767
            1116          0.0968        0.160722      0.00247611
            1117          0.2408        0.160794      0.00247493
            1118           0.212        0.160839      0.00247314
            1119          0.2312        0.160902      0.00247173
            1120          0.2528        0.160984      0.00247089
            1121           0.192        0.161012      0.00246884
            1122          0.2112        0.161057      0.00246704
            1123          0.0648        0.160971      0.00246633
            1124             0.1        0.160917      0.00246474
            1125           0.132        0.160891      0.00246268
            1126           0.084        0.160823      0.00246144
            1127          0.3208        0.160965      0.00246334
            1128          0.2912         0.16108      0.00246387
            1129          0.0488        0.160981      0.00246369
            1130          0.4808        0.161264      0.00247771
            1131           0.208        0.161305      0.00247587
            1132          0.1088        0.161259      0.00247411
            1133          0.1768        0.161272      0.00247197
            1134          0.2432        0.161345      0.00247084
            1135           0.288        0.161456      0.00247119
            1136          0.1152        0.161415      0.00246935
            1137          0.0992        0.161361      0.00246778
            1138          0.1728        0.161371      0.00246563
            1139           0.144        0.161356      0.00246351
            1140          0.1288        0.161327      0.00246152
            1141          0.2112        0.161371      0.00245975
            1142          0.1312        0.161344      0.00245774
            1143            0.08        0.161273      0.00245662
            1144          0.1928        0.161301      0.00245462
            1145          0.1248        0.161269      0.00245269
            1146          0.0672        0.161187      0.00245192
            1147          0.1152        0.161147      0.00245011
            1148          0.1512        0.161138      0.00244799
            1149          0.1672        0.161143      0.00244587
            1150          0.2472        0.161218      0.00244488
            1151          0.3488        0.161381      0.00244819
            1152          0.1608        0.161381      0.00244606
            1153           0.032        0.161268      0.00244651
            1154          0.2112        0.161312      0.00244477
            1155          0.1472        0.161299      0.00244269
            1156          0.1288        0.161271      0.00244074
            1157          0.0872        0.161207      0.00243947
            1158          0.1408         0.16119      0.00243742
            1159           0.144        0.161175      0.00243537
            1160          0.1288        0.161147      0.00243343
            1161          0.1928        0.161174      0.00243148
            1162           0.176        0.161187      0.00242942
            1163          0.1608        0.161187      0.00242734
            1164          0.1032        0.161137      0.00242576
            1165           0.176         0.16115      0.00242371
            1166          0.0872        0.161086      0.00242246
            1167          0.1352        0.161064      0.00242049
            1168           0.192         0.16109      0.00241856
            1169          0.1032        0.161041        0.002417
            1170          0.1472        0.161029      0.00241496
            1171          0.0832        0.160963      0.00241382
            1172          0.0928        0.160904      0.00241246
            1173          0.1568        0.160901       0.0024104
            1174           0.128        0.160873      0.00240851
            1175          0.2888        0.160982      0.00240892
            1176          0.1952        0.161011      0.00240705
            1177          0.2752        0.161108      0.00240696
            1178          0.1448        0.161094      0.00240495
            1179          0.2208        0.161145      0.00240345
            1180           0.128        0.161117      0.00240158
            1181            0.26          0.1612        0.002401
            1182          0.1952        0.161229      0.00239914
            1183          0.2048        0.161266       0.0023974
            1184          0.0928        0.161208      0.00239607
            1185           0.068        0.161129      0.00239534
            1186            0.08        0.161061      0.00239429
            1187          0.1192        0.161026      0.00239254
            1188          0.3328         0.16117      0.00239489
            1189           0.128        0.161142      0.00239304
            1190          0.1728        0.161152      0.00239105
            1191          0.1088        0.161108      0.00238944
            1192           0.132        0.161084      0.00238756
            1193          0.1608        0.161084      0.00238556
            1194             0.1        0.161032      0.00238411
            1195          0.3552        0.161195      0.00238765
            1196          0.1448        0.161181      0.00238569
            1197          0.0968        0.161127       0.0023843
            1198          0.1192        0.161092      0.00238257
            1199           0.244        0.161162      0.00238159
            1200          0.0712        0.161087      0.00238078
            1201          0.0392        0.160985      0.00238096
            1202           0.096        0.160931      0.00237959
            1203          0.1448        0.160918      0.00237765
            1204          0.1032         0.16087      0.00237616
            1205          0.1352        0.160848      0.00237429
            1206          0.1928        0.160875      0.00237246
            1207          0.1408        0.160858      0.00237056
            1208          0.0552        0.160771      0.00237021
            1209           0.148         0.16076      0.00236827
            1210          0.1888        0.160783      0.00236643
            1211          0.0512        0.160693       0.0023662
            1212          0.0768        0.160624      0.00236526
            1213           0.244        0.160692      0.00236431
            1214            0.08        0.160626       0.0023633
            1215          0.0608        0.160544      0.00236278
            1216          0.2312        0.160602      0.00236155
            1217           0.084        0.160539      0.00236045
            1218          0.0768         0.16047      0.00235951
            1219          0.1888        0.160494      0.00235769
            1220          0.0608        0.160412      0.00235717
            1221          0.1928        0.160438      0.00235539
            1222           0.432        0.160661      0.00236393
            1223          0.1768        0.160674      0.00236203
            1224          0.1248        0.160644      0.00236028
            1225          0.1352        0.160624      0.00235845
            1226          0.2048         0.16066       0.0023568
            1227          0.0552        0.160574      0.00235644
            1228          0.1992        0.160605      0.00235474
            1229           0.064        0.160527      0.00235413
            1230          0.0992        0.160477      0.00235274
            1231          0.3688        0.160646      0.00235691
            1232          0.1512        0.160638      0.00235501
            1233          0.1312        0.160614      0.00235322
            1234          0.1632        0.160617      0.00235132
            1235          0.2472        0.160687      0.00235046
            1236          0.2528        0.160761      0.00234974
            1237          0.1288        0.160735      0.00234798
            1238          0.0968        0.160684      0.00234665
            1239          0.1952        0.160712      0.00234492
            1240           0.164        0.160714      0.00234303
            1241           0.132        0.160691      0.00234126
            1242          0.2088         0.16073      0.00233969
            1243          0.1568        0.160727      0.00233781
            1244          0.1152         0.16069      0.00233622
            1245          0.0512        0.160602        0.002336
            1246          0.1192        0.160569      0.00233436
            1247          0.1128        0.160531       0.0023328
            1248          0.1352         0.16051      0.00233102
            1249          0.2248        0.160562      0.00232972
            1250          0.0872        0.160503       0.0023286
            1251          0.1352        0.160483      0.00232683
            1252          0.2432        0.160549      0.00232591
            1253          0.3432        0.160695      0.00232861
            1254           0.228        0.160748      0.00232737
            1255          0.1288        0.160723      0.00232566
            1256          0.0992        0.160674      0.00232432
            1257          0.1472        0.160663       0.0023225
            1258          0.1032        0.160617       0.0023211
            1259          0.1192        0.160585      0.00231949
            1260          0.0712        0.160514      0.00231873
            1261           0.212        0.160554      0.00231726
            1262          0.1288        0.160529      0.00231556
            1263           0.272        0.160618       0.0023154
            1264           0.208        0.160655      0.00231388
            1265          0.1032         0.16061      0.00231249
            1266          0.2728        0.160698      0.00231236
            1267           0.256        0.160773      0.00231176
            1268          0.1312         0.16075      0.00231005
            1269          0.1728         0.16076      0.00230825
            1270          0.1768        0.160772      0.00230647
            1271          0.1312        0.160749      0.00230477
            1272          0.1792        0.160764      0.00230301
            1273           0.048        0.160675       0.0023029
            1274           0.132        0.160652       0.0023012
            1275            0.24        0.160715      0.00230024
            1276          0.1288         0.16069      0.00229857
            1277          0.0808        0.160627      0.00229762
            1278          0.0648        0.160552      0.00229705
            1279           0.144        0.160539      0.00229529
            1280          0.1448        0.160527      0.00229353
            1281          0.2792         0.16062      0.00229361
            1282          0.1608         0.16062      0.00229182
            1283          0.1472        0.160609      0.00229006
            1284          0.0872        0.160552      0.00228899
            1285          0.2432        0.160616      0.00228811
            1286          0.1992        0.160646      0.00228653
            1287          0.0392        0.160552       0.0022867
            1288          0.1192         0.16052      0.00228515
            1289          0.1088         0.16048      0.00228373
            1290          0.2688        0.160564       0.0022835
            1291           0.228        0.160616      0.00228233
            1292          0.1608        0.160616      0.00228056
            1293           0.148        0.160606      0.00227882
            1294          0.1632        0.160608      0.00227706
            1295          0.2152        0.160651      0.00227569
            1296           0.272        0.160736      0.00227556
            1297          0.2888        0.160835      0.00227594
            1298          0.2528        0.160906      0.00227529
            1299           0.288        0.161004      0.00227564
            1300          0.1672        0.161009       0.0022739
            1301           0.052        0.160925      0.00227369
            1302          0.0608        0.160848      0.00227325
            1303          0.1992        0.160877      0.00227169
            1304           0.308         0.16099      0.00227275
            1305          0.1568        0.160987      0.00227101
            1306          0.4968        0.161244      0.00228378
            1307          0.1472        0.161233      0.00228206
            1308          0.2472        0.161299      0.00228126
            1309           0.304        0.161408      0.00228212
            1310          0.0488        0.161322        0.002282
            1311           0.164        0.161324      0.00228026
            1312          0.1512        0.161316      0.00227853
            1313          0.0512        0.161233      0.00227834
            1314          0.1248        0.161205      0.00227678
            1315          0.1312        0.161182      0.00227516
            1316          0.2368         0.16124      0.00227416
            1317          0.0832         0.16118       0.0022732
            1318          0.1032        0.161136       0.0022719
            1319            0.08        0.161075      0.00227101
            1320          0.1472        0.161064      0.00226932
            1321          0.1088        0.161025      0.00226794
            1322          0.0352         0.16093      0.00226822
            1323          0.1472        0.160919      0.00226653
            1324          0.0488        0.160834       0.0022664
            1325          0.2952        0.160936      0.00226696
            1326           0.116        0.160902       0.0022655
            1327          0.2272        0.160952      0.00226435
            1328          0.1408        0.160937      0.00226269
            1329          0.1728        0.160946      0.00226101
            1330          0.2472        0.161011      0.00226024
            1331          0.0968        0.160962      0.00225905
            1332          0.0488        0.160878      0.00225893
            1333           0.144        0.160865      0.00225727
            1334          0.1312        0.160843      0.00225569
            1335          0.0768         0.16078      0.00225487
            1336          0.1352        0.160761      0.00225327
            1337          0.1928        0.160785      0.00225171
            1338           0.084        0.160728      0.00225076
            1339          0.0672        0.160658      0.00225016
            1340           0.048        0.160574      0.00225005
            1341          0.0768        0.160511      0.00224924
            1342            0.08        0.160451      0.00224836
            1343          0.0928        0.160401      0.00224725
            1344          0.2152        0.160442      0.00224595
            1345          0.2048        0.160475      0.00224452
            1346          0.1568        0.160472      0.00224286
            1347             0.1        0.160427      0.00224164
            1348          0.2408        0.160487      0.00224077
            1349          0.1032        0.160444      0.00223951
            1350          0.2112        0.160482      0.00223817
            1351           0.144         0.16047      0.00223655
            1352          0.0832        0.160412      0.00223562
            1353          0.0552        0.160335      0.00223532
            1354           0.192        0.160358      0.00223379
            1355           0.224        0.160405      0.00223264
            1356          0.1792        0.160419      0.00223104
            1357          0.1152        0.160386      0.00222964
            1358           0.128        0.160362      0.00222813
            1359          0.0832        0.160305      0.00222721
            1360           0.228        0.160355      0.00222613
            1361          0.0808        0.160296      0.00222526
            1362           0.304        0.160402      0.00222613
            1363           0.148        0.160393      0.00222451
            1364          0.1448        0.160381      0.00222291
            1365          0.2592        0.160454      0.00222246
            1366          0.1352        0.160435      0.00222091
            1367           0.164        0.160438      0.00221929
            1368          0.1952        0.160463      0.00221781
            1369          0.1448        0.160452      0.00221622
            1370          0.1992         0.16048      0.00221478
            1371          0.2912        0.160575      0.00221522
            1372          0.1768        0.160587      0.00221364
            1373           0.068         0.16052      0.00221305
            1374          0.1792        0.160533      0.00221148
            1375          0.2048        0.160566      0.00221011
            1376          0.2088        0.160601      0.00220878
            1377          0.1632        0.160602      0.00220718
            1378          0.2088        0.160637      0.00220585
            1379           0.228        0.160686      0.00220479
            1380          0.0672        0.160619      0.00220424
            1381          0.3432        0.160751       0.0022066
            1382           0.052        0.160672      0.00220641
            1383          0.1352        0.160654      0.00220489
            1384          0.1832         0.16067      0.00220336
            1385           0.064          0.1606      0.00220287
            1386          0.2208        0.160644      0.00220171
            1387          0.1352        0.160625       0.0022002
            1388          0.1888        0.160646      0.00219871
            1389          0.1408        0.160631      0.00219717
            1390          0.1992        0.160659      0.00219576
            1391          0.3072        0.160764      0.00219671
            1392           0.068        0.160698      0.00219614
            1393          0.2472         0.16076      0.00219544
            1394          0.2408        0.160817      0.00219462
            1395          0.0968        0.160771      0.00219353
            1396          0.2792        0.160856       0.0021936
            1397           0.064        0.160787      0.00219312
            1398           0.096         0.16074      0.00219204
            1399          0.1192        0.160711      0.00219068
            1400          0.3552         0.16085      0.00219351
            1401          0.0992        0.160806      0.00219239
            1402          0.1448        0.160794      0.00219085
            1403          0.2208        0.160837      0.00218971
            1404          0.1352        0.160819      0.00218823
            1405          0.1568        0.160816      0.00218667
            1406          0.0832        0.160761      0.00218581
            1407          0.1448        0.160749      0.00218429
            1408          0.0928        0.160701      0.00218327
            1409          0.1768        0.160713      0.00218175
            1410          0.0768        0.160653      0.00218101
            1411          0.1088        0.160616      0.00217978
            1412          0.0512        0.160539      0.00217961
            1413          0.1768         0.16055       0.0021781
            1414          0.2592         0.16062      0.00217768
            1415          0.1288        0.160598      0.00217625
            1416          0.3392        0.160724      0.00217837
            1417           0.416        0.160904      0.00218427
            1418          0.1448        0.160893      0.00218276
            1419          0.2952        0.160987      0.00218327
            1420          0.3552        0.161124      0.00218601
            1421           0.196        0.161148      0.00218461
            1422           0.096        0.161103      0.00218355
            1423          0.2368        0.161156      0.00218267
            1424          0.3168        0.161265      0.00218387
            1425          0.0488        0.161186      0.00218376
            1426          0.1352        0.161168      0.00218231
            1427          0.0928         0.16112       0.0021813
            1428          0.1352        0.161102      0.00217985
            1429          0.0928        0.161054      0.00217885
            1430          0.1248        0.161029      0.00217747
            1431          0.1032        0.160988      0.00217633
            1432           0.208        0.161021      0.00217506
            1433          0.1928        0.161043      0.00217365
            1434          0.1512        0.161037      0.00217215
            1435          0.1128        0.161003      0.00217089
            1436          0.1408        0.160989      0.00216943
            1437            0.16        0.160988      0.00216792
            1438          0.1888        0.161008       0.0021665
            1439           0.224        0.161051      0.00216543
            1440           0.144        0.161039      0.00216396
            1441          0.1952        0.161063      0.00216259
            1442           0.048        0.160985      0.00216251
            1443          0.0608        0.160915      0.00216213
            1444          0.1248         0.16089      0.00216077
            1445          0.1608         0.16089      0.00215928
            1446          0.1128        0.160857      0.00215804
            1447          0.1248        0.160832      0.00215669
            1448           0.164        0.160834       0.0021552
            1449          0.0712        0.160772       0.0021546
            1450          0.1352        0.160755      0.00215319
            1451          0.0968        0.160711      0.00215216
            1452          0.0872         0.16066      0.00215127
            1453          0.0832        0.160607      0.00215045
            1454           0.144        0.160595        0.002149
            1455          0.1032        0.160556      0.00214789
            1456          0.1608        0.160556      0.00214641
