#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         487     1.42234     1.42213 7.99203e-06
         488     1.42212     1.42213 7.97567e-06
         489     1.42239     1.42213  7.9772e-06
         490     1.42194     1.42213 7.96991e-06
         491     1.42231     1.42213 7.96246e-06
         492     1.42205     1.42213   7.948e-06
         493     1.42205     1.42213 7.93366e-06
         494     1.42218     1.42213 7.91834e-06
         495     1.42206     1.42213 7.90349e-06
         496     1.42218     1.42213 7.88808e-06
         497     1.42218     1.42213 7.87282e-06
         498     1.42217     1.42213  7.8574e-06
         499     1.42207     1.42213 7.84257e-06
         500     1.42222     1.42213 7.82882e-06
         501     1.42203     1.42213 7.81578e-06
         502     1.42213     1.42213 7.80021e-06
         503     1.42197     1.42213 7.79152e-06
         504     1.42196     1.42213 7.78363e-06
         505     1.42238     1.42213 7.78338e-06
         506     1.42178     1.42213 7.79956e-06
         507     1.42228     1.42213 7.78998e-06
         508     1.42213     1.42213 7.77465e-06
         509     1.42227     1.42213 7.76424e-06
         510     1.42197     1.42213 7.75531e-06
         511     1.42207     1.42213 7.74102e-06
         512     1.42214     1.42213 7.72591e-06
         513     1.42218     1.42213 7.71137e-06
         514     1.42197     1.42213 7.70241e-06
         515     1.42216     1.42213 7.68771e-06
         516     1.42202     1.42213 7.67564e-06
         517     1.42227     1.42213 7.66575e-06
         518     1.42194     1.42213 7.65928e-06
         519     1.42229     1.42213 7.65094e-06
         520     1.42203     1.42213 7.63842e-06
         521     1.42221     1.42213 7.62515e-06
         522      1.4221     1.42213  7.6107e-06
         523     1.42189     1.42213  7.6094e-06
         524     1.42231     1.42213 7.60259e-06
         525     1.42217     1.42213 7.58859e-06
         526     1.42205     1.42213 7.57554e-06
         527     1.42222     1.42213 7.56307e-06
         528     1.42221     1.42213 7.55033e-06
         529      1.4221     1.42213 7.53625e-06
         530     1.42243     1.42213 7.54367e-06
         531     1.42189     1.42213 7.54343e-06
         532     1.42207     1.42213 7.53018e-06
         533     1.42232     1.42213  7.5243e-06
         534     1.42207     1.42213 7.51107e-06
         535     1.42193     1.42213 7.50625e-06
         536     1.42208     1.42213 7.49272e-06
         537     1.42214     1.42213 7.47882e-06
         538      1.4221     1.42213 7.46513e-06
         539     1.42197     1.42213 7.45748e-06
         540      1.4224     1.42213 7.46095e-06
         541     1.42229     1.42213 7.45334e-06
         542     1.42217     1.42213 7.44002e-06
         543     1.42215     1.42213 7.42641e-06
         544     1.42215     1.42213 7.41282e-06
         545     1.42226     1.42213 7.40325e-06
         546     1.42202     1.42213 7.39236e-06
         547      1.4222     1.42213 7.37993e-06
         548     1.42226     1.42213 7.37047e-06
         549     1.42207     1.42213  7.3579e-06
         550     1.42238     1.42213 7.35887e-06
         551     1.42199     1.42213 7.34994e-06
         552     1.42226     1.42213 7.34063e-06
         553     1.42221     1.42213 7.32882e-06
         554      1.4222     1.42213 7.31653e-06
         555     1.42219     1.42213 7.30402e-06
         556     1.42223     1.42213 7.29312e-06
         557     1.42206     1.42213 7.28127e-06
         558     1.42228     1.42213 7.27281e-06
         559     1.42196     1.42213 7.26644e-06
         560     1.42229     1.42213 7.25904e-06
         561     1.42188     1.42213 7.26021e-06
         562     1.42206     1.42213  7.2483e-06
         563     1.42205     1.42213 7.23668e-06
         564     1.42208     1.42213 7.22448e-06
         565     1.42188     1.42213 7.22533e-06
         566     1.42205     1.42213 7.21381e-06
         567     1.42199     1.42213 7.20524e-06
         568       1.422     1.42213 7.19618e-06
         569     1.42208     1.42213 7.18412e-06
         570     1.42181     1.42213 7.19313e-06
         571     1.42227     1.42213 7.18469e-06
         572     1.42197     1.42213 7.17727e-06
         573     1.42216     1.42213   7.165e-06
         574      1.4221     1.42213 7.15265e-06
         575       1.422     1.42213 7.14366e-06
         576     1.42206     1.42213 7.13228e-06
         577     1.42195     1.42213 7.12674e-06
         578     1.42205     1.42213 7.11562e-06
         579     1.42213     1.42213 7.10333e-06
         580     1.42218     1.42213 7.09176e-06
         581     1.42213     1.42213 7.07955e-06
         582     1.42219     1.42213 7.06816e-06
         583      1.4224     1.42213 7.07173e-06
         584     1.42185     1.42213 7.07576e-06
         585     1.42215     1.42213 7.06376e-06
         586     1.42205     1.42213 7.05289e-06
         587     1.42224     1.42213 7.04368e-06
         588      1.4221     1.42213 7.03192e-06
         589     1.42218     1.42213 7.02053e-06
         590     1.42209     1.42213 7.00894e-06
         591     1.42249     1.42213  7.0231e-06
         592     1.42199     1.42213 7.01491e-06
         593     1.42215     1.42213 7.00314e-06
         594     1.42239     1.42213 7.00504e-06
         595     1.42209     1.42213 6.99356e-06
         596     1.42212     1.42213 6.98184e-06
         597     1.42243     1.42213 6.98851e-06
         598     1.42235     1.42213 6.98622e-06
         599      1.4222     1.42213 6.97561e-06
         600     1.42227     1.42213 6.96781e-06
         601     1.42193     1.42213 6.96441e-06
         602     1.42217     1.42213 6.95314e-06
         603      1.4221     1.42213 6.94177e-06
         604     1.42212     1.42213 6.93029e-06
         605     1.42175     1.42213 6.94678e-06
         606     1.42227     1.42213  6.9394e-06
         607     1.42219     1.42213 6.92866e-06
         608     1.42206     1.42213 6.91827e-06
         609     1.42224     1.42213 6.90908e-06
         610     1.42214     1.42213 6.89776e-06
         611     1.42215     1.42213 6.88654e-06
         612      1.4222     1.42213 6.87631e-06
         613     1.42216     1.42213 6.86526e-06
         614     1.42213     1.42213 6.85408e-06
         615       1.422     1.42213 6.84602e-06
         616       1.422     1.42213 6.83838e-06
         617     1.42224     1.42213 6.82964e-06
         618     1.42175     1.42213 6.84665e-06
         619     1.42206     1.42213 6.83651e-06
         620     1.42189     1.42213 6.83644e-06
         621     1.42219     1.42213 6.82607e-06
         622     1.42219     1.42213 6.81572e-06
         623     1.42216     1.42213 6.80495e-06
         624     1.42235     1.42213 6.80329e-06
         625     1.42199     1.42213 6.79625e-06
         626     1.42266     1.42213  6.8382e-06
         627     1.42185     1.42213  6.8418e-06
         628     1.42224     1.42213 6.83327e-06
         629     1.42243     1.42213  6.8389e-06
         630       1.422     1.42213 6.83136e-06
         631     1.42231     1.42213 6.82621e-06
         632     1.42207     1.42213 6.81608e-06
         633     1.42228     1.42213  6.8093e-06
         634     1.42207     1.42213 6.79917e-06
         635     1.42208     1.42213 6.78888e-06
         636     1.42201     1.42213 6.78069e-06
         637     1.42221     1.42213 6.77134e-06
         638     1.42212     1.42213 6.76076e-06
         639     1.42246     1.42213 6.77019e-06
         640     1.42187     1.42213  6.7719e-06
         641     1.42218     1.42213 6.76188e-06
         642     1.42227     1.42213 6.75466e-06
         643      1.4221     1.42213 6.74431e-06
         644      1.4224     1.42213 6.74723e-06
         645     1.42201     1.42213 6.73958e-06
         646     1.42243     1.42213 6.74558e-06
         647     1.42222     1.42213 6.73664e-06
         648      1.4223     1.42213 6.73142e-06
         649     1.42246     1.42213 6.74056e-06
         650     1.42215     1.42213 6.73027e-06
         651     1.42241     1.42213 6.73316e-06
         652     1.42219     1.42213 6.72352e-06
         653     1.42224     1.42213 6.71516e-06
         654     1.42236     1.42213 6.71358e-06
         655     1.42221     1.42213 6.70447e-06
         656     1.42216     1.42213 6.69434e-06
         657     1.42231     1.42213 6.68973e-06
         658     1.42223     1.42213 6.68124e-06
         659     1.42232     1.42213 6.67731e-06
         660     1.42202     1.42213 6.66951e-06
         661     1.42228     1.42213 6.66304e-06
         662     1.42223     1.42213 6.65462e-06
