#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         661   -0.411497   -0.380186  0.00218877
         662   -0.401575   -0.380219   0.0021857
         663   -0.407099   -0.380259  0.00218278
         664   -0.406707   -0.380299  0.00217985
         665   -0.380344   -0.380299  0.00217658
         666   -0.370558   -0.380285  0.00217336
         667   -0.367073   -0.380265  0.00217019
         668   -0.359331   -0.380233  0.00216717
         669   -0.348506   -0.380186  0.00216445
         670   -0.353138   -0.380146  0.00216159
         671   -0.319091   -0.380055  0.00216028
         672   -0.326963   -0.379976  0.00215851
         673   -0.329084     -0.3799  0.00215663
         674   -0.331174   -0.379828  0.00215464
         675   -0.339481   -0.379768  0.00215228
         676   -0.325594   -0.379688  0.00215059
         677   -0.360809    -0.37966  0.00214759
         678   -0.341183   -0.379603  0.00214517
         679   -0.316521    -0.37951  0.00214402
         680   -0.331307   -0.379439  0.00214204
         681   -0.343885   -0.379387  0.00213953
         682   -0.352346   -0.379348  0.00213676
         683   -0.366901   -0.379329  0.00213371
         684    -0.37394   -0.379321  0.00213061
         685   -0.396242   -0.379346  0.00212764
         686   -0.376245   -0.379342  0.00212454
         687   -0.395083   -0.379365  0.00212158
         688   -0.387544   -0.379376  0.00211852
         689   -0.389039    -0.37939   0.0021155
         690   -0.397529   -0.379417  0.00211259
         691   -0.384715   -0.379424  0.00210955
         692   -0.385209   -0.379433  0.00210652
         693   -0.404865   -0.379469   0.0021038
         694   -0.398033   -0.379496  0.00210094
         695   -0.417574   -0.379551  0.00209863
         696    -0.39222   -0.379569  0.00209569
         697   -0.436912   -0.379651   0.0020943
         698   -0.445744   -0.379746  0.00209344
         699   -0.424812   -0.379811  0.00209144
         700   -0.476466   -0.379949    0.002093
         701   -0.476495   -0.380086  0.00209454
         702   -0.487859    -0.38024  0.00209718
         703   -0.521239   -0.380441  0.00210376
         704   -0.495575   -0.380604  0.00210712
         705   -0.472206   -0.380734  0.00210814
         706   -0.509494   -0.380916  0.00211302
         707   -0.481178   -0.381058  0.00211479
         708   -0.481543     -0.3812  0.00211656
         709   -0.478578   -0.381337  0.00211802
         710   -0.465609   -0.381456  0.00211836
         711   -0.485772   -0.381603  0.00212046
         712   -0.455417   -0.381707  0.00212001
         713   -0.462931    -0.38182   0.0021201
         714   -0.459028   -0.381929  0.00211989
         715   -0.474372   -0.382058  0.00212086
         716   -0.469412    -0.38218   0.0021214
         717   -0.458653   -0.382287  0.00212113
         718   -0.457569   -0.382391  0.00212076
         719   -0.431116   -0.382459  0.00211889
         720   -0.425517   -0.382519  0.00211679
         721   -0.366057   -0.382496  0.00211398
         722   -0.365581   -0.382473  0.00211118
         723   -0.352559   -0.382431  0.00210867
         724   -0.375319   -0.382422  0.00210578
         725   -0.361332   -0.382392  0.00210308
         726   -0.377597   -0.382386  0.00210019
         727   -0.389607   -0.382396  0.00209732
         728   -0.386874   -0.382402  0.00209445
         729    -0.41831   -0.382451  0.00209216
         730   -0.410514    -0.38249  0.00208965
         731    -0.44025   -0.382569  0.00208828
         732    -0.47954   -0.382701  0.00208963
         733   -0.463343   -0.382811  0.00208967
         734   -0.488387   -0.382955  0.00209177
         735   -0.458498   -0.383058  0.00209144
         736   -0.463305   -0.383167  0.00209144
         737   -0.422797   -0.383221   0.0020893
         738   -0.411078   -0.383258  0.00208681
         739   -0.429369   -0.383321  0.00208491
         740   -0.397016   -0.383339  0.00208218
         741   -0.393565   -0.383353  0.00207941
         742   -0.395757    -0.38337  0.00207668
         743   -0.388883   -0.383377   0.0020739
         744   -0.365091   -0.383353  0.00207126
         745   -0.391233   -0.383363   0.0020685
         746   -0.397213   -0.383382  0.00206581
         747    -0.40707   -0.383413  0.00206329
         748   -0.445088   -0.383496  0.00206218
         749   -0.457735   -0.383595  0.00206181
         750   -0.496259   -0.383745  0.00206452
         751     -0.4948   -0.383893  0.00206706
         752   -0.510102   -0.384061  0.00207112
         753   -0.504613   -0.384221  0.00207454
         754   -0.501796   -0.384377  0.00207764
         755    -0.50065   -0.384531  0.00208059
         756   -0.439042   -0.384603  0.00207909
         757   -0.452125   -0.384692  0.00207826
         758   -0.435482   -0.384759  0.00207659
         759   -0.398933   -0.384778  0.00207394
         760   -0.421074   -0.384826  0.00207176
         761   -0.390616   -0.384833  0.00206905
         762   -0.386582   -0.384836  0.00206634
         763   -0.378839   -0.384828  0.00206365
         764   -0.393647   -0.384839  0.00206098
         765   -0.408193    -0.38487  0.00205851
         766   -0.395186   -0.384883  0.00205587
         767   -0.426457   -0.384937   0.0020539
         768   -0.430259   -0.384996  0.00205207
         769    -0.44417   -0.385073  0.00205085
         770    -0.47224   -0.385187  0.00205131
         771   -0.472981   -0.385301   0.0020518
         772   -0.469902    -0.38541  0.00205207
         773   -0.486773   -0.385541   0.0020536
         774   -0.461175   -0.385639  0.00205327
         775   -0.473211   -0.385752  0.00205373
         776   -0.476984    -0.38587  0.00205445
         777   -0.447571   -0.385949  0.00205334
         778   -0.487732    -0.38608  0.00205486
         779   -0.481694   -0.386202  0.00205588
         780   -0.434586   -0.386265  0.00205418
         781   -0.427857   -0.386318  0.00205224
         782   -0.421704   -0.386363  0.00205012
         783   -0.408384   -0.386391  0.00204769
         784   -0.429448   -0.386446  0.00204582
         785   -0.451508   -0.386529  0.00204489
         786   -0.463434   -0.386627  0.00204463
         787   -0.479525   -0.386745  0.00204543
         788   -0.492445   -0.386879  0.00204723
         789   -0.450137   -0.386959  0.00204621
         790   -0.481393   -0.387079   0.0020471
         791   -0.466504   -0.387179  0.00204698
         792   -0.453107   -0.387262  0.00204609
         793   -0.460282   -0.387354  0.00204558
         794   -0.428157   -0.387406  0.00204364
         795   -0.452916   -0.387488  0.00204274
         796   -0.424531   -0.387535   0.0020407
         797   -0.439485     -0.3876  0.00203918
         798   -0.438334   -0.387663  0.00203761
         799   -0.457229   -0.387751  0.00203692
         800   -0.451988   -0.387831  0.00203596
         801   -0.466857    -0.38793  0.00203581
         802   -0.479394   -0.388044  0.00203646
         803   -0.453222   -0.388125  0.00203554
         804   -0.465691   -0.388221  0.00203529
         805   -0.440614   -0.388286  0.00203381
         806   -0.399678     -0.3883  0.00203133
         807   -0.373971   -0.388283  0.00202889
         808   -0.383056   -0.388276  0.00202639
         809   -0.390605   -0.388279  0.00202389
         810   -0.376878   -0.388265  0.00202144
         811   -0.370139   -0.388243  0.00201907
         812   -0.384639   -0.388238  0.00201659
         813     -0.3921   -0.388243  0.00201411
         814   -0.376446   -0.388228  0.00201169
         815    -0.37682   -0.388214  0.00200927
         816   -0.416496   -0.388249  0.00200711
         817    -0.39764   -0.388261  0.00200468
         818    -0.39416   -0.388268  0.00200225
         819   -0.405497   -0.388289  0.00199991
         820   -0.382656   -0.388282  0.00199749
         821   -0.382521   -0.388275  0.00199507
         822   -0.384408    -0.38827  0.00199264
         823   -0.383441   -0.388264  0.00199023
         824   -0.382883   -0.388258  0.00198783
         825   -0.377727   -0.388245  0.00198546
         826   -0.364688   -0.388217  0.00198326
         827   -0.374281     -0.3882  0.00198093
         828   -0.387498   -0.388199  0.00197854
         829    -0.39816   -0.388211  0.00197619
         830   -0.419234   -0.388248  0.00197416
         831   -0.397489   -0.388259  0.00197182
         832   -0.415135   -0.388292  0.00196971
         833    -0.40977   -0.388318  0.00196752
         834   -0.390747    -0.38832  0.00196516
         835     -0.3793    -0.38831  0.00196284
         836   -0.378225   -0.388298  0.00196053
         837   -0.382304    -0.38829   0.0019582
         838   -0.388912   -0.388291  0.00195586
         839   -0.382068   -0.388284  0.00195354
         840   -0.394731   -0.388291  0.00195123
         841   -0.400324   -0.388306  0.00194896
         842   -0.370411   -0.388284  0.00194677
         843   -0.380112   -0.388275  0.00194448
         844   -0.379783   -0.388265   0.0019422
         845   -0.372743   -0.388246  0.00193999
         846   -0.405851   -0.388267  0.00193781
         847   -0.409304   -0.388292  0.00193568
         848   -0.436022   -0.388348  0.00193422
         849   -0.453409   -0.388425  0.00193346
         850   -0.476411   -0.388528  0.00193395
         851   -0.408425   -0.388552  0.00193182
         852   -0.489063    -0.38867  0.00193315
         853   -0.431806    -0.38872  0.00193154
         854   -0.430657   -0.388769  0.00192991
         855   -0.392395   -0.388774  0.00192765
         856   -0.394118    -0.38878  0.00192541
         857   -0.367453   -0.388755  0.00192333
         858   -0.371338   -0.388735  0.00192119
         859     -0.3648   -0.388707  0.00191916
         860   -0.363477   -0.388678  0.00191715
         861   -0.375041   -0.388662  0.00191499
         862   -0.376437   -0.388647  0.00191282
         863   -0.398777   -0.388659  0.00191064
         864   -0.391644   -0.388663  0.00190843
         865   -0.383559   -0.388657  0.00190623
         866   -0.387964   -0.388656  0.00190403
         867   -0.401731   -0.388671   0.0019019
         868   -0.402909   -0.388687  0.00189978
         869   -0.395607   -0.388695  0.00189761
         870   -0.429803   -0.388743  0.00189601
         871   -0.435812   -0.388797  0.00189461
         872   -0.424876   -0.388838  0.00189289
         873   -0.414184   -0.388867  0.00189094
         874   -0.377469   -0.388854  0.00188882
         875   -0.379194   -0.388843   0.0018867
         876   -0.366997   -0.388818  0.00188471
         877   -0.345373   -0.388769  0.00188321
         878    -0.34048   -0.388714  0.00188187
         879   -0.329391   -0.388646  0.00188094
         880   -0.337911   -0.388588  0.00187968
         881   -0.335928   -0.388529   0.0018785
         882   -0.357209   -0.388493   0.0018767
         883   -0.350632    -0.38845  0.00187507
         884   -0.380286   -0.388441  0.00187297
         885   -0.382278   -0.388434  0.00187087
         886   -0.396934   -0.388444  0.00186878
         887    -0.39254   -0.388448  0.00186668
         888   -0.416593    -0.38848  0.00186485
         889   -0.411364   -0.388506  0.00186293
         890    -0.38231   -0.388499  0.00186084
         891   -0.444456   -0.388562  0.00185982
         892   -0.449438    -0.38863  0.00185898
         893   -0.412546   -0.388657  0.00185709
         894   -0.395193   -0.388664  0.00185503
         895   -0.388973   -0.388664  0.00185296
         896    -0.39736   -0.388674  0.00185092
         897   -0.389341   -0.388675  0.00184885
         898   -0.381182   -0.388666  0.00184681
         899   -0.387021   -0.388665  0.00184476
         900   -0.362829   -0.388636  0.00184293
         901   -0.377704   -0.388624  0.00184093
         902   -0.378494   -0.388612  0.00183892
         903   -0.369839   -0.388592    0.001837
         904   -0.398599   -0.388603    0.001835
         905   -0.409248   -0.388626  0.00183312
         906   -0.409346   -0.388648  0.00183124
         907   -0.395996   -0.388657  0.00182924
         908   -0.412544   -0.388683  0.00182741
         909    -0.36371   -0.388655  0.00182561
         910   -0.364609   -0.388629  0.00182379
         911   -0.369389   -0.388608  0.00182191
         912    -0.35919   -0.388576   0.0018202
         913   -0.349127   -0.388532  0.00181872
         914   -0.367258   -0.388509  0.00181688
         915   -0.384491   -0.388505   0.0018149
         916   -0.375716   -0.388491  0.00181297
         917   -0.383451   -0.388485    0.001811
         918   -0.400402   -0.388498  0.00180907
         919   -0.401113   -0.388512  0.00180716
         920   -0.384294   -0.388507   0.0018052
         921   -0.405258   -0.388526  0.00180333
         922   -0.413958   -0.388553  0.00180159
         923   -0.426688   -0.388594  0.00180011
         924   -0.415832   -0.388624   0.0017984
         925   -0.416151   -0.388654   0.0017967
         926    -0.40809   -0.388675  0.00179489
         927   -0.395542   -0.388682  0.00179296
         928   -0.382066   -0.388675  0.00179105
         929   -0.399785   -0.388687  0.00178916
         930   -0.360184   -0.388656   0.0017875
         931   -0.387917   -0.388655  0.00178558
         932   -0.386808   -0.388653  0.00178366
         933   -0.368272   -0.388632  0.00178188
         934    -0.36458   -0.388606  0.00178016
         935   -0.315977   -0.388528  0.00177995
         936   -0.343417    -0.38848   0.0017787
         937    -0.33468   -0.388423  0.00177773
         938   -0.326136   -0.388356  0.00177708
         939   -0.323276   -0.388287  0.00177653
         940   -0.336756   -0.388232  0.00177549
         941   -0.310654    -0.38815  0.00177552
         942   -0.322943    -0.38808  0.00177498
         943   -0.333059   -0.388022  0.00177406
         944   -0.362718   -0.387995  0.00177238
         945   -0.361545   -0.387967  0.00177073
         946   -0.389178   -0.387969  0.00176885
         947   -0.428952   -0.388012  0.00176752
         948   -0.385033   -0.388009  0.00176565
         949   -0.437424   -0.388061  0.00176456
         950   -0.449826   -0.388126   0.0017639
         951   -0.467122   -0.388209    0.001764
         952   -0.459751   -0.388284  0.00176375
         953   -0.468753   -0.388368  0.00176392
         954   -0.475734    -0.38846  0.00176444
         955   -0.469237   -0.388545  0.00176462
         956   -0.436225   -0.388594  0.00176348
         957   -0.380579   -0.388586  0.00176166
         958   -0.393211   -0.388591  0.00175983
         959   -0.397994   -0.388601  0.00175802
         960   -0.377608   -0.388589  0.00175623
         961   -0.354659   -0.388554  0.00175475
         962    -0.37688   -0.388542  0.00175297
         963   -0.369139   -0.388522  0.00175127
         964   -0.355948   -0.388488  0.00174978
         965   -0.390219    -0.38849  0.00174796
         966   -0.410847   -0.388513  0.00174631
         967   -0.393937   -0.388518  0.00174451
         968   -0.414221   -0.388545  0.00174291
         969   -0.420836   -0.388578  0.00174143
         970   -0.423076   -0.388614     0.00174
         971    -0.43003   -0.388657  0.00173873
         972   -0.415177   -0.388684  0.00173715
         973   -0.452085   -0.388749  0.00173659
         974   -0.425935   -0.388787  0.00173523
         975   -0.457031   -0.388857  0.00173486
         976   -0.452733   -0.388923  0.00173431
         977   -0.475557   -0.389011   0.0017348
         978   -0.501134   -0.389126  0.00173681
         979   -0.508275   -0.389248   0.0017393
         980   -0.518342   -0.389379  0.00174251
         981   -0.522602   -0.389515  0.00174601
         982   -0.508161   -0.389636  0.00174841
         983   -0.504264   -0.389753  0.00175052
         984   -0.463417   -0.389827  0.00175034
         985   -0.453556   -0.389892  0.00174976
         986   -0.419494   -0.389922  0.00174824
         987   -0.402552   -0.389935  0.00174651
         988   -0.407567   -0.389953  0.00174484
         989   -0.386254   -0.389949  0.00174308
         990    -0.40561   -0.389965  0.00174139
         991   -0.388835   -0.389964  0.00173963
         992   -0.381398   -0.389955   0.0017379
         993   -0.364532   -0.389929  0.00173634
         994   -0.347918   -0.389887  0.00173511
         995   -0.323726   -0.389821  0.00173464
         996   -0.340942   -0.389772  0.00173359
         997   -0.344463   -0.389726  0.00173244
         998   -0.352659   -0.389689  0.00173111
         999   -0.338972   -0.389638  0.00173012
        1000   -0.344515   -0.389593  0.00172898
        1001   -0.352182   -0.389556  0.00172765
        1002   -0.356206   -0.389523  0.00172625
        1003   -0.373113   -0.389506  0.00172461
        1004   -0.396666   -0.389513   0.0017229
        1005   -0.391039   -0.389515  0.00172119
        1006   -0.420306   -0.389545  0.00171975
        1007   -0.426266   -0.389582  0.00171843
        1008   -0.438357    -0.38963  0.00171741
        1009   -0.439829    -0.38968  0.00171642
        1010    -0.42385   -0.389714  0.00171506
        1011   -0.478976   -0.389802  0.00171563
        1012   -0.440759   -0.389852  0.00171468
        1013   -0.438777   -0.389901  0.00171366
        1014   -0.443371   -0.389954  0.00171278
        1015   -0.438552   -0.390001  0.00171177
        1016   -0.432566   -0.390043  0.00171059
        1017   -0.453405   -0.390106  0.00171005
        1018   -0.448049   -0.390163  0.00170931
        1019   -0.436625   -0.390208  0.00170824
        1020   -0.441595   -0.390258  0.00170731
        1021   -0.448578   -0.390316  0.00170659
        1022   -0.452909   -0.390377  0.00170602
        1023    -0.42525   -0.390411   0.0017047
        1024   -0.449165   -0.390468    0.001704
        1025   -0.454166    -0.39053  0.00170347
        1026   -0.426033   -0.390565  0.00170216
        1027   -0.451801   -0.390625  0.00170155
        1028    -0.43359   -0.390666   0.0017004
        1029   -0.452319   -0.390726  0.00169981
        1030   -0.443189   -0.390777  0.00169892
        1031   -0.459257   -0.390844  0.00169857
        1032   -0.492446   -0.390942  0.00169977
        1033   -0.478043   -0.391027  0.00170022
        1034   -0.454821   -0.391088  0.00169969
        1035   -0.454978    -0.39115  0.00169917
        1036   -0.452878    -0.39121  0.00169858
        1037   -0.451385   -0.391268  0.00169793
        1038   -0.427371   -0.391302  0.00169665
        1039   -0.437908   -0.391347  0.00169561
        1040   -0.429398   -0.391384  0.00169437
        1041   -0.430029   -0.391421  0.00169315
        1042   -0.417294   -0.391446  0.00169171
        1043   -0.422955   -0.391476  0.00169036
        1044   -0.433363   -0.391516  0.00168921
        1045   -0.395807    -0.39152   0.0016876
        1046   -0.407057   -0.391535  0.00168605
        1047   -0.378688   -0.391523  0.00168449
        1048   -0.403787   -0.391534  0.00168292
        1049   -0.401546   -0.391544  0.00168134
        1050    -0.41291   -0.391564  0.00167987
        1051   -0.395407   -0.391568  0.00167827
        1052   -0.378196   -0.391555  0.00167673
        1053   -0.386309    -0.39155  0.00167514
        1054   -0.385883   -0.391545  0.00167356
        1055   -0.360543   -0.391516  0.00167223
        1056   -0.371257   -0.391496  0.00167076
        1057   -0.349857   -0.391457  0.00166964
        1058   -0.386222   -0.391452  0.00166807
        1059      -0.381   -0.391442  0.00166652
        1060   -0.393876   -0.391444  0.00166495
        1061   -0.423306   -0.391474  0.00166366
        1062   -0.411004   -0.391493  0.00166219
        1063   -0.407644   -0.391508   0.0016607
        1064   -0.380001   -0.391497  0.00165917
        1065   -0.408729   -0.391513  0.00165769
        1066   -0.377979   -0.391501  0.00165619
        1067   -0.376541   -0.391487  0.00165469
        1068   -0.388058   -0.391484  0.00165315
        1069   -0.393938   -0.391486   0.0016516
        1070   -0.396494    -0.39149  0.00165006
        1071    -0.40208     -0.3915  0.00164855
        1072   -0.417553   -0.391525  0.00164719
        1073   -0.380643   -0.391515  0.00164569
        1074   -0.384465   -0.391508  0.00164417
        1075   -0.361172    -0.39148  0.00164288
        1076   -0.342879   -0.391435  0.00164198
        1077   -0.340489   -0.391387  0.00164113
        1078   -0.331966   -0.391332  0.00164054
        1079    -0.37775    -0.39132  0.00163907
        1080   -0.380582    -0.39131  0.00163758
        1081   -0.417781   -0.391334  0.00163625
        1082   -0.406077   -0.391348  0.00163479
        1083   -0.405467   -0.391361  0.00163333
        1084   -0.407743   -0.391376   0.0016319
        1085   -0.384356   -0.391369  0.00163041
        1086   -0.394067   -0.391372  0.00162891
        1087   -0.438132   -0.391415  0.00162798
        1088   -0.414204   -0.391436  0.00162661
        1089    -0.38334   -0.391428  0.00162514
        1090   -0.410444   -0.391446  0.00162374
        1091   -0.402508   -0.391456  0.00162228
        1092   -0.382856   -0.391448  0.00162082
        1093   -0.391036   -0.391448  0.00161933
        1094   -0.383658   -0.391441  0.00161787
        1095   -0.371759   -0.391423  0.00161649
        1096   -0.375229   -0.391408  0.00161508
        1097   -0.373523   -0.391392  0.00161369
        1098   -0.339595   -0.391344  0.00161291
        1099   -0.368662   -0.391324  0.00161158
        1100   -0.356076   -0.391292  0.00161043
        1101   -0.354761   -0.391259  0.00160931
        1102   -0.369064   -0.391238  0.00160798
        1103   -0.375941   -0.391225  0.00160658
        1104   -0.389296   -0.391223  0.00160512
        1105   -0.394245   -0.391226  0.00160367
        1106   -0.381393   -0.391217  0.00160225
        1107   -0.387318   -0.391213  0.00160081
        1108   -0.397654   -0.391219  0.00159937
        1109   -0.395103   -0.391222  0.00159793
        1110    -0.39075   -0.391222  0.00159649
        1111   -0.405215   -0.391235  0.00159511
        1112   -0.384218   -0.391228  0.00159368
        1113   -0.399551   -0.391236  0.00159227
        1114   -0.414117   -0.391256  0.00159097
        1115    -0.42882    -0.39129   0.0015899
        1116   -0.423374   -0.391319  0.00158874
        1117   -0.439128   -0.391362  0.00158789
        1118   -0.454842   -0.391418  0.00158749
        1119   -0.450345   -0.391471  0.00158694
        1120   -0.466528   -0.391538  0.00158694
        1121   -0.457412   -0.391597  0.00158661
        1122   -0.447121   -0.391646  0.00158597
        1123   -0.443892   -0.391693  0.00158524
        1124    -0.44306   -0.391738  0.00158449
        1125   -0.423854   -0.391767  0.00158333
        1126   -0.438264   -0.391808  0.00158247
        1127   -0.421736   -0.391835  0.00158129
        1128   -0.417962   -0.391858  0.00158005
        1129   -0.445993   -0.391906  0.00157938
        1130    -0.46115   -0.391967  0.00157917
        1131   -0.427627   -0.391999  0.00157809
        1132   -0.473636   -0.392071  0.00157834
        1133   -0.474932   -0.392144  0.00157864
        1134   -0.485987   -0.392227  0.00157942
        1135    -0.50145   -0.392323  0.00158096
        1136    -0.52543    -0.39244   0.0015839
        1137   -0.550771   -0.392579  0.00158862
        1138   -0.561108   -0.392728  0.00159411
        1139    -0.54993   -0.392866  0.00159867
        1140    -0.52799   -0.392984  0.00160166
        1141   -0.520526   -0.393096  0.00160415
        1142   -0.503628   -0.393193  0.00160566
        1143   -0.512128   -0.393297  0.00160763
        1144   -0.498923   -0.393389  0.00160887
        1145   -0.491767   -0.393475  0.00160976
        1146   -0.516436   -0.393582  0.00161193
        1147   -0.491969   -0.393668   0.0016128
        1148   -0.488104    -0.39375  0.00161349
        1149   -0.494554   -0.393838  0.00161447
        1150   -0.489967   -0.393922  0.00161523
        1151   -0.478478   -0.393995   0.0016155
        1152    -0.44635   -0.394041  0.00161473
        1153   -0.382965   -0.394031  0.00161336
        1154   -0.464216   -0.394092  0.00161311
        1155   -0.417352   -0.394112  0.00161184
        1156   -0.428811   -0.394142  0.00161072
        1157   -0.416453   -0.394161  0.00160945
        1158   -0.414703   -0.394179  0.00160815
        1159   -0.447358   -0.394225  0.00160742
        1160   -0.415932   -0.394244  0.00160615
        1161   -0.457558   -0.394298  0.00160569
        1162   -0.444802   -0.394342  0.00160489
        1163    -0.44466   -0.394385   0.0016041
        1164   -0.438344   -0.394423  0.00160316
        1165   -0.456858   -0.394476  0.00160268
        1166   -0.454801   -0.394528  0.00160214
        1167   -0.467894   -0.394591    0.001602
        1168    -0.47836   -0.394662  0.00160224
        1169   -0.457658   -0.394716  0.00160177
        1170   -0.451733   -0.394765  0.00160114
        1171   -0.427564   -0.394793  0.00160002
        1172   -0.402288     -0.3948  0.00159867
        1173   -0.423844   -0.394824   0.0015975
        1174    -0.41555   -0.394842  0.00159623
        1175   -0.429305   -0.394871  0.00159515
        1176   -0.400958   -0.394876   0.0015938
        1177   -0.428982   -0.394905  0.00159271
        1178    -0.41007   -0.394918  0.00159141
        1179   -0.400599   -0.394923  0.00159006
        1180   -0.385259   -0.394915  0.00158874
        1181   -0.380046   -0.394902  0.00158744
        1182   -0.366259   -0.394878  0.00158628
        1183    -0.38999   -0.394874  0.00158495
        1184   -0.399944   -0.394878  0.00158362
        1185   -0.435621   -0.394913  0.00158265
        1186   -0.439585    -0.39495  0.00158177
        1187   -0.433208   -0.394983  0.00158076
        1188   -0.469442   -0.395045  0.00158067
        1189   -0.408057   -0.395056  0.00157938
        1190   -0.434432   -0.395089   0.0015784
        1191   -0.422981   -0.395113  0.00157725
        1192   -0.448374   -0.395157  0.00157656
        1193   -0.447915   -0.395202  0.00157586
        1194   -0.440461   -0.395239  0.00157499
        1195   -0.454613   -0.395289  0.00157446
        1196   -0.464495   -0.395347  0.00157421
        1197   -0.467206   -0.395407  0.00157404
        1198   -0.474868   -0.395473  0.00157412
        1199   -0.465363   -0.395532  0.00157388
        1200   -0.476864   -0.395599  0.00157403
        1201   -0.465631   -0.395658   0.0015738
        1202   -0.435057   -0.395691  0.00157283
        1203   -0.434856   -0.395723  0.00157186
        1204   -0.423559   -0.395746  0.00157073
        1205   -0.418935   -0.395765  0.00156954
        1206    -0.41517   -0.395782  0.00156832
        1207   -0.436559   -0.395815  0.00156739
        1208   -0.440052   -0.395852  0.00156652
        1209   -0.423428   -0.395875  0.00156539
        1210   -0.449501   -0.395919  0.00156472
        1211   -0.441986   -0.395957  0.00156389
        1212   -0.443678   -0.395996   0.0015631
        1213   -0.435039   -0.396029  0.00156214
        1214   -0.411839   -0.396042  0.00156091
        1215   -0.399554   -0.396045  0.00155962
        1216   -0.414171   -0.396059  0.00155841
        1217   -0.415385   -0.396075  0.00155721
        1218   -0.407801   -0.396085  0.00155596
        1219   -0.440123   -0.396121  0.00155511
        1220   -0.441591   -0.396158  0.00155428
        1221   -0.429195   -0.396185  0.00155324
        1222   -0.425457   -0.396209  0.00155216
        1223   -0.428758   -0.396236  0.00155111
        1224   -0.428603   -0.396262  0.00155007
        1225   -0.435526   -0.396295  0.00154914
        1226   -0.401324   -0.396299  0.00154788
        1227   -0.452197   -0.396344  0.00154729
        1228   -0.448508   -0.396387  0.00154661
        1229   -0.416987   -0.396403  0.00154544
        1230   -0.433076   -0.396433  0.00154448
        1231   -0.430837   -0.396461  0.00154347
        1232   -0.366136   -0.396437  0.00154242
        1233     -0.3803   -0.396423  0.00154122
        1234   -0.374177   -0.396405  0.00154008
        1235   -0.380603   -0.396393  0.00153888
        1236   -0.386308   -0.396384  0.00153766
        1237   -0.361894   -0.396357  0.00153667
        1238   -0.373913   -0.396338  0.00153554
        1239   -0.387329   -0.396331  0.00153431
        1240   -0.369267   -0.396309  0.00153323
        1241   -0.361253   -0.396281  0.00153226
        1242   -0.364695   -0.396256  0.00153123
        1243   -0.365169   -0.396231  0.00153021
        1244   -0.368341   -0.396208  0.00152914
        1245   -0.373179    -0.39619  0.00152802
        1246   -0.372633   -0.396171  0.00152691
        1247   -0.373029   -0.396152   0.0015258
        1248   -0.367683   -0.396129  0.00152475
        1249   -0.353127   -0.396095  0.00152392
        1250   -0.355782   -0.396063  0.00152304
        1251   -0.378954   -0.396049  0.00152188
        1252   -0.373887   -0.396031  0.00152077
        1253   -0.371368   -0.396012  0.00151969
        1254   -0.400151   -0.396015  0.00151848
        1255   -0.370295   -0.395995  0.00151741
        1256   -0.358215   -0.395964   0.0015165
        1257   -0.373777   -0.395947  0.00151539
        1258   -0.370335   -0.395926  0.00151432
        1259   -0.354706   -0.395894  0.00151348
        1260   -0.345682   -0.395854   0.0015128
        1261   -0.336104   -0.395806  0.00151234
        1262   -0.330612   -0.395755  0.00151202
        1263   -0.351825    -0.39572  0.00151123
        1264   -0.329789   -0.395668  0.00151093
        1265   -0.330784   -0.395617  0.00151061
        1266   -0.345529   -0.395577  0.00150993
        1267   -0.333361   -0.395528  0.00150954
        1268   -0.335259    -0.39548   0.0015091
        1269   -0.343509   -0.395439  0.00150846
        1270   -0.361258   -0.395413  0.00150752
        1271   -0.331431   -0.395362  0.00150717
        1272   -0.355668   -0.395331  0.00150631
        1273   -0.352648   -0.395297   0.0015055
        1274   -0.338407   -0.395253  0.00150498
        1275   -0.368292   -0.395232  0.00150395
        1276   -0.373488   -0.395215  0.00150286
        1277   -0.385474   -0.395207  0.00150171
        1278   -0.384525   -0.395199  0.00150055
        1279    -0.36143   -0.395172  0.00149961
        1280   -0.361612   -0.395146  0.00149867
        1281   -0.341954   -0.395104  0.00149808
        1282   -0.355051   -0.395073  0.00149723
        1283   -0.328135   -0.395021  0.00149698
        1284   -0.331977   -0.394972  0.00149661
        1285   -0.376833   -0.394958  0.00149552
        1286   -0.349778   -0.394923  0.00149477
        1287   -0.381579   -0.394912  0.00149364
        1288   -0.379281     -0.3949  0.00149253
        1289   -0.391793   -0.394898  0.00149137
        1290   -0.411192    -0.39491  0.00149027
        1291   -0.389398   -0.394906  0.00148912
        1292    -0.37172   -0.394888  0.00148808
        1293   -0.373292   -0.394872  0.00148702
        1294   -0.350858   -0.394838  0.00148626
        1295   -0.364714   -0.394814   0.0014853
        1296   -0.339014   -0.394771  0.00148477
        1297   -0.361314   -0.394745  0.00148385
        1298   -0.330931   -0.394696  0.00148352
        1299    -0.36447   -0.394673  0.00148256
        1300   -0.366078   -0.394651  0.00148159
        1301    -0.36976   -0.394632  0.00148057
        1302   -0.397867   -0.394634  0.00147944
        1303   -0.410202   -0.394646  0.00147835
        1304   -0.433138   -0.394676  0.00147751
        1305   -0.419457   -0.394695   0.0014765
        1306     -0.4442   -0.394733  0.00147586
        1307   -0.436143   -0.394764  0.00147507
        1308   -0.416248   -0.394781  0.00147403
        1309   -0.405584   -0.394789  0.00147293
        1310   -0.397472   -0.394791  0.00147181
