#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         732     1.64106     1.67481  0.00626367
         733      1.6581     1.67479  0.00625516
         734     1.67346     1.67479  0.00624664
         735     1.68579      1.6748  0.00623816
         736     1.69393     1.67483  0.00622974
         737     1.69799     1.67486  0.00622137
         738     1.69981     1.67489  0.00621303
         739      1.7018     1.67493  0.00620473
         740     1.70504     1.67497  0.00619648
         741     1.70847     1.67502  0.00618828
         742     1.70993     1.67506  0.00618012
         743     1.70753     1.67511  0.00617195
         744     1.70053     1.67514  0.00616375
         745     1.68924     1.67516  0.00615551
         746     1.67458     1.67516  0.00614726
         747     1.65739     1.67514  0.00613907
         748     1.63805     1.67509  0.00613107
         749     1.61642     1.67501  0.00612338
         750     1.59244      1.6749  0.00611621
         751     1.56684     1.67475  0.00610975
         752     1.54126     1.67458  0.00610421
         753     1.51777     1.67437  0.00609965
         754     1.49817     1.67413  0.00609604
         755     1.48381     1.67388  0.00609317
         756     1.47588     1.67362  0.00609074
         757     1.47546     1.67336  0.00608832
         758      1.4827     1.67311  0.00608548
         759     1.49585     1.67287  0.00608194
         760     1.51164     1.67266  0.00607764
         761     1.52702     1.67247  0.00607266
         762     1.54061      1.6723  0.00606716
         763     1.55259     1.67214  0.00606123
         764      1.5638       1.672  0.00605496
         765     1.57512     1.67187  0.00604837
         766     1.58747     1.67176  0.00604148
         767     1.60194     1.67167  0.00603428
         768     1.61958      1.6716  0.00602681
         769      1.6406     1.67156  0.00601911
         770     1.66354     1.67155   0.0060113
         771     1.68544     1.67157  0.00600353
         772     1.70301     1.67161  0.00599589
         773     1.71421     1.67167  0.00598839
         774     1.71934     1.67173  0.00598097
         775     1.72081     1.67179  0.00597358
         776     1.72178     1.67185  0.00596623
         777     1.72447     1.67192  0.00595894
         778     1.72917       1.672  0.00595173
         779     1.73443     1.67208  0.00594463
         780     1.73813     1.67216  0.00593762
         781     1.73875     1.67225  0.00593063
         782     1.73624     1.67233  0.00592361
         783     1.73196      1.6724  0.00591653
         784     1.72744     1.67247   0.0059094
         785     1.72289     1.67254  0.00590222
         786       1.717      1.6726  0.00589498
         787     1.70836     1.67264  0.00588767
         788     1.69733     1.67267  0.00588028
         789     1.68643     1.67269  0.00587285
         790     1.67893      1.6727  0.00586542
         791     1.67681      1.6727  0.00585801
         792     1.67957     1.67271  0.00585062
         793     1.68457     1.67273  0.00584326
         794     1.68839     1.67275  0.00583594
         795     1.68869     1.67277  0.00582863
         796     1.68529     1.67278  0.00582133
         797     1.68013     1.67279  0.00581403
         798      1.6762      1.6728  0.00580675
         799       1.676      1.6728  0.00579948
         800     1.68055     1.67281  0.00579224
         801     1.68921     1.67283  0.00578505
         802         1.7     1.67286  0.00577793
         803     1.71018     1.67291  0.00577092
         804     1.71671     1.67296    0.005764
         805     1.71664     1.67302   0.0057571
         806     1.70785     1.67306  0.00575012
         807     1.68991     1.67308  0.00574303
         808     1.66444     1.67307  0.00573593
         809       1.635     1.67302  0.00572903
         810     1.60646     1.67294  0.00572255
         811     1.58379     1.67283  0.00571655
         812     1.57089     1.67271  0.00571089
         813     1.56977     1.67258  0.00570527
         814     1.58054     1.67247  0.00569938
         815     1.60205     1.67238  0.00569304
         816     1.63248     1.67233  0.00568627
         817      1.6693     1.67233  0.00567932
         818     1.70929     1.67237  0.00567255
         819     1.74878     1.67247  0.00566639
         820     1.78405      1.6726  0.00566112
         821      1.8118     1.67277  0.00565676
         822     1.82939     1.67296  0.00565309
         823     1.83515     1.67316  0.00564965
         824      1.8287     1.67335  0.00564595
         825     1.81111     1.67352  0.00564157
         826     1.78467     1.67365  0.00563635
         827     1.75234     1.67375  0.00563033
         828     1.71708      1.6738  0.00562378
         829     1.68142     1.67381    0.005617
         830     1.64747     1.67378  0.00561032
         831     1.61717     1.67371  0.00560399
         832     1.59211     1.67361  0.00559811
         833     1.57357     1.67349  0.00559268
         834     1.56233     1.67336  0.00558756
         835     1.55868     1.67322  0.00558255
         836     1.56254     1.67309  0.00557745
         837     1.57366     1.67297  0.00557205
         838     1.59171     1.67287  0.00556624
         839       1.616      1.6728  0.00556002
         840     1.64496     1.67277   0.0055535
         841     1.67579     1.67277   0.0055469
         842     1.70462     1.67281  0.00554044
         843     1.72735     1.67288  0.00553424
         844     1.74046     1.67296  0.00552827
         845     1.74165     1.67304  0.00552232
         846     1.73022      1.6731  0.00551621
         847     1.70708     1.67314  0.00550984
         848      1.6749     1.67315  0.00550334
         849     1.63807     1.67311  0.00549702
         850     1.60212     1.67302  0.00549118
         851     1.57259      1.6729    0.005486
         852     1.55328     1.67276  0.00548136
         853     1.54521     1.67261  0.00547697
         854     1.54658     1.67247  0.00547254
         855     1.55384     1.67233   0.0054679
         856     1.56282      1.6722  0.00546301
         857     1.56976     1.67208  0.00545794
         858      1.5718     1.67196  0.00545283
         859     1.56743     1.67184  0.00544784
         860      1.5565     1.67171  0.00544316
         861     1.54003     1.67155  0.00543899
         862     1.51967     1.67138  0.00543553
         863     1.49724     1.67118  0.00543298
         864      1.4753     1.67095  0.00543142
         865     1.45836      1.6707  0.00543069
         866     1.45323     1.67045  0.00543023
         867      1.4661     1.67022  0.00542908
         868     1.49736     1.67002  0.00542647
         869     1.53993     1.66987  0.00542229
         870     1.58366     1.66977  0.00541696
         871      1.6208     1.66971  0.00541104
         872     1.64788     1.66969  0.00540489
         873     1.66465     1.66968   0.0053987
         874     1.67245     1.66969  0.00539253
         875     1.67309     1.66969  0.00538636
         876     1.66822     1.66969  0.00538022
         877      1.6593     1.66968  0.00537409
         878     1.64763     1.66965  0.00536803
         879     1.63442     1.66961  0.00536207
         880     1.62085     1.66956  0.00535627
         881      1.6079     1.66949  0.00535064
         882     1.59633      1.6694  0.00534522
         883     1.58656     1.66931  0.00533999
         884     1.57858     1.66921  0.00533494
         885     1.57182      1.6691  0.00533004
         886     1.56526     1.66898  0.00532532
         887     1.55785     1.66885  0.00532079
         888     1.54935     1.66872  0.00531649
         889     1.54093     1.66858  0.00531246
         890     1.53474     1.66842  0.00530862
         891     1.53227     1.66827  0.00530486
         892     1.53281     1.66812  0.00530108
         893     1.53343     1.66797  0.00529729
         894     1.53064     1.66782  0.00529359
         895     1.52248     1.66765  0.00529017
         896     1.51003     1.66748  0.00528719
         897     1.49738     1.66729  0.00528469
         898      1.4902     1.66709  0.00528249
         899     1.49355      1.6669  0.00528014
         900     1.50994     1.66672  0.00527715
         901     1.53813     1.66658  0.00527322
         902     1.57355     1.66648  0.00526838
         903     1.60994     1.66641  0.00526292
         904     1.64151     1.66639  0.00525717
         905     1.66463     1.66638  0.00525136
         906     1.67842      1.6664  0.00524558
         907     1.68439     1.66642  0.00523984
         908     1.68533     1.66644  0.00523411
         909     1.68411     1.66646  0.00522839
         910     1.68269     1.66648  0.00522267
         911     1.68169     1.66649  0.00521697
         912     1.68075     1.66651  0.00521127
         913     1.67933     1.66652  0.00520558
         914     1.67736     1.66653   0.0051999
         915     1.67531     1.66654  0.00519422
         916     1.67404     1.66655  0.00518856
         917     1.67454     1.66656  0.00518291
         918     1.67777     1.66657  0.00517728
         919     1.68446     1.66659  0.00517168
         920     1.69483     1.66662  0.00516615
         921     1.70832     1.66667  0.00516074
         922     1.72349     1.66673  0.00515551
         923     1.73818     1.66681  0.00515051
         924     1.74993      1.6669  0.00514572
         925     1.75653     1.66699  0.00514107
         926     1.75653     1.66709  0.00513642
         927     1.74967     1.66718  0.00513166
         928     1.73673     1.66726  0.00512667
         929     1.71915     1.66731  0.00512146
         930     1.69864     1.66734  0.00511606
         931     1.67734     1.66736  0.00511058
         932     1.65849     1.66735   0.0051051
         933     1.64648     1.66732  0.00509968
         934      1.6453      1.6673  0.00509428
         935     1.65665     1.66729  0.00508884
         936     1.67924      1.6673  0.00508342
         937     1.70966     1.66735  0.00507819
         938     1.74332     1.66743  0.00507343
         939     1.77528     1.66754  0.00506932
         940     1.80137     1.66768  0.00506593
         941     1.81888     1.66785  0.00506309
         942     1.82662     1.66801  0.00506052
         943     1.82463     1.66818  0.00505788
         944     1.81386     1.66833  0.00505488
         945     1.79574     1.66847  0.00505133
         946     1.77181     1.66858  0.00504717
         947      1.7434     1.66866  0.00504246
         948     1.71204      1.6687  0.00503734
         949     1.68014     1.66872  0.00503205
         950     1.65139      1.6687  0.00502679
         951     1.63012     1.66866  0.00502167
         952     1.61998     1.66861  0.00501665
         953     1.62245     1.66856  0.00501162
         954     1.63646     1.66852  0.00500648
         955     1.65903     1.66851  0.00500125
         956     1.68658     1.66853  0.00499605
         957     1.71608     1.66858  0.00499108
         958     1.74543     1.66866  0.00498651
         959     1.77335     1.66877  0.00498251
         960     1.79889     1.66891  0.00497916
         961     1.82087     1.66907  0.00497649
         962     1.83769     1.66924   0.0049744
         963     1.84743     1.66943  0.00497268
         964     1.84816     1.66961  0.00497098
         965      1.8384     1.66979   0.0049689
         966     1.81758     1.66994  0.00496611
         967     1.78651     1.67006  0.00496244
         968     1.74752     1.67014  0.00495796
         969     1.70438     1.67017  0.00495297
         970     1.66161     1.67017  0.00494787
         971     1.62349     1.67012  0.00494301
         972     1.59326     1.67004  0.00493855
         973     1.57279     1.66994  0.00493449
         974     1.56296     1.66983  0.00493065
         975     1.56374     1.66972  0.00492679
         976     1.57353     1.66962  0.00492273
         977      1.5888     1.66954  0.00491838
         978     1.60478     1.66947   0.0049138
         979     1.61729     1.66942  0.00490907
         980     1.62418     1.66937  0.00490428
         981     1.62589     1.66933  0.00489948
         982       1.625     1.66928   0.0048947
         983     1.62501     1.66924  0.00488992
         984      1.6287      1.6692  0.00488513
         985     1.63684     1.66916  0.00488028
         986     1.64835     1.66914  0.00487538
         987     1.66147     1.66914  0.00487044
         988     1.67481     1.66914  0.00486552
         989     1.68742     1.66916  0.00486063
         990     1.69839     1.66919  0.00485581
         991     1.70633     1.66923  0.00485106
         992     1.70939     1.66927  0.00484633
         993     1.70581      1.6693  0.00484159
         994     1.69449     1.66933  0.00483679
         995     1.67537     1.66934  0.00483193
         996     1.64969     1.66932  0.00482712
         997     1.62014     1.66927  0.00482253
         998     1.59069     1.66919  0.00481834
         999     1.56589     1.66908  0.00481463
        1000     1.54953     1.66896   0.0048113
        1001     1.54356     1.66884  0.00480812
        1002     1.54763     1.66872  0.00480485
        1003     1.55954     1.66861  0.00480129
        1004     1.57608     1.66852  0.00479739
        1005     1.59399     1.66844  0.00479319
        1006     1.61077     1.66839  0.00478877
        1007     1.62541     1.66834   0.0047842
        1008     1.63871     1.66831  0.00477955
        1009     1.65306      1.6683  0.00477483
        1010     1.67167      1.6683  0.00477011
        1011     1.69724     1.66833  0.00476547
        1012     1.73039     1.66839  0.00476116
        1013     1.76872     1.66849  0.00475749
        1014     1.80721     1.66863  0.00475477
        1015     1.83999      1.6688  0.00475308
        1016     1.86218     1.66899  0.00475221
        1017     1.87074     1.66919  0.00475167
        1018     1.86454     1.66938  0.00475088
        1019     1.84407     1.66955  0.00474931
        1020     1.81121     1.66969  0.00474668
        1021     1.76917     1.66979  0.00474303
        1022     1.72205     1.66984  0.00473867
        1023     1.67454     1.66984  0.00473404
        1024     1.63135      1.6698  0.00472957
        1025     1.59687     1.66973  0.00472549
        1026     1.57434     1.66964   0.0047218
        1027     1.56488     1.66954   0.0047183
        1028     1.56706     1.66944  0.00471476
        1029     1.57768     1.66935  0.00471102
        1030     1.59318     1.66927  0.00470703
        1031     1.61063     1.66922  0.00470281
        1032     1.62779     1.66918  0.00469842
        1033     1.64277     1.66915  0.00469394
        1034     1.65363     1.66914  0.00468943
        1035     1.65846     1.66913  0.00468491
        1036     1.65579     1.66911   0.0046804
        1037     1.64492     1.66909  0.00467595
        1038     1.62617     1.66905  0.00467163
        1039     1.60109     1.66898  0.00466759
        1040     1.57275     1.66889  0.00466402
        1041     1.54591     1.66877  0.00466103
        1042     1.52632     1.66864  0.00465857
        1043     1.51897     1.66849  0.00465631
        1044     1.52582     1.66836  0.00465385
        1045     1.54484     1.66824   0.0046509
        1046     1.57117     1.66814  0.00464738
        1047     1.59944     1.66808   0.0046434
        1048     1.62542     1.66804  0.00463915
        1049     1.64652     1.66802  0.00463478
        1050      1.6615     1.66801  0.00463037
        1051     1.67025     1.66801  0.00462596
        1052     1.67364     1.66802  0.00462157
        1053     1.67323     1.66802  0.00461718
        1054     1.67056     1.66803   0.0046128
        1055     1.66626     1.66803  0.00460843
        1056     1.65978     1.66802  0.00460407
        1057     1.65011       1.668  0.00459975
        1058     1.63705     1.66797  0.00459549
        1059     1.62209     1.66793  0.00459136
        1060     1.60833     1.66787  0.00458737
        1061     1.59947     1.66781   0.0045835
        1062     1.59833     1.66774  0.00457965
        1063     1.60539     1.66768  0.00457572
        1064     1.61824     1.66764  0.00457165
        1065     1.63225      1.6676  0.00456748
        1066     1.64223     1.66758  0.00456326
        1067     1.64426     1.66756  0.00455903
        1068      1.6368     1.66753  0.00455485
        1069     1.62088     1.66749   0.0045508
        1070      1.5997     1.66742  0.00454699
        1071      1.5779     1.66734  0.00454351
        1072     1.56104     1.66724  0.00454036
        1073     1.55476     1.66713  0.00453734
        1074      1.5634     1.66704  0.00453414
        1075     1.58798     1.66696  0.00453052
        1076     1.62476     1.66692  0.00452648
        1077     1.66592     1.66692  0.00452227
        1078      1.7023     1.66696   0.0045182
        1079     1.72642     1.66701  0.00451435
        1080     1.73435     1.66707   0.0045106
        1081     1.72642     1.66713  0.00450676
        1082     1.70694     1.66717  0.00450274
        1083     1.68308     1.66718  0.00449861
        1084     1.66251     1.66718  0.00449446
        1085     1.65066     1.66716  0.00449035
        1086     1.64904     1.66714  0.00448624
        1087     1.65556     1.66713  0.00448213
        1088     1.66615     1.66713  0.00447801
        1089      1.6766     1.66714   0.0044739
        1090     1.68366     1.66716  0.00446983
        1091     1.68542     1.66717  0.00446576
        1092     1.68148     1.66719  0.00446169
        1093     1.67295     1.66719  0.00445761
        1094     1.66223     1.66719  0.00445354
        1095     1.65229     1.66717  0.00444949
        1096     1.64541     1.66715  0.00444548
        1097     1.64224     1.66713  0.00444148
        1098     1.64176     1.66711   0.0044375
        1099     1.64208     1.66709  0.00443352
        1100     1.64173     1.66706  0.00442955
        1101     1.64043     1.66704  0.00442559
        1102     1.63881     1.66701  0.00442165
        1103     1.63766     1.66699  0.00441772
        1104     1.63736     1.66696   0.0044138
        1105     1.63802     1.66693  0.00440988
        1106     1.63992     1.66691  0.00440596
        1107     1.64376     1.66689  0.00440203
        1108     1.65035     1.66687  0.00439808
        1109        1.66     1.66687  0.00439412
        1110     1.67208     1.66687  0.00439017
        1111     1.68483     1.66689  0.00438625
        1112     1.69563     1.66691  0.00438238
        1113     1.70174     1.66694  0.00437855
        1114      1.7013     1.66698  0.00437473
        1115     1.69415       1.667  0.00437087
        1116     1.68189     1.66701  0.00436698
        1117     1.66682     1.66701  0.00436307
        1118     1.65032       1.667  0.00435919
        1119     1.63197     1.66697  0.00435541
        1120     1.61054     1.66692  0.00435181
        1121     1.58566     1.66684  0.00434853
        1122       1.559     1.66675  0.00434572
        1123     1.53425     1.66663  0.00434345
        1124     1.51627      1.6665  0.00434165
        1125     1.50947     1.66636  0.00434003
        1126     1.51603     1.66622  0.00433823
        1127     1.53462     1.66611  0.00433595
        1128     1.56098     1.66601  0.00433311
        1129     1.59016     1.66595  0.00432979
        1130     1.61852      1.6659  0.00432616
        1131      1.6441     1.66588  0.00432238
        1132     1.66567     1.66588  0.00431856
        1133     1.68198      1.6659  0.00431477
        1134     1.69186     1.66592  0.00431103
        1135     1.69479     1.66595  0.00430731
        1136     1.69123     1.66597  0.00430357
        1137     1.68266     1.66598  0.00429981
        1138     1.67118     1.66599  0.00429604
        1139     1.65906     1.66598  0.00429227
        1140     1.64807     1.66597  0.00428853
        1141      1.6389     1.66594  0.00428484
        1142     1.63092     1.66591   0.0042812
        1143     1.62256     1.66587  0.00427762
        1144      1.6124     1.66583  0.00427414
        1145     1.60001     1.66577  0.00427079
        1146     1.58614      1.6657  0.00426763
        1147     1.57221     1.66562  0.00426468
        1148     1.55969     1.66553  0.00426197
        1149      1.5498     1.66543  0.00425945
        1150     1.54354     1.66532  0.00425706
        1151     1.54162     1.66521  0.00425472
        1152     1.54449     1.66511  0.00425232
        1153     1.55216     1.66501  0.00424976
        1154     1.56407     1.66492  0.00424698
        1155     1.57883     1.66485  0.00424395
        1156     1.59449     1.66479  0.00424072
        1157      1.6092     1.66474  0.00423733
        1158     1.62173      1.6647  0.00423383
        1159     1.63172     1.66467  0.00423027
        1160     1.63951     1.66465  0.00422668
        1161      1.6458     1.66464  0.00422307
        1162     1.65154     1.66462  0.00421945
        1163     1.65778     1.66462  0.00421583
        1164     1.66555     1.66462  0.00421221
        1165     1.67564     1.66463   0.0042086
        1166     1.68822     1.66465  0.00420504
        1167     1.70246     1.66468  0.00420156
        1168     1.71629     1.66473   0.0041982
        1169     1.72655     1.66478  0.00419494
        1170     1.72983     1.66483  0.00419172
        1171     1.72362     1.66488  0.00418844
        1172     1.70744     1.66492  0.00418503
        1173     1.68338     1.66494  0.00418149
        1174     1.65584     1.66493  0.00417793
        1175     1.63031      1.6649  0.00417448
        1176     1.61183     1.66485  0.00417118
        1177     1.60343      1.6648  0.00416796
        1178     1.60506     1.66475  0.00416473
        1179     1.61328     1.66471  0.00416142
        1180      1.6224     1.66467  0.00415805
        1181     1.62669     1.66464  0.00415466
        1182     1.62293      1.6646  0.00415129
        1183     1.61164     1.66456  0.00414802
        1184      1.5967      1.6645  0.00414492
        1185     1.58344     1.66443  0.00414198
        1186     1.57624     1.66436  0.00413916
        1187     1.57674     1.66428  0.00413633
        1188     1.58357     1.66422   0.0041334
        1189      1.5934     1.66416  0.00413036
        1190     1.60269     1.66411  0.00412721
        1191     1.60909     1.66406    0.004124
        1192     1.61205     1.66402  0.00412077
        1193     1.61254     1.66397  0.00411755
        1194     1.61226     1.66393  0.00411433
        1195      1.6128     1.66389   0.0041111
        1196     1.61506     1.66385  0.00410787
        1197     1.61913     1.66381  0.00410461
        1198     1.62453     1.66378  0.00410131
        1199     1.63043     1.66375  0.00409799
        1200     1.63574     1.66372  0.00409464
        1201     1.63893      1.6637  0.00409128
        1202     1.63801     1.66368  0.00408793
        1203     1.63083     1.66366  0.00408463
        1204     1.61565     1.66362  0.00408143
        1205     1.59177     1.66356  0.00407848
        1206     1.56005     1.66347    0.004076
        1207     1.52333     1.66335  0.00407427
        1208     1.48652     1.66321  0.00407353
        1209     1.45586     1.66304  0.00407377
        1210     1.43717     1.66285  0.00407468
        1211     1.43369     1.66266   0.0040757
        1212     1.44521     1.66248  0.00407629
        1213     1.46867     1.66232  0.00407606
        1214     1.49972     1.66219   0.0040749
        1215     1.53402     1.66208  0.00407291
        1216     1.56806       1.662   0.0040703
        1217     1.59942     1.66195  0.00406728
        1218     1.62679     1.66192  0.00406404
        1219     1.64974     1.66191  0.00406072
        1220     1.66848     1.66192  0.00405739
        1221     1.68369     1.66194  0.00405411
        1222     1.69638     1.66197  0.00405089
        1223     1.70773       1.662  0.00404775
        1224     1.71874     1.66205  0.00404471
        1225     1.73012      1.6621  0.00404179
        1226     1.74207     1.66217  0.00403902
        1227     1.75424     1.66224  0.00403642
        1228     1.76566     1.66233  0.00403401
        1229     1.77485     1.66242  0.00403177
        1230     1.78034     1.66252  0.00402963
        1231     1.78137     1.66261  0.00402752
        1232     1.77834     1.66271  0.00402534
        1233     1.77273      1.6628  0.00402307
        1234     1.76654     1.66288  0.00402068
        1235     1.76157     1.66296  0.00401822
        1236     1.75877     1.66304  0.00401572
        1237     1.75792     1.66311  0.00401321
        1238     1.75787     1.66319  0.00401069
        1239     1.75695     1.66327  0.00400817
        1240     1.75359     1.66334   0.0040056
        1241       1.747     1.66341  0.00400294
        1242     1.73755     1.66347  0.00400016
        1243     1.72688     1.66352  0.00399727
        1244      1.7174     1.66356  0.00399429
        1245     1.71136      1.6636  0.00399127
        1246     1.70999     1.66364  0.00398824
        1247     1.71332     1.66368  0.00398524
        1248     1.72038     1.66372   0.0039823
        1249     1.72975     1.66377  0.00397947
        1250     1.73979     1.66384  0.00397675
        1251      1.7488      1.6639  0.00397415
        1252     1.75513     1.66398  0.00397164
        1253     1.75775     1.66405  0.00396918
        1254     1.75678     1.66412   0.0039667
        1255     1.75384      1.6642  0.00396418
        1256     1.75149     1.66427  0.00396164
        1257     1.75187     1.66434   0.0039591
        1258     1.75527     1.66441  0.00395661
        1259     1.75975     1.66448  0.00395419
        1260     1.76204     1.66456  0.00395181
        1261     1.75896     1.66464  0.00394939
        1262      1.7486      1.6647  0.00394682
        1263       1.731     1.66476  0.00394404
        1264     1.70825     1.66479  0.00394107
        1265      1.6837      1.6648  0.00393799
        1266     1.66025      1.6648  0.00393488
        1267     1.63911     1.66478  0.00393182
        1268     1.61997     1.66475  0.00392888
        1269     1.60209      1.6647   0.0039261
        1270     1.58514     1.66463   0.0039235
        1271      1.5696     1.66456  0.00392113
        1272     1.55667     1.66447  0.00391896
        1273     1.54818     1.66438  0.00391695
        1274     1.54625     1.66429  0.00391497
        1275     1.55254      1.6642  0.00391288
        1276     1.56759     1.66413  0.00391055
        1277     1.59065     1.66407  0.00390791
        1278     1.61978     1.66403  0.00390501
        1279     1.65236     1.66402  0.00390196
        1280     1.68541     1.66404  0.00389895
        1281     1.71617     1.66408  0.00389612
        1282     1.74258     1.66414  0.00389356
        1283     1.76333     1.66422  0.00389129
        1284     1.77769     1.66431  0.00388927
        1285     1.78513      1.6644  0.00388738
        1286     1.78516      1.6645  0.00388549
        1287     1.77751     1.66458  0.00388346
        1288     1.76244     1.66466  0.00388119
        1289     1.74125     1.66472  0.00387863
        1290     1.71688     1.66476  0.00387584
        1291     1.69377     1.66478   0.0038729
        1292     1.67663     1.66479  0.00386991
        1293     1.66847      1.6648  0.00386692
        1294     1.66948      1.6648  0.00386393
        1295     1.67721     1.66481  0.00386096
        1296     1.68761     1.66483  0.00385802
        1297     1.69657     1.66485  0.00385513
        1298     1.70117     1.66488  0.00385226
        1299     1.70017     1.66491  0.00384939
        1300     1.69386     1.66493  0.00384649
        1301     1.68343     1.66494  0.00384356
        1302     1.67022     1.66495  0.00384061
        1303     1.65505     1.66494  0.00383767
        1304     1.63815     1.66492  0.00383478
        1305     1.61972     1.66488    0.003832
        1306     1.60087     1.66483  0.00382938
        1307     1.58409     1.66477  0.00382695
        1308     1.57276      1.6647  0.00382467
        1309     1.57021     1.66463  0.00382243
        1310     1.57861     1.66456  0.00382007
        1311     1.59817     1.66451   0.0038175
        1312     1.62687     1.66449  0.00381469
        1313     1.66071     1.66448  0.00381179
        1314     1.69467     1.66451  0.00380896
        1315     1.72392     1.66455  0.00380633
        1316     1.74493     1.66461  0.00380393
        1317     1.75616     1.66468  0.00380167
        1318     1.75811     1.66475  0.00379945
        1319     1.75296     1.66482  0.00379716
        1320     1.74395     1.66488  0.00379476
        1321     1.73448     1.66493  0.00379225
        1322     1.72701     1.66498  0.00378967
        1323     1.72223     1.66502  0.00378705
        1324     1.71896     1.66506  0.00378441
        1325     1.71493      1.6651  0.00378174
        1326     1.70822     1.66513  0.00377903
        1327     1.69823     1.66516  0.00377627
        1328     1.68587     1.66517  0.00377345
        1329       1.673     1.66518  0.00377062
        1330      1.6612     1.66518  0.00376779
        1331     1.65092     1.66517  0.00376497
        1332     1.64126     1.66515  0.00376219
        1333     1.63092     1.66512  0.00375945
        1334     1.61928     1.66509  0.00375679
        1335     1.60681     1.66504  0.00375423
        1336     1.59454     1.66499  0.00375179
        1337     1.58328     1.66493  0.00374948
        1338     1.57374     1.66486   0.0037473
        1339     1.56733     1.66479  0.00374521
        1340     1.56628     1.66472  0.00374314
        1341      1.5721     1.66465  0.00374098
        1342     1.58386     1.66459  0.00373868
        1343     1.59847     1.66454  0.00373622
        1344     1.61249      1.6645  0.00373364
        1345      1.6238     1.66447  0.00373099
        1346     1.63161     1.66444  0.00372829
        1347     1.63572     1.66442  0.00372559
        1348     1.63595      1.6644  0.00372288
        1349     1.63218     1.66438   0.0037202
        1350      1.6248     1.66435  0.00371756
        1351     1.61517     1.66431  0.00371499
        1352     1.60554     1.66427  0.00371249
        1353     1.59881     1.66422  0.00371006
        1354     1.59785     1.66417  0.00370765
        1355     1.60465     1.66413  0.00370517
        1356      1.6189     1.66409  0.00370259
        1357     1.63749     1.66407  0.00369991
        1358      1.6556     1.66407  0.00369719
        1359     1.66874     1.66407  0.00369447
        1360     1.67444     1.66408  0.00369177
        1361      1.6728     1.66408  0.00368906
        1362     1.66638     1.66409  0.00368635
        1363     1.65944     1.66408  0.00368365
        1364     1.65615     1.66408  0.00368095
        1365     1.65856     1.66407  0.00367826
        1366     1.66571     1.66407  0.00367556
        1367     1.67496     1.66408  0.00367288
        1368     1.68391      1.6641  0.00367023
        1369     1.69136     1.66412   0.0036676
        1370       1.697     1.66414    0.003665
        1371     1.70074     1.66417  0.00366243
        1372      1.7022      1.6642  0.00365986
        1373     1.70086     1.66422  0.00365729
        1374     1.69653     1.66425  0.00365471
        1375     1.68955     1.66426   0.0036521
        1376     1.68076     1.66428  0.00364946
        1377     1.67122     1.66428  0.00364681
        1378     1.66193     1.66428  0.00364417
        1379      1.6536     1.66427  0.00364153
        1380     1.64663     1.66426  0.00363892
        1381     1.64093     1.66424  0.00363632
        1382     1.63582     1.66422  0.00363375
        1383     1.63026      1.6642   0.0036312
        1384     1.62349     1.66417   0.0036287
        1385     1.61594     1.66413  0.00362625
        1386     1.60951     1.66409  0.00362385
        1387     1.60695     1.66405  0.00362147
        1388     1.61045     1.66401  0.00361906
        1389     1.62063     1.66398  0.00361659
        1390     1.63614     1.66396  0.00361405
        1391     1.65431     1.66395  0.00361145
        1392     1.67202     1.66396  0.00360886
        1393     1.68655     1.66398  0.00360631
        1394     1.69619       1.664   0.0036038
        1395     1.70041     1.66403  0.00360131
        1396     1.69976     1.66405  0.00359882
        1397     1.69588     1.66407  0.00359632
        1398     1.69175     1.66409   0.0035938
        1399     1.69105     1.66411  0.00359128
        1400     1.69651     1.66414  0.00358879
        1401     1.70809     1.66417  0.00358637
        1402     1.72287     1.66421  0.00358405
        1403     1.73671     1.66426  0.00358187
        1404     1.74638     1.66432   0.0035798
        1405     1.75074     1.66438  0.00357778
        1406     1.75034     1.66444  0.00357575
        1407     1.74636      1.6645  0.00357369
        1408     1.73953     1.66455  0.00357155
        1409     1.72991      1.6646  0.00356931
        1410     1.71758     1.66464  0.00356698
        1411     1.70351     1.66467  0.00356456
        1412     1.69001     1.66468  0.00356208
        1413     1.68002     1.66469  0.00355957
        1414     1.67569      1.6647  0.00355706
        1415     1.67735     1.66471  0.00355456
        1416     1.68364     1.66472  0.00355208
        1417     1.69252     1.66474  0.00354962
        1418     1.70229     1.66477  0.00354722
        1419     1.71188      1.6648  0.00354488
        1420     1.72081     1.66484   0.0035426
        1421     1.72888     1.66489  0.00354039
        1422     1.73573     1.66494  0.00353825
        1423     1.74061     1.66499  0.00353617
        1424     1.74229     1.66505   0.0035341
        1425     1.73946      1.6651  0.00353201
        1426     1.73109     1.66514  0.00352983
        1427     1.71695     1.66518  0.00352754
        1428     1.69764      1.6652  0.00352515
        1429      1.6744     1.66521  0.00352269
        1430     1.64872      1.6652  0.00352024
        1431     1.62198     1.66517  0.00351791
        1432     1.59552     1.66512  0.00351579
        1433     1.57081     1.66505  0.00351395
        1434     1.54957     1.66497  0.00351243
        1435     1.53363     1.66488  0.00351117
        1436     1.52447     1.66478  0.00351009
        1437     1.52283     1.66468  0.00350903
        1438     1.52852     1.66459  0.00350787
        1439     1.54045      1.6645  0.00350649
        1440       1.557     1.66443  0.00350485
        1441     1.57642     1.66437  0.00350295
        1442     1.59737     1.66432  0.00350083
        1443     1.61889     1.66429  0.00349855
        1444     1.64019     1.66427  0.00349616
