#     GENERATION:   L1:   BEST HALF <L1>:
         300     155.714     155.944
         301     155.516      155.71
         302     155.516     155.735
         303     155.516     155.686
         304     155.516     155.516
         305     155.516     155.516
         306     155.516     155.516
         307     155.516     155.516
         308     155.516     155.516
         309     155.516     155.516
         310      154.39     155.494
         311      154.39     155.452
         312      154.39     155.317
         313      154.39     155.182
         314      154.39     154.648
         315      154.39     154.428
         316     152.283     154.717
         317     152.283     154.149
         318     152.283     153.667
         319     152.283     153.269
         320     152.283     152.557
         321     152.283     152.564
         322     152.283     152.514
         323     152.283     152.623
         324     151.467     152.267
         325     151.467     152.185
         326     151.467     152.038
         327     151.467     151.943
         328     151.467     151.566
         329     151.467     151.614
         330     151.408     151.678
         331     151.408      151.46
         332     151.018     151.438
         333     151.018     151.424
         334     151.018     151.391
         335     151.018     151.192
         336     150.799      151.13
         337     150.076      151.07
         338     149.753     150.726
         339     149.753     150.618
         340     149.753     150.792
         341     149.047     150.096
         342     149.047     149.819
         343     148.828     149.593
         344     148.209     149.337
         345     148.209     149.142
         346     148.094     148.913
         347     148.094     148.757
         348     148.094     148.535
         349     147.994     148.401
         350     147.994      148.67
         351     147.994     148.317
         352     147.994     148.023
         353     147.528     148.016
         354     147.528     148.189
         355     147.314     147.781
         356     147.314     147.625
         357     147.314     147.372
         358     147.314     147.335
         359     147.314     147.332
         360     147.314     147.314
         361     146.644       147.3
         362     146.346     147.227
         363     146.296      146.97
         364     146.296     146.646
         365     146.296     146.394
         366     145.782     146.371
         367     145.782     146.271
         368     145.782     146.079
         369     145.782     145.976
         370     145.782     145.824
         371     145.782     145.792
         372     145.782     145.782
         373     145.782     145.782
         374     145.782     145.782
         375     144.921     145.765
         376     144.187      145.66
         377     144.187     145.349
         378     144.187     144.806
         379     144.187     144.998
         380     144.187     144.505
         381     144.187     144.312
         382     144.187     144.208
         383     144.187     144.187
         384     144.187     144.187
         385     144.187     144.187
         386     144.187     144.187
         387     144.187     144.187
         388     144.187     144.187
         389     144.187     144.187
         390     144.187     144.187
         391     144.187     144.187
         392     144.187     144.187
         393     144.187     144.187
         394     144.187     144.187
         395     144.187     144.187
         396     144.187     144.187
         397     144.187     144.187
         398     143.899     144.182
         399     142.972     144.098
         400     142.972     143.901
         401     142.972     143.677
         402     142.972     143.468
         403     142.972     143.311
         404     142.972     143.003
         405     142.972     142.972
         406     142.972     142.972
         407     142.972     142.972
         408     142.482     142.962
         409     142.482     142.952
         410     142.482     142.854
         411     142.482     142.697
         412     142.482      142.58
         413     142.482     142.511
         414     142.482     142.482
         415     142.482     142.482
         416     142.035     142.473
         417     142.035     142.393
         418     142.035     142.294
         419     142.035     142.348
         420     142.035     142.195
         421     142.035     142.035
         422     142.035     142.035
         423     142.035     142.148
         424     141.964     142.034
         425     141.964      142.03
         426     141.964     142.011
         427     141.964     141.991
         428     141.964     141.968
         429     141.964     141.965
         430     141.964     141.965
         431     141.964     142.054
         432     141.964     142.197
         433     141.964     142.133
         434     141.964     141.964
         435     141.964     141.964
         436     141.964     141.964
         437     141.964     141.964
         438     141.552     141.956
         439     140.793     141.866
         440     140.793     141.708
         441     140.381     141.572
         442     140.381     141.173
         443     140.381     140.874
         444     140.381     140.721
         445     140.381     140.381
         446     140.381     140.381
         447     139.894     140.371
         448     139.894     140.313
         449     139.894     140.225
         450     139.894     140.021
         451     139.894     139.894
         452     139.894     139.894
         453     139.894     139.894
         454     139.894     139.894
         455     139.894     139.894
         456     139.894     139.894
         457     139.894     140.039
         458     139.894     139.894
         459     139.894     140.112
         460     139.894     139.973
         461     139.894     139.894
         462     139.894     139.894
         463     139.894     139.894
         464     139.894     139.894
         465     139.894     140.043
         466     139.894     140.072
         467     139.894     139.894
         468     139.894     139.894
         469     139.894     139.894
         470     139.894     139.894
         471     139.894     139.894
         472     139.791     139.892
         473     139.791     139.871
         474     139.398     139.843
         475     139.398     139.891
         476     139.398     139.698
         477     139.398     139.626
         478     139.398     139.398
         479     139.398     139.398
         480     139.398     139.398
         481     139.398     139.398
         482     139.307     139.396
         483     139.307     139.383
         484     138.937     139.363
         485     138.937      139.29
         486     138.721     139.184
         487     138.721     138.998
         488     138.721     138.993
         489     138.721     139.181
         490     138.721     138.915
         491     138.721     138.996
         492     138.721     138.825
         493     138.516     138.752
         494     136.741     138.657
         495     136.741     138.473
         496     136.741     138.339
         497     136.741     137.932
         498     131.766     137.337
         499     131.766     135.949
         500     131.766     136.665
         501     131.766     135.886
         502     131.766     132.666
         503     131.766     131.844
         504     131.766     131.766
         505     131.234     131.755
         506     131.234     131.691
         507     131.234     131.628
         508     131.234     131.633
         509     131.234     131.436
         510     131.234      131.33
         511      130.76     131.232
         512      130.76     131.168
         513     130.555     131.012
         514      130.08     130.846
         515      130.08     130.569
         516      130.08     130.244
         517      130.08      130.17
         518      130.08      130.33
         519      130.08     130.118
         520      130.08     130.157
         521      130.08      130.08
         522     127.805     130.018
         523     127.805     129.682
         524     127.805     129.055
         525     126.632     128.209
         526     126.632     127.698
         527     126.632     127.333
         528     126.632     126.973
         529     126.632     126.758
         530     126.632     126.712
         531     126.632     126.632
         532     126.632     126.632
         533     125.873     126.617
         534     125.873     126.556
         535     125.873     126.434
         536     125.849     126.337
         537     125.849      126.02
         538     125.089     125.812
         539     125.089     125.636
         540     125.089     125.366
         541     125.089     125.299
         542     125.089     125.162
         543     125.089     125.089
         544     125.089     125.089
         545     123.808     125.056
         546     123.808     124.916
         547     123.674      124.57
         548     123.674     124.031
         549     123.674     123.911
         550     123.674     123.712
         551     122.765     123.656
         552     122.765     123.565
         553     122.765     123.402
         554      121.61     122.937
         555      121.61     122.756
         556      121.61     122.984
         557      121.61     123.934
         558      121.61     124.177
         559      121.61     123.983
         560      121.61     124.203
         561      121.61     123.563
         562      121.61     122.408
         563      121.61     122.591
         564      121.61     123.167
         565      121.61      121.84
         566      121.61     121.906
         567      121.61      121.61
         568      121.61      121.61
         569      121.61      121.61
         570      121.11       121.6
         571      121.11      121.48
         572      121.11      121.37
         573      121.11      121.23
         574      121.11      121.11
         575      121.11      121.11
         576      121.11      121.11
         577      121.11      121.11
         578      121.11      121.11
         579     120.624       121.1
         580     120.624     121.099
         581     120.624     120.989
         582     120.624     120.853
         583     120.624      120.74
         584     120.624     120.756
         585     120.624     120.624
         586     120.624     120.624
         587     120.624     120.624
         588     120.624     120.624
         589     120.624     120.624
         590     120.624     120.624
         591     120.624     120.624
         592     120.624     120.624
         593     120.624     120.624
         594     120.624     120.624
         595     120.624     120.624
         596     120.624     120.624
         597     120.624     120.624
         598     120.005     120.612
         599     120.005     120.525
         600     120.005     120.364
         601     120.005     120.301
         602     120.005     120.129
         603     120.005     120.005
         604     120.005     120.005
         605     120.005     120.034
         606     120.005     120.005
         607     120.005     120.005
         608     120.005     120.005
         609     120.005     120.005
         610     120.005     120.005
         611     120.005     120.005
         612     120.005     120.005
         613     120.005     120.005
         614     119.685     119.996
         615     119.182     119.939
         616     119.182     119.915
         617     119.182       119.6
         618     119.182     119.403
         619     119.182      119.32
         620     119.182     119.255
         621     118.774     119.168
         622     118.774     119.096
         623     118.486     119.052
         624     117.999     119.107
         625     117.595     118.936
         626     117.595     118.141
         627     117.595      117.85
         628     117.595     117.637
         629     117.595     117.595
         630     117.595     117.595
         631     117.595     117.595
         632     117.595     117.595
         633     117.595     117.595
         634     117.595     117.595
         635     117.595     117.595
         636     117.595     117.595
         637     117.595     117.595
         638     117.595     117.595
         639     117.595     117.595
         640     117.595     117.595
         641     117.595     117.595
         642     117.595     117.595
         643     117.595     117.621
         644     117.595     117.792
         645     115.367     117.551
         646     115.367     117.372
         647     115.367     117.035
         648     115.367     116.926
         649     115.367     116.013
         650     111.504     115.437
         651     111.504     114.826
         652     111.504     113.784
         653     111.504     112.211
         654     111.504     111.504
         655     111.504     111.504
         656     111.504     111.504
         657     111.504     111.504
         658     111.504     111.504
         659     111.504     111.504
         660     111.504     111.504
         661     111.504     111.504
         662     110.279      111.48
         663     110.279     111.431
         664     110.279     111.333
         665     110.279     111.179
         666     110.279     110.683
         667     110.279     110.666
         668     110.279     110.698
         669     110.279     110.279
         670     110.279     110.279
         671     110.279     110.279
         672     110.279     110.279
         673     109.936     110.272
         674     109.936      110.25
         675     109.936     110.123
         676     109.936     109.993
         677     109.936     109.936
         678     109.936     109.936
         679     109.936     109.936
         680     109.936     109.938
         681     109.936     109.936
         682     109.936     109.936
         683     109.936     109.936
         684     109.936     109.936
         685     109.936     109.936
         686     109.936     109.936
         687     109.936     109.936
         688     109.936     109.936
         689     109.936     109.936
         690     109.936     109.936
         691     109.936     109.936
         692     109.492     109.927
         693      109.08     109.847
         694      109.08     109.647
         695     108.362     109.744
         696     108.362     109.858
         697     105.027     109.023
         698     105.027     108.423
         699     105.027     107.584
         700     105.027     106.552
         701     105.027     105.502
         702     105.027     105.084
         703     105.027     105.099
         704     104.736     105.054
         705     104.736     104.975
         706     104.736     104.905
         707     104.736     104.835
         708     104.736     104.742
         709     104.736     104.736
         710     104.736     104.736
         711     104.736     104.736
         712     104.736     104.736
         713     104.736     104.736
         714     104.175     104.725
         715     104.175     104.717
         716     104.175     104.807
         717     104.175     105.456
         718     104.175      105.73
         719     104.175     104.513
         720     104.175     104.175
         721     104.175     104.175
         722     104.175     104.175
         723     104.175     104.175
         724     104.175     104.175
         725     104.175     104.175
         726     104.175     104.175
         727     104.175     104.175
         728     104.175     104.175
         729     104.175     104.175
         730     104.175     104.175
         731      104.12     104.174
         732      104.12     104.167
         733      104.12     104.158
         734      104.12     104.137
         735     103.726     104.115
         736     103.726     104.068
         737     103.726      103.97
         738     103.726     103.805
         739     103.726     103.726
         740     103.325     103.718
         741     103.325     103.662
         742     103.325      103.55
         743     103.325     103.325
         744     103.325     103.325
         745     103.325     103.325
         746     103.155     103.322
         747     103.155     103.298
         748     103.155      103.26
         749     103.086     103.221
         750     103.086      103.15
         751     103.086     103.112
         752     103.086     103.086
         753     102.714     103.079
         754     102.714     103.041
         755     102.645     102.924
         756     102.645     102.711
         757     102.645     102.695
         758     102.645     102.646
         759     102.645     102.654
         760     102.645     102.645
         761     102.645     102.645
         762     102.645     102.645
         763     102.645     102.645
         764     102.645     102.645
         765     102.645     102.645
         766     102.023     102.632
         767     102.023     102.558
         768     102.023     102.409
         769     102.023     102.163
         770     102.023     102.098
         771     102.023     102.061
         772     102.023     102.023
         773     102.023     102.023
         774     102.023     102.023
         775     102.023     102.023
         776     102.023     102.023
         777     102.023     102.023
         778     102.023     102.023
         779     102.023     102.023
         780     102.023     102.023
         781     102.023     102.023
         782     102.023     102.023
         783     102.023     102.023
         784     102.023     102.023
         785     102.023     102.023
         786     102.023     102.023
         787     102.023     102.023
         788     102.023     102.023
         789     102.023     102.023
         790     102.023     102.023
         791     102.023     102.023
         792     102.023     102.023
         793     102.023     102.023
         794      101.89     102.021
         795      101.89     101.997
         796      101.89     101.943
         797      101.89     101.927
         798      101.89      101.89
         799      101.89      101.89
         800      101.89      101.89
         801      101.89      101.89
         802      101.89      101.89
         803      101.89      101.89
         804     101.736     102.335
         805     101.736     102.615
         806     100.318     102.858
         807     100.318     101.886
         808     100.318     101.181
         809     100.318     101.417
         810     100.318      100.36
         811     100.318     100.318
         812     100.318     100.318
         813     100.264     100.317
         814     100.264     100.311
         815     100.264     100.309
         816     100.264     100.547
         817     100.264     100.265
         818     100.264     100.264
         819     100.264     100.264
         820     100.264     100.264
         821     100.264     100.264
         822     100.264     100.264
         823     100.264     100.264
         824     100.264     100.264
         825     100.264     100.264
         826     100.264     100.264
         827     100.056      100.26
         828     100.056     100.757
         829     100.056     100.265
         830     100.056     100.227
         831     100.056     100.388
         832     99.7586     100.097
         833     99.7586     100.673
         834     99.7586     101.233
         835     99.7586      99.931
         836     99.7586     99.8656
         837     99.7586     99.8418
         838     99.7586     100.392
         839     99.7586     99.9667
         840     99.7586     99.7943
         841     99.7586     99.7586
         842     99.7586     99.7586
         843     99.7586     99.7586
         844     99.7586     99.7586
         845     99.7586     99.7586
         846     99.7586     99.7586
         847     99.7586     99.7586
         848     99.7586     99.7586
         849     99.7586     99.7586
         850     99.7586     99.7586
         851     99.7586     99.7586
         852     99.7586     99.7586
         853     99.7586     99.7586
         854     99.7586     99.7586
         855     99.7586     99.7586
         856     99.7586     99.7586
         857     99.7586     99.7586
         858     99.7586     99.7586
         859     99.7586     99.7586
         860     99.7586     99.7586
         861     99.7586     99.7586
         862     99.7586     99.7586
         863     99.7586     99.7586
         864     99.7586     99.7586
         865     99.7586     99.7619
         866     99.7586     99.7586
         867     99.7586     99.7586
         868     99.7586     99.7586
         869     99.7586     99.7819
         870     99.7586     99.7586
         871     99.7586     99.7586
         872     99.7586     99.7586
         873     99.7586     99.7586
         874     99.7586     99.7586
         875     99.7586     99.7586
         876     99.7586     99.7586
         877     99.7586     99.7586
         878     99.7586     99.7586
         879     99.7586     99.8776
         880     99.6658     99.7877
         881     99.6658     99.8188
         882     99.6658     99.7419
         883     99.6658     99.7159
         884     99.6658     99.6955
         885     99.6658     99.6844
         886     99.6658     99.6825
         887     99.6658     99.6658
         888     99.6658     99.6658
         889     99.6658     99.6658
         890     99.6658     99.6658
         891     99.6658     99.6658
         892     99.6658     99.6658
         893     99.6658     99.6658
         894     99.6658     99.6658
         895     99.6658     99.6658
         896     99.6658     99.6658
         897     99.6658     99.6658
         898     99.6658     99.6658
         899     99.6658     99.7012
         900     99.6658     100.083
         901     99.6658     99.6828
         902     99.6658     99.6658
         903     99.6658     99.6658
         904     99.6658     99.6658
         905     99.6658     99.6658
         906     99.6658     99.6658
         907     99.6658     99.6658
         908     99.6658     99.6658
         909     99.6658     99.6658
         910     99.2434     99.6545
         911     99.2434     99.5586
         912     99.2434     99.4825
         913     99.1005     99.3756
         914     99.1005     99.2402
         915     99.1005     99.1607
         916     99.1005     99.1151
         917     99.1005     99.1005
         918     99.1005     99.1005
         919     99.1005     99.1005
         920     99.1005     99.1005
         921     99.1005     99.1005
         922     99.1005     99.1005
         923     98.9376     99.0972
         924     98.9376     99.0744
         925     98.9376     99.0092
         926     98.9376     98.9701
         927     98.9376     98.9376
         928     98.9376     98.9376
         929     98.9376     98.9376
         930     98.9376     98.9376
         931     98.9376     98.9376
         932     98.9376     98.9376
         933     98.9376     98.9376
         934     98.9376     98.9376
         935     98.9376     98.9376
         936     98.9376     98.9376
         937     98.9376     98.9376
         938     98.9376     98.9376
         939     98.9376     98.9376
         940     98.9376      98.993
         941     98.9376     98.9376
         942     98.9376     98.9376
         943     98.9376     98.9376
         944     98.9376     98.9376
         945     98.9376     98.9376
         946     98.9376     98.9376
         947     98.9376     98.9376
         948     98.9376     98.9376
         949     98.9376     98.9376
         950     98.9376     98.9376
         951     98.9376     98.9376
         952     98.9376     98.9376
         953     98.9376     98.9376
         954     98.9376     98.9376
         955     98.9376     98.9376
         956     98.9376     98.9376
         957     98.9376     98.9376
         958     98.9376     98.9376
         959     98.9376     98.9376
         960     98.9376     98.9376
         961     98.9376     98.9376
         962     98.9376     98.9376
         963     98.9376     98.9376
         964     98.9376     98.9376
         965     98.9376     98.9376
         966     98.9376     98.9376
         967     98.9376     98.9376
         968     98.9376     98.9376
         969     98.8018     98.9348
         970     98.8018     98.9158
         971     98.8018     98.8941
         972     98.8018     98.8235
         973     98.8018     98.8018
         974     98.8018     98.8018
         975     98.8018     98.8018
         976     98.8018     98.8018
         977     98.8018     98.8018
         978     98.8018     98.8018
         979     98.8018     98.8018
         980     98.8018     98.8018
         981     98.8018     98.8018
         982     98.8018     98.8018
         983     98.8018     98.8018
         984     98.8018     98.9151
         985     98.8018     98.9211
         986     98.8018     98.8173
         987     98.8018     98.8018
         988     98.8018     98.8018
         989     98.8018     98.8018
         990     98.8018     98.8018
         991     98.8018     98.8018
         992     98.8018     98.8018
         993     98.8018     98.8018
         994     98.8018     98.8018
         995     98.8018     98.8018
         996     97.7749     98.7813
         997     97.7749     98.6375
         998     97.7749     98.3294
         999     97.7749      98.083
        1000     97.7749     97.7749
