#     GENERATION:   L1:   BEST HALF <L1>:
         233     166.395     167.168
         234     164.915     166.979
         235     164.022     167.304
         236     164.022     167.963
         237     164.022     167.047
         238     163.504     165.844
         239     163.504     164.352
         240     163.504     165.803
         241     163.504     164.772
         242     163.504      166.52
         243     163.504     164.816
         244     162.766      164.94
         245     162.506     163.583
         246     162.506     163.309
         247     161.768     163.398
         248     161.768     162.829
         249     161.768     162.562
         250     161.768     161.993
         251     161.339     161.844
         252     161.339     161.818
         253     161.067      161.59
         254     160.871     161.394
         255     160.871     161.955
         256     160.566     161.942
         257     160.566      161.66
         258     159.936     161.348
         259     159.936     160.789
         260     158.744     160.701
         261     158.568     160.604
         262     158.399     159.796
         263     158.139     159.977
         264     158.139     159.154
         265     158.139     159.199
         266     158.139     158.828
         267     158.102     159.683
         268     157.053     158.271
         269     157.053     158.549
         270     157.016     158.414
         271     157.016     157.897
         272     156.774     157.278
         273     156.774      157.29
         274     156.774     157.389
         275     156.774     157.829
         276     156.774     157.042
         277     156.774      156.82
         278     155.937     156.755
         279     155.937      156.63
         280     155.786     156.337
         281     155.663     155.992
         282     154.988     155.916
         283     154.988     157.977
         284     154.988     158.288
         285     154.988      159.17
         286     154.988      158.67
         287     154.988     157.146
         288     154.881     155.469
         289     154.761     155.361
         290     154.881     155.113
         291     154.655     154.913
         292     154.624     154.891
         293     154.397     154.798
         294     154.067     155.258
         295     154.067     154.793
         296     154.067      155.09
         297     153.841      154.72
         298     153.841     155.213
         299     152.959     155.318
         300     152.904     155.309
         301     151.948     154.116
         302     151.948     155.428
         303     151.825     154.137
         304     150.868     153.033
         305     150.868     152.099
         306     150.868     151.655
         307     150.868     151.428
         308     150.868      151.23
         309     150.868     150.912
         310     150.868     150.868
         311     150.657     150.864
         312     150.657     150.847
         313     150.657     150.801
         314     150.657     150.797
         315     150.657     150.695
         316     150.657     150.657
         317     150.657     150.657
         318     149.913     150.642
         319     149.588     150.502
         320     149.588     150.417
         321     149.134     149.977
         322     148.206     149.776
         323     146.546     149.917
         324     146.546     149.601
         325     146.546     149.453
         326     146.546     150.388
         327     146.546     148.806
         328     146.546     147.276
         329      146.01     146.536
         330      146.01     147.126
         331      146.01     146.755
         332      146.01      146.99
         333     144.228       146.3
         334     140.904     145.675
         335     140.904     144.462
         336     140.904     143.389
         337     140.904     141.315
         338     140.904     140.904
         339     140.904     140.904
         340     140.904     140.904
         341     140.904     140.904
         342     140.524     140.896
         343     140.524      140.82
         344     140.524     140.691
         345     140.112     140.552
         346     140.112     140.491
         347     139.663     140.413
         348     139.663     140.242
         349     139.663     140.067
         350     139.663     140.579
         351     139.284     139.978
         352     139.284     139.668
         353     139.284      139.58
         354     139.284     139.451
         355     139.284     139.413
         356     139.284     139.315
         357     139.284     139.299
         358     139.284     139.854
         359     139.284     139.284
         360     139.284     139.284
         361     139.284     139.284
         362      138.89     139.276
         363     137.702     139.205
         364     137.702     138.873
         365     136.592      138.53
         366     136.297      137.61
         367     136.297         137
         368     136.297      136.74
         369     136.297     136.582
         370     136.297     136.443
         371     136.297     136.375
         372     136.297     136.328
         373     136.297     136.514
         374     135.924     136.293
         375     135.924     136.207
         376     132.837     136.053
         377     132.837     135.594
         378     132.837      134.94
         379     131.345     133.454
         380     131.345      132.85
         381     130.528     132.024
         382     130.528     132.036
         383     130.528     131.956
         384     130.337     132.771
         385     130.337     132.113
         386     130.337     132.119
         387     130.337     133.437
         388     130.337     134.524
         389     130.337      133.37
         390     130.337     130.573
         391     130.337     130.492
         392     130.337     130.385
         393     130.337     130.543
         394     130.337      130.34
         395      129.13     130.313
         396      129.13     130.241
         397      129.13     130.221
         398      129.13     130.186
         399      129.13     129.468
         400      129.13     129.134
         401     127.272     129.093
         402     127.272     128.945
         403     127.272     128.775
         404     127.272     128.313
         405     127.272      127.92
         406     127.272     127.961
         407     127.272     127.828
         408     127.001     127.621
         409     127.001     127.524
         410     127.001     127.224
         411     127.001      127.11
         412     127.001     127.035
         413     127.001     127.002
         414      126.53     126.992
         415     125.871     126.899
         416     125.871     126.717
         417       125.4     126.421
         418      124.21      126.23
         419      124.21     125.671
         420     123.988     125.119
         421     123.988      124.64
         422     123.988     124.553
         423     123.988     124.563
         424     123.988     124.216
         425     123.988     124.347
         426     123.988     124.002
         427     123.403     123.976
         428     123.403     123.893
         429     123.403     123.769
         430     123.403     123.847
         431     123.403     123.836
         432     123.279     123.584
         433     123.228     123.474
         434     123.228     123.336
         435     123.228     123.301
         436     120.634     123.162
         437     120.634     122.819
         438     120.634     122.057
         439     120.634     121.567
         440     118.616     121.102
         441     118.616      120.49
         442     118.616     119.902
         443     118.616     120.428
         444     118.616     119.419
         445     118.616     118.797
         446     118.616     118.778
         447     118.616     118.616
         448     118.616     118.616
         449     118.571     118.615
         450     118.571     118.609
         451     117.288     118.569
         452     117.288     118.471
         453     116.161     118.146
         454     116.161     117.759
         455     116.161     117.744
         456     116.161     117.259
         457     115.467     116.475
         458     115.434     116.572
         459     115.434     116.457
         460     115.434      115.94
         461     115.081     116.084
         462     115.081     115.758
         463     115.081     115.379
         464     115.081     115.619
         465     115.081     115.088
         466     115.081     115.081
         467     115.081     115.081
         468     115.081     115.081
         469     115.081     115.081
         470     115.081     115.081
         471     115.081     115.081
         472     115.081     115.308
         473     115.081     115.081
         474     115.081     115.081
         475     115.081     115.081
         476     115.081     115.081
         477     115.081     115.081
         478     115.081     115.081
         479     115.081     115.081
         480     115.081     115.081
         481     115.081      115.28
         482     115.081     115.134
         483     115.081     115.392
         484     115.081     115.445
         485     115.081     115.543
         486     115.081     115.081
         487     115.081     115.081
         488     115.081     115.081
         489     115.081     115.081
         490     115.081     115.081
         491      114.89     115.077
         492      114.89     115.054
         493      114.89     115.004
         494      114.89     114.955
         495      114.89     114.894
         496      114.89      114.89
         497      114.89      114.89
         498      114.89      114.89
         499      114.89      114.89
         500     114.304     114.878
         501     114.304     114.831
         502     114.304     114.701
         503     114.304     114.538
         504     114.304     114.386
         505     114.304     114.339
         506     114.304     114.304
         507     114.304     114.304
         508     114.304     114.304
         509     114.304     114.304
         510     111.874     114.255
         511     111.874      114.08
         512     111.449     113.721
         513     111.449     112.396
         514     111.449     111.902
         515     111.449     111.933
         516     111.449     111.483
         517     111.449     111.487
         518     111.081     111.441
         519     111.081     111.405
         520     111.081     111.287
         521     111.081     111.288
         522     111.081     111.198
         523     111.081     111.081
         524     111.081     111.081
         525     111.081     111.081
         526     110.622     111.122
         527     110.622     111.044
         528     110.622     110.971
         529     110.622     110.867
         530     110.514     111.238
         531     110.514     110.644
         532     110.514      111.17
         533     110.514     111.021
         534     110.514     110.546
         535     110.514     110.514
         536     110.514     110.514
         537     109.996     110.504
         538     109.996     110.442
         539     109.996     110.286
         540     109.996     110.131
         541     109.996     110.072
         542     109.996     110.012
         543     109.996     109.996
         544     109.996     109.996
         545     109.996     109.996
         546     109.783     109.992
         547     109.783     109.962
         548     109.574     109.891
         549     109.494     109.837
         550     109.285     109.721
         551     109.285     109.566
         552     108.983     109.443
         553     108.983     109.394
         554     108.983     109.256
         555     108.983     109.137
         556     108.983     109.041
         557     108.983     108.983
         558     108.983     108.983
         559     108.983     108.983
         560     108.915     108.982
         561     108.915     108.974
         562     108.915     108.957
         563     108.915     108.941
         564     108.915     108.919
         565     108.915     108.915
         566     108.915     108.915
         567     108.915     108.915
         568     108.915     108.915
         569     108.915     108.915
         570     108.915     108.915
         571     108.915     108.915
         572     108.915     108.915
         573     108.915     108.915
         574     108.915     108.915
         575     108.915     108.915
         576     108.915     108.915
         577      108.38     108.904
         578      108.38     108.797
         579      108.38     108.669
         580      107.59     108.546
         581      107.59     108.389
         582      107.59     108.078
         583      107.59     107.839
         584      107.59     107.784
         585      107.59     107.995
         586      107.59     108.056
         587      107.59     108.152
         588      107.59     108.337
         589      107.59     107.677
         590      107.59      107.59
         591      107.59      107.59
         592      107.59      107.59
         593      107.59      107.59
         594      107.59      107.59
         595     107.524     107.589
         596     107.524     107.581
         597     107.524     107.564
         598     107.524     107.541
         599     107.524     107.524
         600     107.524     107.525
         601     107.524     107.524
         602     107.524     107.524
         603     107.524     107.524
         604     107.524     107.524
         605     107.524     107.524
         606     107.524     107.524
         607     107.524     107.524
         608     107.524     107.524
         609     107.274     107.519
         610     107.274     107.499
         611     107.274     107.444
         612     107.274     107.359
         613     107.274     107.279
         614     107.274     107.274
         615     107.274     107.274
         616     107.274     107.274
         617     107.274     107.274
         618     107.274     107.274
         619     107.274     107.274
         620     107.274     107.274
         621     107.274     107.274
         622     107.274     107.274
         623      106.56     107.259
         624      106.56     107.202
         625      106.56     107.059
         626      106.56      106.86
         627      106.56     106.602
         628      106.56      106.56
         629      106.56      106.56
         630      106.56      106.56
         631      106.56      106.56
         632      106.56      106.56
         633      106.56      106.56
         634     105.715     106.535
         635     105.715     106.426
         636     104.679     106.143
         637     104.638     105.612
         638     104.638     105.263
         639     104.638     104.943
         640     104.638      105.01
         641     104.638     104.672
         642     104.519     104.638
         643     104.519      104.63
         644     104.519     104.778
         645     104.519     104.704
         646     104.519     104.519
         647     104.132     104.522
         648     104.132     104.556
         649     104.132     104.888
         650     104.132     104.276
         651     104.132      104.14
         652     104.132     104.132
         653     104.132     104.132
         654     104.132     104.132
         655     104.132     104.132
         656     104.132     104.132
         657     104.132     104.132
         658     104.132     104.132
         659     104.132     104.132
         660     104.132     104.132
         661     104.132     104.132
         662     104.132     104.132
         663     104.132     104.132
         664     104.132     104.132
         665     104.132     104.132
         666     104.132     104.132
         667     104.132     104.132
         668     104.132     104.132
         669     104.132     104.132
         670     104.132     104.132
         671     104.132     104.132
         672     104.132     104.132
         673     104.132     104.132
         674     104.132     104.132
         675     104.132     104.132
         676     104.132     104.132
         677      103.96     104.129
         678      103.96     104.112
         679      103.96     104.081
         680      103.96     104.053
         681      103.96     104.005
         682      103.96     104.166
         683      103.96     104.195
         684      103.96     103.978
         685      103.96     104.092
         686      103.96      103.96
         687      103.96      103.96
         688      103.96     104.088
         689      103.96      103.96
         690      103.96     104.053
         691      103.96     104.167
         692      103.96     104.238
         693      103.96      103.96
         694      103.96      103.96
         695      103.96      103.96
         696      103.96     103.974
         697      103.96     104.023
         698      103.96      103.96
         699      103.96      103.96
         700      103.96      103.96
         701      103.96      103.96
         702      103.96      103.96
         703      103.96      103.96
         704      103.96      103.96
         705      103.96      103.96
         706      103.96     104.516
         707      103.96     104.408
         708      103.96     104.068
         709      103.96      103.96
         710      103.96     104.461
         711     103.941     103.976
         712     103.941     103.957
         713     103.941     103.951
         714     103.941     103.949
         715     103.941     103.943
         716     103.457     103.934
         717     103.457     103.865
         718     103.457     103.767
         719     103.457      103.67
         720     103.411     103.572
         721     103.411     103.656
         722     103.291     103.736
         723     103.291     103.418
         724     103.291     104.301
         725     103.291      103.49
         726     103.291      104.41
         727     103.291     103.299
         728     103.291     103.883
         729     103.291     103.661
         730     103.291     103.291
         731     103.291     103.304
         732     103.291     103.291
         733     103.291     103.338
         734     103.291     103.679
         735     103.291     103.298
         736     103.291     103.291
         737     103.291     103.291
         738     103.291     103.291
         739     103.291     103.291
         740     103.291     103.291
         741     103.291     103.291
         742     103.291     103.291
         743     103.291     103.291
         744     103.053     103.286
         745     103.053     103.253
         746     103.053     103.203
         747     103.053      103.16
         748     103.053     103.091
         749     103.053     103.053
         750     103.053     103.053
         751     103.053     103.053
         752     103.053     103.053
         753     103.053     103.053
         754     103.053     103.053
         755     103.053     103.053
         756     103.001     103.052
         757     103.001     103.042
         758     103.001     103.028
         759     103.001     103.016
         760     103.001     103.001
         761     103.001     103.001
         762     103.001     103.001
         763     103.001     103.001
         764     103.001     103.001
         765     103.001     103.001
         766     103.001     103.001
         767     103.001     103.001
         768     103.001     103.001
         769     103.001     103.001
         770     103.001     103.001
         771     103.001     103.001
         772     103.001     103.001
         773     103.001     103.001
         774     103.001     103.001
         775     103.001     103.001
         776     103.001     103.001
         777     103.001     103.001
         778     103.001     103.001
         779     103.001     103.001
         780     103.001     103.001
         781     103.001     103.001
         782     103.001     103.001
         783     103.001     103.001
         784     103.001     103.001
         785     103.001     103.105
         786     103.001     103.001
         787     103.001     103.001
         788     103.001     103.001
         789     103.001     103.001
         790     103.001     103.001
         791     103.001     103.001
         792     103.001     103.001
         793     103.001     103.001
         794       102.7     102.995
         795       102.7     102.963
         796       102.7     102.888
         797     102.621     102.787
         798     102.621     102.749
         799     102.621     102.721
         800     102.621      102.65
         801     102.621     102.657
         802      102.38     102.712
         803     102.301     102.645
         804     102.301     102.453
         805     102.301     102.347
         806     102.301     102.386
         807     102.301     102.301
         808     102.301     102.334
         809     102.301     102.301
         810     102.301     102.301
         811     102.301     102.301
         812     102.301     102.301
         813     102.301     102.301
         814     102.301     102.301
         815     102.301     102.301
         816     102.301     102.301
         817     102.301     102.301
         818     102.301     102.301
         819     102.301     102.301
         820     102.301     102.301
         821     102.301     102.301
         822     102.301     102.301
         823     102.301     102.301
         824     102.301     102.301
         825     102.301     102.301
         826     102.301     102.301
         827     102.301     102.318
         828     102.301     102.439
         829     102.301     103.063
         830     102.301     102.301
         831     102.301     102.301
         832     102.301     102.301
         833     102.301     102.331
         834     102.301     102.301
         835     102.301     102.301
         836     102.301     102.301
         837     102.301     102.301
         838     102.301     102.301
         839     102.301     102.301
         840     102.301     102.301
         841     102.301     102.301
         842     102.301     102.301
         843     102.301     102.301
         844     102.301     102.301
         845     102.301     102.301
         846     102.301     102.301
         847     102.301     102.301
         848     102.301     102.301
         849     102.301     102.301
         850     102.301     102.301
         851     102.301     102.301
         852     102.301     102.301
         853     102.301     102.301
         854     102.301     102.301
         855     102.301     102.301
         856     102.301     102.301
         857     102.301     102.301
         858     102.301     102.301
         859     102.301     102.301
         860     102.301     102.301
         861     102.259       102.3
         862     102.259     102.293
         863     102.259     102.286
         864     102.259     102.306
         865     102.259     102.277
         866     102.208     102.259
         867     102.208     102.252
         868     102.208     102.239
         869     102.208     102.226
         870     101.894     102.207
         871     101.894     102.191
         872     101.894     102.118
         873     101.894     102.027
         874     101.894      101.95
         875     101.894     101.917
         876     101.894     101.921
         877      101.61     101.888
         878      101.61     101.848
         879      101.61     101.899
         880     101.379     102.544
         881     101.379     101.965
         882     101.379     102.289
         883     101.379     101.661
         884     101.379     101.581
         885     101.379     102.643
         886     101.366     102.081
         887     101.366     101.377
         888     101.366     101.375
         889     101.366     101.372
         890     101.366      101.37
         891     101.366     101.366
         892     101.366     101.366
         893     101.366     101.366
         894     101.366     101.366
         895     101.366     101.366
         896     101.366     101.366
         897     101.366     101.366
         898     101.366     101.366
         899     101.366     101.366
         900     101.366     101.366
         901     101.366     101.366
         902     101.366     101.366
         903     101.366     101.366
         904     101.366     101.366
         905     101.366     101.366
         906     101.265     101.364
         907     101.265     101.546
         908     101.257     101.311
         909     101.257     101.267
         910     101.257     101.261
         911     101.257     101.259
         912     101.257     101.259
         913     101.257     101.257
         914     101.257     101.257
         915     101.257     101.257
         916     101.257     101.257
         917     101.257     101.257
         918     101.257     101.257
         919     101.257     101.257
         920     101.257     101.257
         921     101.153     101.255
         922     101.153     101.238
         923     101.153     101.217
         924     101.153      101.38
         925     101.153     101.186
         926     101.153     101.161
         927     101.153     101.349
         928     101.153     101.153
         929     101.153     101.153
         930     101.153     101.153
         931     100.598     101.141
         932     100.598     101.119
         933     100.598     100.986
         934     100.598     100.885
         935     100.598     100.598
         936     100.598     100.598
         937     100.598     100.598
         938     100.598     100.598
         939     100.598     100.598
         940     100.598     100.598
         941     100.598     100.598
         942     100.598     100.598
         943     100.598     100.598
         944     100.598     100.598
         945     100.598     100.598
         946     100.598     100.598
         947     100.598     100.598
         948     99.7705     100.581
         949     99.7705     100.449
         950     99.7705       100.3
         951     99.7705     100.019
         952     99.7705     99.8863
         953     99.7705     100.425
         954     99.7705     99.8935
         955     99.7705     99.7705
         956     99.7705     99.7705
         957     99.7705     99.7705
         958     99.7705     99.7705
         959     99.7705     99.8107
         960     99.7705     99.7705
         961     99.5685     99.7664
         962     99.5685     99.7462
         963     99.5685     99.6978
         964     99.5685     99.6291
         965     99.5685     99.5968
         966     99.5685     99.5685
         967     99.5685     99.5685
         968     99.5685     99.5685
         969     99.5685     99.5685
         970     99.5685     99.5685
         971     99.5685     99.5685
         972     99.5685     99.5685
         973     99.2337     99.5618
         974     99.2337     99.4949
         975     99.2337      99.381
         976     99.2337     99.2672
         977     99.2337     99.2337
         978     99.2337     99.2337
         979     99.2337     99.2337
         980     99.2337     99.2337
         981     99.2337     99.2337
         982     99.2337     99.2337
         983     99.2337     99.2337
         984     99.2337     99.2337
         985     99.2337     99.2337
         986     99.2337     99.2337
         987     99.2337     99.2337
         988     99.2337     99.2337
         989     99.2337     99.2337
         990     99.2337     99.2337
         991     99.2337     99.2337
         992     99.2337     99.2337
         993     99.2337     99.2337
         994     99.2337     99.2337
         995     99.2337     99.2337
         996     99.2337     99.2337
         997       98.31     99.2152
         998       98.31     99.0859
         999       98.31     98.9196
        1000       98.31     98.6744
